"","V1"
"1",""
"2"," Vielen Dank, Dr."
"3"," Hirte."
"4"," — Nächster Redner:"
"5"," für die FDP-Fraktion Roman Müller-Böhm."
"6"," Roman Müller-Böhm:"
"7","Sehr geehrte Frau Präsidentin! Meine sehr verehrten Kolleginnen und Kollegen! Sehr geehrte Gäste! Der Schutz von Urheberrechten ist zweifellos wichtig."
"8"," Aber Uploadfilter sind wahrscheinlich der denkbar schlechteste Weg, um die Akzeptanz für Urheberrechte zu bewahren."
"9"," Das ist unstrittig und war auch allen Beteiligten klar."
"10"," Trotzdem hat diese Bundesregierung, getragen von Union und SPD, die Zensurrichtlinie unterzeichnet."
"11"," Entgegen Ihren Ankündigungen haben Sie leider auch nichts dagegen unternommen."
"12"," Das - es tut mir leid - ist beschämend, und das verurteilen wir zutiefst.
 Vizepräsidentin Claudia "
