"","V1"
"1",""
"2","Jetzt erteile ich das Wort dem Kollegen Dr."
"3"," Mathias Middelberg, CDU/CSU."
"4","Dr."
"5"," Mathias Middelberg:"
"6","Herr Präsident! Meine Damen und Herren! Liebe Kolleginnen! Liebe Kollegen! Es ist, glaube ich, doch schon zu Anfang der Debatte der Zeitpunkt gekommen, um einige Dinge richtigzustellen und geradezurücken, die Sie tibersehen haben, Herr Kollege Baumann."
"7"," Wir haben hier vor wenigen Wochen tiber den letzten Stand der Kriminalitatsstatistik diskutiert, und vielleicht ist Ihnen das entgangen:"
"8"," Wir haben den niedrigsten Stand der Kriminalität in Deutschland seit 1992, den niedrigsten Stand der Kriminalität seit 27 Jahren."
"9"," Das zeigt, dass auch unterschiedliche Bundesregierungen, unterschiedliche Bundesinnenminister insgesamt eine erfolgreiche Arbeit abgeliefert haben, auch die Polizeien vor Ort."
"10"," Wir haben im Übrigen auch die beste Aufklärungsquote seit 2005, also seit 14 Jahren."
"11","Aber — und das wollen wir auch gar nicht wegdiskutieren; insofern ist es gut, dass wir heute über das Thema sprechen —:"
"12"," Wir haben Probleme in ganz spezifischen Bereichen, auch in spezifischen Bereichen der organisierten Kriminalität, und dazu zählt die Clankriminalität."
"13"," Diese Probleme mögen an dem einen oder anderen Punkt — das sage ich auch ganz offen — eine Zeit lang nicht angemessen beachtet worden sein, vielleicht auch tibersehen worden sein und möglicherweise — da hat der Kollege Reul recht - auch „verpennt“ worden sein."
"14"," Das liegt allerdings nicht in der Verantwortung des Kollegen Reul und der jetzt in Nordrhein-Westfalen amtierenden Regierung, sondern es hat Vorgängerregierungen gegeben, die vielleicht das eine oder andere Phänomen geflissentlich, aus welchen Gründen auch immer, übersehen haben."
"15"," Der Kollege Jäger, der Vorgänger von Herrn Reul, hat seinerzeit ausgeführt, dass es sich aus polizeilicher Sicht verbiete, eine solche Kategorisierung, also etwa nach Clans, nach Familienstrukturen, vorzunehmen."
"16"," Solche Scheuklappen dürfen wir uns in Zukunft nicht mehr leisten."
"17"," Das hat auch nichts mit Toleranz oder Rücksichtnahme auf Familienzugehörigkeiten zu tun."
"18"," Da darf es keine Scheuklappen geben."
"19"," Wir werden demnächst klare Lagebilder entwickeln, die diese Clanstrukturen offenlegen."
"20"," Nordrhein-Westfalen — das sage ich sehr lobend in Rich Dr."
"21"," Mathias Middelbergtung des Kollegen Reul — ist hier mit bestem Beispiel vorangegangen."
"22"," Die Innenminister haben jetzt zu Recht beschlossen, dass sich alle Bundesländer daran beteiligen, sodass wir zügig einen bundesweiten Überblick über die Clankriminalität erhalten."
"23","Präsident Dr.
 Wolfgang "
