"","V1"
"1",""
"2"," Als nächster Redner hat das Wort der Kollege Thorsten Frei, CDU/CSU-Fraktion."
"3"," Thorsten Frei:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Bei der einen oder anderen Rede hatte ich den Eindruck, dass man ein bisschen vom Thema abgeschweift ist."
"5"," Ihnen, lieber Herr Kollege Grundl, möchte ich nur sagen, dass Deutschland und die Deutschen mit ihrer Migrationspolitik, glaube ich, schon sehr stark Verantwortung angesichts der Herausforderungen der heutigen Zeit übernehmen."
"6"," Deshalb fand ich die Vergleiche, die Sie angestellt haben, schlicht unangebracht."
"7"," Es ist ganz au Eu das ist ein Zitat von Helmut Kohl aus dem Jahr 1995 —Wer die Geschichte nicht kennt, kann die Gegenwart nicht verstehen und die Zukunft nicht gestalten."
"8","Und das trifft bei diesem Thema auch sehr genau zu; denn es geht letztlich darum, dass diejenigen, die als Heimatvertriebene, als Spätaussiedler, als deutsche Minderheiten hierher in die Bundesrepublik gekommen sind, auch einen Großteil unserer Identität und unserer Geschichte ausmachen."
"9","Wenn man sich nur einmal die Zahlen vergegenwärtigt, dann stellt man fest, dass während und nach dem Zweiten Weltkrieg 14 Millionen Menschen hierhergekommen sind."
"10"," In der Zeit von 1950 bis 2016 waren es 4,5 Millionen Menschen."
"11"," Die Zahl ist zwar nach den 1990er-Jahren deutlich zurückgegangen, in den letzten sechs Jahren aber eben von 1 800 auf 7 200 jährlich gestiegen."
"12"," Es ist also nach wie vor ein aktuelles Thema, auch angesichts von 3,2 Millionen Heimatvertriebenen, die hier bei uns in Deutschland leben."
"13","Vor diesem Hintergrund ist es eine unglaublich wichtige Arbeit, die die Bundesbeauftragte für Kultur und Medien, aber auch das Bundesinnenministerium in diesem Bereich machen."
"14"," Im Zeitraum, den wir heute betrachten, haben die Bundesbeauftragte 41,1 Millionen Euro und das Bundesinnenministerium etwa 2 Millionen Euro zur Verfügung gestellt."
"15"," Das ist ein deutlicher Aufwuchs gegenüber der Vergangenheit."
"16"," Wenn man etwa vom Tief Thorsten Freipunkt mit gerade einmal 12 Millionen Euro in diesem Bereich im Jahr 2005 ausgeht, dann stellt man fest, dass wir in den vergangenen 15 Jahren fast eine Verdopplung der Mittel hatten."
"17"," Dieses Geld ist klug und richtig angelegtes Geld; denn es trägt letztlich auch dazu bei, dass wir die Erinnerung und das Erbe unserer Geschichte und damit verbunden nicht nur die Vergangenheit, sondern auch die Mahnung, die diese für die heutige Politik beinhaltet, wachhalten."
"18"," Wir möchten, dass sich diese Ausgaben dynamisch entwickeln."
"19"," Dahinter steckt unsere Neukonzeption, die über das hinausgeht, was beispielsweise die Kriegsfolgenbewältigung anbelangt."
"20"," Wir müssen mehr in die Zukunft blicken und insbesondere auch junge Leute ansprechen."
"21"," Deswegen sprechen wir nicht nur über die Vergangenheit, sondern auch über die Zukunft."
"22"," Dafür brauchen wir die notwendigen Mittel."
"23"," Das sage ich in dieser Debatte auch als Baden-Württemberger."
"24","Vielen Dank.
 Vizepräsident Wolfgang "
