"","V1"
"1",""
"2"," Jetzt hat das Wort Dr."
"3"," Hans Michelbach, CDU/CSU."
"4","Dr."
"5"," h."
"6"," c."
"7"," Hans Michelbach:"
"8","Herr Präsident! Liebe Kolleginnen und Kollegen! 15 Monate nach dem Urteil des Bundesverfassungsgerichts liegt jetzt der Gesetzentwurf zur Grundsteuerreform vor."
"9"," Drei Dinge waren uns als Union besonders wichtig:"
"10"," Die Reform sollte unbürokratisch, durchschaubar, nachvollziehbar und transparent sein."
"11"," Sie sollte eine Objektsteuer für Eigentümer und Mieter bleiben."
"12"," Und sie sollte die Einnahmen der Kommunen aus der Grundsteuer sichern; denn eine Abschaffung und Schließung der Schwimmbäder, wie Sie von der AfD es letzten Endes wollen, ist kein Ergebnis, das wir akzeptieren können."
"13"," Präsident Dr.
 Wolfgang "
