"","V1"
"1",""
"2"," Frau Kollegin, Sie dürfen sich hinsetzen."
"3"," Ich habe Ihnen gerade das Wort entzogen."
"4"," Als nächster Redner spricht zu uns der Kollege Roman Müller-Böhm."
"5"," Roman Müller-Böhm:"
"6","Sehr geehrter Herr Präsident! Meine geschätzten Kolleginnen und Kollegen! Sehr geehrte Damen und Herren! Endlich legen Sie, liebe Bundesregierung, die nationale Tourismusstrategie vor, auf die wir alle hier in diesem Hause, aber auch draußen in der Tourismuswirtschaft so lange gewartet haben."
"7","An dieser Stelle kann ich sagen:"
"8"," Ein kleines Dankeschön bekommen Sie da auch von der FDP zu hören."
"9"," Das war jetzt aber, ehrlich gesagt, schon die großzügigste Form des Komplimentes, da wir im Tourismusausschuss normalerweise auf relativ kollegiale Art und Weise miteinander umgehen."
"10"," Das war es an der Stelle aber auch."
"11","Außer positiven Lippenbekenntnissen — das muss man leider festhalten — ist dieser Strategie nicht viel Konkretes zu entnehmen; das wurde gerade schon einmal gesagt."
"12","Sie haben gerade gesagt, Sie sind stolz darauf, dass diese Tourismusstrategie jetzt endlich vorliegt."
"13"," Es ist klarzustellen:"
"14"," Der Tourismus ist eine der wichtigsten volkswirtscl Branchen, die wir in unserem Land haben."
"15"," Diese Branche beschäftigt knapp 3 Millionen Menschen und erwirtschaftet 105 Milliarden Euro pro Jahr zu unserem Bruttoinlandsprodukt."
"16"," Ganz ehrlich:"
"17"," Ich finde es respektlos, so lange zu warten, um eine nationale Tourismusstrategie auszuarbeiten, wenn man vergleicht, wie Sie an anderen Stellen sehr wohl Branchen privilegieren, um diesen über die Runden zu helfen."
"18","Ihrem Flickenteppich an Maßnahmen möchten wir wichtige Punkte hinzufügen."
"19"," Ich möchte Sie ganz konkret auffordern:"
"20"," Lösen Sie doch endlich mal das Problem der gewerbesteuerlichen Hinzurechnung! Flexibilisieren Sie endlich die arbeitsrechtlichen Bestimmungen!Führen Sie endlich die Tourismuswirtschaft in das Zeitalter der Digitalisierung!Es ist mir persönlich vollkommen unverständlich, warum Sie lieber auf ein Gerichtsurteil warten, anstatt selber politisch handeln zu wollen."
"21"," Die gewerbesteuerliche Hinzurechnung ist ein Problem, das Tausende von Betrieben trifft und eventuell auch ihre Existenz kostet."
"22"," All das lassen Sie wissentlich geschehen, ohne dagegen aktiv zu werden, und das ist unverantwortlich."
"23"," Liebe Kolleginnen und Kollegen, ich war die letzten Wochen im Ruhrtal auf einer tourismuspolitischen Tour unterwegs."
"24"," Dabei hért man immer wieder genau die drei Themen, die ich Ihnen gerade auch genannt habe."
"25","Die Menschen machen ihren Job mit Leidenschaft und sind auch deswegen für das positive Bild Deutschlands im Tourismus verantwortlich."
"26"," Genau diesen Leuten möchte ich dann auch Verantwortung übertragen."
"27"," Dann können wir sagen:"
"28"," Okay, sie können in einem gewissen Rahmen von Wochenstunden selbstständig darüber entscheiden, wie sie ihre Arbeitszeit verteilen wollen."
"29"," Es macht überhaupt keinen Sinn, liebe Kolleginnen und Kollegen von der SPD, sich so sehr dagegen zu wehren und zu fragen, warum es sinnvoller ist, nach einer AchtStunden-Schicht für zwei Stunden eine neue Schicht beginnen zu lassen."
"30"," Man kann sagen:"
"31"," Okay, unter Einbeziehung der Ruhezeiten muss es auch mal gestattet sein, diese Leute noch zwei Stunden länger arbeiten zu lassen."
"32"," Das wird dann eben in der Woche wieder ausgeglichen."
"33"," — Sie verweigern sich da einer zukunftsträchtigen Lösung, und das ist unverantwortlich."
"34"," ‚Diese Liste könnte man fortsetzen, sei es mit der M ung, sei es mit der Geringfügigkeitsgrenze."
"35"," Es wäre das Mindeste, dass Sie die Geringfügigkeitsgrenze an die Mindestlohnentwicklung koppeln, damit das irgendwie Sinn ergibt."
"36","Das letzte Thema, das ich ansprechen möchte, ist die Digitalisierung."
"37"," Es ist ein großes Problem, dass wir in Deutschland bisher nur 20 Prozent unseres touristischen Angebotes online präsentieren."
"38"," Angesichts unserer digitalen Infrastruktur ist das aber leider auch kein Wunder."
"39"," Ich habe ein Beispiel erlebt:"
"40"," Einem großen Stakeholder, der im touristischen Bereich im Sauerland tätig ist, wird in Zukunft noch nicht mal eine Internetleitung gelegt, und ihm wurde auch noch der ISDN-Anschluss von der Telekom gekündigt."
"41"," So weit sind wir inzwischen."
"42"," Das ist das Resultat Ihrer unverantwortlichen Politik in diesem Bereich.
Vizepräsident Wolfgang "
