"","V1"
"1",""
"2"," Als nächster Redner hat für die SPD-Fraktion der Kollege Frank Junge das Wort."
"3"," Frank Junge:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Meine sehr geehrten Damen und Herren! Liebe Fraktion der FDP, fast 30 Jahre nach der deutschen Einheit entdecken Sie jetzt mit diesem Antrag den Osten."
"5"," Derartiges habe ich bisher noch nicht wahrgenommen, auch nicht, als Sie in Regierungsverantwortung gestanden haben."
"6"," Entschuldigen Sie bitte, da drängt sich mir der Eindruck auf, dass Ihr Antrag dann vielleicht doch eher was mit den bevorstehenden Landtagswahlen in den neuen Bundesländern zu tun hat als mit den Belangen der neuen Lander an sich."
"7","Wie auch immer:"
"8"," Vielen Dank für den Antrag! Am Ende haben wir Gelegenheit, tiber die Wirtschaft im Osten zu sprechen."
"9"," Da will ich zunächst herausstellen, dass bei der Beschreibung der Wirtschaftslage im Osten wichtig ist, mehrere Indikatoren und Parameter zu betrachten, und dass es nicht nur darauf ankommt, handverlesen ein oder zwei herauszugreifen."
"10"," Macht man das, stellt man fest:"
"11"," Die Entwicklung von Beschäftigung, Investitionen, Bruttoinlandsprodukt und Löhnen belegt, dass es im Osten vorangeht."
"12"," Herr Hirte hat einiges dazu ausgeführt."
"13"," Wir haben die niedrigste Arbeitslosigkeit seit der Wende."
"14"," Das Pro-Kopf-Einkommen hat sich verdoppelt, und die Produktivität hat sich sogar um das Vierfache erhöht."
"15","Natürlich gibt es im Prozess der Angleichung der Lebensverhältnisse von Ost und West unglaublich viel zu tun; das wissen wir Ossis alle, die wir unsere Wahlkreise in den neuen Ländern haben."
"16"," Jetzt jedoch Freiheitszonen zu schaffen, um, wie Sie sagen, an dieser Stelle dafür zu sorgen, bundesrechtliche Regulierungen und Vorschriften zu lockern, zu beseitigen sowie landesrechtliche Ausnahmen zuzulassen und damit unnötige bürokratische Hemmnisse für die Erleichterung von Unternehmensgründungen abzuschaffen, bedeutet nach meiner Auffassung im Kern nichts anderes, als der Verschlechterung von Arbeitsbedingungen Tür und Tor zu öffnen."
"17"," Das muss man an dieser Stelle ganz klar sagen."
"18"," Solche Wirtschaftszonen, wie Sie sie wollen, führen nicht nur zu Abgrenzungs- und Wettbewerbsproblemen zwischen den Regionen; sie sind auch EU-rechtlich problematisch."
"19"," Sie sprengen das Steuer- und Rechtssystem, das wir haben, und sie stehen vor allen Dingen etwaigen tarif- und arbeitsrechtlichen Aspekten entgegen."
"20","Dabei haben wir solche Experimente nicht nötig; darauf will ich auch hinweisen."
"21"," Denn Deutschland hat bereits eine hervorragende Förderkulisse im Wirtschaftsstandort, um benachteiligten Regionen zu helfen."
"22"," Eine der wertvollsten ist — das will ich hier nennen — die Gemeinschaftsaufgabe zur regionalen Wirtschaftsstruktur, mit der jährlich etwa 660 Millionen Euro zur Verfügung stehen."
"23"," Alleine von 2012 bis 2017 sind damit 5 Milliarden Euro geflossen, und damit ist ein Investitionsvolumen von 30 Milliarden Euro angeschoben worden."
"24"," Damit schaffen wir Voraussetzungen für Unternehmen."
"25"," Damit investieren wir in Infrastruktur."
"26","Frank JungeLieber Thomas Kemmerich, all die Punkte, die du angesprochen hast, lassen sich auch ohne Freiheitszonen mit solchen Kulissen auf den Weg bringen."
"27"," 80 Prozent der Mittel aus der GRW sind in die neuen Lander gegangen."
"28"," Das ist in dieser Hinsicht also eine Erfolgsgeschichte."
"29"," Lassen Sie mich auch sagen:"
"30"," Im Ubrigen ist das genau die Kulisse, liebe FDP, bei der Sie im Jahr 2018 in den Haushaltsberatungen noch 100 Millionen Euro kürzen wollten."
"31"," Also, da passt einiges aus meiner Sicht nicht zusammen.
 Vizepräsident Wolfgang "
