"","V1"
"1",""
"2","Danke sehr."
"3"," — Die Kollegin Eva-Maria Schreiber, Fraktion Die Linke, die Kollegin Renate Künast, Fraktion Bündnis 90/Die Grünen, und der Kollege Dr."
"4"," Wolfgang Stefinger, CDU/CSU-Fraktion, haben ihre Reden zu Protokoll gegeben."
"5","\"" Damit schließe ich die Aussprache."
"6","Wir kommen zur Beschlussempfehlung des Ausschusses für wirtschaftliche Zusammenarbeit und Entwicklung zu dem Antrag der Fraktionen der CDU/CSU und SPD mit dem Titel „Nachhaltige Entwicklungsziele erreichen — Potenziale aus der Agrarökologie anerkennen und unterstützen“."
"7"," Der Ausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/11022, den Antrag der Fraktionen der CDU/CSU und SPD auf Drucksache 19/8941 anzunehmen."
"8"," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? — Wer enthält sich? — Dann ist diese Beschlussempfehlung bei Enthaltung der Fraktion Die Linke gegen die Stimmen der Fraktionen der AfD und von Bündnis 90/Die Grünen mit den Stimmen von CDU/CSU-, SPD- und FDP-Fraktion angenommen."
"9","Ich rufe die Tagesordnungspunkte 21 a und 21 b auf:"
"10","a) Beratung der Antwort der Bundesregierung auf die Große Anfrage der Abgeordneten Kai Gehring, Sven Lehmann, Ulle Schauws, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/ DIE GRÜNENInternationale Lage der Menschenrechte von Lesben, Schwulen, Bisexuellen, Transsexuellen, Transgendern und IntersexuellenDrucksachen 19/3061, 19/9077Ss mSBeratung der Beschlussempfehlung und des Berichts des Ausschusses für Recht und Verbraucherschutz zu dem Antrag der Abgeordneten Doris Achelwilm, Dr."
"11"," Achim Kessler, Dr."
"12"," Petra Sitte, weiterer Abgeordneter und der Fraktion DIE LINKEStopp der geschlechtszuweisenden Operationen an KindernDrucksachen 19/9056, 19/10304Zu der Antwort der Bundesregierung liegt ein Entschließungsantrag der Fraktion Bündnis 90/Die Grünen vor."
"13","D Anlage 11 Nach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"14"," — Ich höre keinen Widerspruch."
"15"," Dann ist das so beschlossen."
"16","Ich eröffne die Aussprache und erteile als erstem Redner dem Kollegen Kai Gehring, Fraktion Bündnis 90/Die Grünen, das Wort."
"17"," Kai Gehring:"
"18","Herr Präsident! Liebe Kolleginnen und Kollegen! Dies ist eine besondere, eine historische Nacht."
"19"," Exakt in diesen Stunden vor 50 Jahren fanden die Stonewall Riots in New York statt, wo mutige LGBTI aufgestanden sind gegen brutale Polizeiwillkür."
"20"," Das war eine der Geburtsstunden der queeren Emanzipationsbewegung."
"21","Blicken wir auf Deutschland."
"22"," Vor 100 Jahren hat Magnus Hirschfeld sein Institut für Sexualwissenschaft gegründet und war als Wissenschaftler und als Aktivist ein Geburtshelfer der deutschen Homosexuellenbewegung, die von der nationalsozialistischen Diktatur brutal zertrümmert wurde."
"23"," Erst vor 25 Jahren gab es in Deutschland die restlose Abschaffung des $ 175 und damit die Entkriminalisierung schwuler Männer in Deutschland."
"24"," Und morgen vor zwei Jahren haben wir die Ehe für alle geöffnet."
"25"," Deutschland hat also vor der eigenen Haustür gekehrt."
"26"," Deutschland hat lange gebraucht bis zur Gleichstellung."
"27"," Das haben LGBTI-Aktivistinnen und -Aktivisten erkämpft und erreicht."
"28","Es gibt jedoch noch viel zu tun."
"29"," Aus der Geschichte, aus dem Grundgesetz und aus der Universalität der Menschenrechte erwächst die Verantwortung, weltweit klarzumachen:"
"30"," Liebe ist Liebe und kein Verbrechen."
"31"," In über 70 Staaten werden LGBTIs kriminalisiert, bestraft dafür, wer sie sind, wen sie lieben, wie sie leben."
"32"," Sechs Länder vollstrecken die Todesstrafe für gleichgeschlechtliche Handlungen."
"33"," Nicht Homosexuelle sind pervers, sondern die Verfolgung, der sie vielerorts ausgesetzt sind."
"34"," Ich sage hier sehr klar:"
"35"," Je autoritärer ein Staat, umso höher sind die Diskriminierungsrisiken für LGBTIs."
"36"," Ob Gewalt, Morde, „Homo-Propaganda“-Gesetze, Anti-NGO-Gesetze oder CSD-Verbote:"
"37"," damit muss Schluss sein."
"38"," LGBTI-Rechte sind Menschenrechte."
"39"," Kai GehringDeutschland muss als internationaler Partner und einflussreiches EU-Mitglied Vorreiter für den Schutz und die Rechte sexueller und geschlechtlicher Minderheiten werden."
