"","V1"
"1",""
"2","Vielen Dank, Herr Hebner."
"3"," — Es gibt die Möglichkeit einer Kurzintervention."
"4"," Diese hat er bekommen."
"5"," Ich werde im Laufe des weiteren Abends sehr restriktiv damit umgehen:"
"6"," maximal eine Kurzintervention pro Tagesordnungspunkt."
"7"," Er hat jetzt eine bekommen."
"8"," Wenn Herr Lange antworten möchte, kann er das tun."
"9","Ulrich Lange:"
"10","Das war die zweite Kurzintervention."
"11"," Bei der AfD gibt es einfach das Problem der Redezeitverteilung."
"12"," Lieber Kollege, Sie sind fachlich in der Fraktion anscheinend nicht zum Zug gekommen, anders kann ich Ihren Beitrag gerade nicht werten."
"13"," Sie wissen doch ganz genau, dass wir auch durch den Mobilfunkgipfel nochmals eine weitere Aufstockung bei der Versorgung erreicht haben."
"14"," Sie wissen, dass die Versorgungsauflagen aus der Versteigerung von 2015 bis 2019 erledigt sein müssen."
"15"," Genau für den Fall, wenn es hier Probleme gibt, haben wir jetzt diese Instrumente geschaffen."
"16"," Im Herbst werden wir mit der nächsten Novelle den nächsten Schritt gehen."
"17"," Alles mit Ruhe.
 Vizepräsidentin Claudia "
