"","V1"
"1",""
"2","Herr Kollege, erlauben Sie eine Zwischenfrage des Kollegen Müller-Rosentritt?Frank Junge:"
"3"," Bitte."
"4"," Gerne."
"5","Frank Müller-Rosentritt:"
"6","Sehr geehrter Herr Kollege, mich hat ein Argument sehr betroffen gemacht:"
"7"," dass Sie uns vorwerfen, dass wir erst heute irgendwie den Osten entdecken."
"8"," Das finde ich ziemlich traurig."
"9","Erstens."
"10"," Wenn es damals nach Ihrer Partei gegangen wäre, wäre ich heute, aus Ostdeutschland kommend, nicht in diesem Parlament, weil Lafontaine damals eine ganz andere Vorstellung von Deutschland hatte."
"11"," Das darf man betonen."
"12","Zweitens."
"13"," Schon Hans-Dietrich Genscher hat diese Forderung vor ganz vielen Jahren gestellt."
"14","Deshalb möchte ich Sie einfach mal fragen, wie Sie dazu stehen — zu Ihrem Vorwurf."
"15","Frank Junge:"
"16","Die Anträge, in denen die FDP sich für die Belange des Ostens eingesetzt hat, lassen sich — das kann man nachlesen — wirklich sehr überschaubar darstellen."
"17"," Mir ist in dieser Legislatur kein weiterer Antrag bekannt."
"18"," Vor dem Hintergrund baut meine Aussage genau darauf auf."
"19"," Der Zusammenhang mit den Wahlen in Thüringen, Sachsen und Brandenburg - sie stehen vor der Tir — ist offensichtlich.
 Vizepräsident Wolfgang "
