"","V1"
"1",""
"2"," Vielen Dank, Michael Donth."
"3"," — Nächste Rednerin:"
"4"," für die SPD-Fraktion Elvan Korkmaz."
"5"," Elvan Korkmaz:"
"6","Frau Präsidentin! Meine Damen und Herren! Unsere Deutsche Bahn:"
"7"," Jeder liebt sie, jeder hasst sie, jeder hat aber vor allem eine Meinung zu ihr."
"8"," Das wird auch heute wieder deutlich, da jede Fraktion mindestens einen Antrag vorgelegt hat."
"9"," Ja, so mancher hat sogar seine besonderen Erfahrungen mit ihr gemacht."
"10"," So unterschiedlich diese auch gewesen sein mögen:"
"11"," Im Ziel sind wir uns alle einig, auch hier im Deutschen Bundestag - na ja, fast, würde ich sagen."
"12"," Wir wollen die Schiene stärken."
"13"," Dieses klare Signal braucht die Mobilitäts- und Verkehrspolitik in unserem Land, und wir schaffen es auch nur so, Mobilität für jedermann zu gewährleisten und gleichzeitig etwas für Umwelt und Klima zu tun."
"14"," Im Ziel geeint:"
"15"," Erst mal ein gutes Zeichen."
"16"," Aber zum Ziel muss man ja irgendwie hinkommen."
"17"," Und genau da trennen sich die Wege."
"18"," Da wird dann wirklich deutlich, wer hier stringent aufs Ziel zusteuert, wer sich unterwegs verläuft und wer nur das Phrasenschwein füttert."
"19","Fangen wir mal links an."
"20"," Strecken reaktivieren:"
"21"," Klingt gut."
"22"," Ich finde es sogar richtig gut."
"23"," Bei mir zu Hause im Kreis machen wir das auch schon."
"24"," Ab 2023 sind die Städte Harsewinkel, Verl, Gütersloh wieder im Stundentakt auf der Schiene miteinander verbunden."
"25"," Da ist man vor Ort aktiv geworden."
"26"," Und siehe da:"
"27"," Die Prognose lautet:"
"28"," 6 Millionen eingesparte Pkw-Kilometer."
"29"," Wer soll da was gegen haben? Aber das Beispiel zeigt auch:"
"30"," Reaktivieren können wir schon."
"31"," Wir sollten es dort machen, wo es sich lohnt."
"32"," Da wissen die Kommunen meist besser Bescheid als der Bundesgesetzgeber."
"33"," Kommen wir zu meiner Rechten; nicht ganz rechts; denn der AfD-Antrag geht ein bisschen am Thema vorbei."
"34"," Nein, ich schaue die Kollegen von den Liberalen an."
"35"," Sie gehen in der Regel davon aus, dass der Bundesgesetzgeber nicht alles weiß und auch nicht alles können muss."
"36"," So weit, so gut."
"37"," Regelmäßig sind Sie sogar der Ansicht, dass die Unternehmen besser wissen, was gut für das Land ist."
"38"," Mit Ihrem Antrag heute wollen Sie aber tief in das Geschäft eines Unternehmens eingreifen."
"39"," Mein Kollege Donth hat es gerade gesagt."
"40"," Sie wollen Unternehmensbeteiligungen der DB veräußern, um damit Geld einzunehmen."
"41"," Sie wissen auch schon ganz genau, wo das Geld investiert werden soll."
"42","Da passt doch irgendetwas nicht zusammen."
"43"," Das ist doch sonst nicht Ihre Art."
"44"," Aber sich selbst treu zu bleiben, schränkt ja auch die Freiheit ein."
"45"," Entfesselung steht Ihnen deutlich besser."
"46"," Bevor Sie aber auf die Idee kommen, eine vollkommene Veräußerung der Deutschen Bahn wäre die passende Antwort, kann ich Ihnen nur sagen:"
"47"," Die Infrastruktur ist Daseinsvorsorge und gehört in die öffentliche Hand."
"48"," Genau in diesem Sinne sollten wir die volkswirtschaftliche Orientierung im Stammbuch der Bahn festschreiben.
 Vizepräsidentin Claudia "
