"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin."
"3"," — Als letzter Redner zu diesem Tagesordnungspunkt erhält das Wort der Kollege Dr."
"4"," Ernst Dieter Rossmann, SPD-Fraktion."
"5"," Dr."
"6"," Ernst Dieter Rossmann:"
"7","Herr Präsident! Liebe Kolleginnen und Kollegen! Zum Schluss drei Bemerkungen."
"8"," Die erste Bemerkung bezieht sich auf Frau Walter-Rosenheimer, die ja dankenswerterweise auch den schulischen Teil des Berufsbildungsberichts zitiert hat."
"9"," Sie sagten, 35 Prozent machen eine nichtakademische berufliche Ausbildung; das ist eine Riesenzahl."
"10"," Ich will ergänzen:"
"11"," Man kann das in zwei Bereiche aufteilen."
"12"," Bei den Gesundheitsberufen sind es 220 000 Schülerinnen und Schüler, die eine Ausbildung beginnen — ein stabiler Wert, aber das reicht eben nicht."
"13"," Wir brauchen deutlich mehr Altenpflegerinnen und Altenpfleger."
"14"," Bei den Erziehungsberufen sind es 105 000."
"15"," Das ist ein Plus von 32 Prozent gegenüber dem letzten Jahr, und das ist ein gutes Zeichen."
"16"," Aber die Bitte ist:"
"17"," Die Regierung muss jetzt mit ihrem Altenpflegekonzept ordentlich an Fahrt aufnehmen, damit wir im nächsten Jahr ein Plus von 32 Prozent auch bei der Altenpflege, den Gesundheitsberufen haben."
"18"," Die zweite Bemerkung."
"19"," Herr Albani, Sie sind ja ein Kollege mit gesundem Menschenverstand."
"20"," Da Sie auf den Beitrag von Kollegin Fahimi eingingen und fragten:"
"21"," „Muss man das duale Studium tatsächlich gesetzlich normieren?“,will ich Sie gerne mit einem einfachen Gedanken kon frontieren."
"22"," Wir sind doch deshalb stolz auf das duale Berufsbildungssystem mit dem Lernort Betrieb und demDr."
"23"," Ernst Dieter RossmannLernort Schule, weil wir für beide Bereiche Gesetze haben, einerseits das Berufsbildungsgesetz, was den Lernort Betrieb angeht, und andererseits die Schulgesetze, was die Berufsschule angeht."
"24"," Weshalb haben wir unter dem Vorzeichen der Gleichwertigkeit nicht das gleiche Prinzip, wenn es um ein duales Studium geht? Da, wo es um den hochschulischen Teil geht, hätten wir die Hochschulgesetze, und da, wo es um den betrieblich-beruflichen Teil geht, die Berufsbildungsgesetzgebung."
"25"," Dann käme man in eine Systematik, die man nicht einfach so wegwischen sollte, auch nicht mit Zertifikaten oder anderem."
"26"," Das, was uns im Berufsbildungssystem, im klassischen dualen System mit den zwei Lernorten, mit den zwei guten Gesetzen stark gemacht hat, sollten wir parallel genauso im wachsenden Bereich der hybriden Ausbildungswege, der akademisch-beruflichen Ausbildungswege, anwenden."
"27"," Das ist eine große Bitte."
"28"," Wir sind da auch durchaus nicht unverzagt."
"29"," Früher hätten Sie sich auch nie eine Altenpflegeausbildungsumlage vorstellen können, und jetzt feiern wir sie."
"30"," Früher hätten Sie sich nie eine Mindestausbildungsvergütung vorstellen können, und jetzt machen wir sie zusammen."
"31"," Auch dieses können Sie sich nicht vorstellen, und wir machen auch das."
"32"," Wir glauben an unsere Überzeugungskraft und an Ihre Einsichtsfähigkeit."
"33","Die dritte Bemerkung bezicht sich auf diejenigen, die gerade vonseiten der FDP die Pseudoakademisierung in Bezug auf die drei Bezeichnungen Berufsspezialist, Berufsbachelor, Berufsmaster angesprochen haben."
"34"," Das hat ja eine Vorgeschichte, nämlich den Europäischen Qualifikationsrahmen von 2008, den Beschluss der Kultusministerkonferenz von 2013 und die Einführung der Diploma Supplements, mit denen man dann fünf, sechs oder sieben, entsprechend den Qualifikationsstufen, auf dem Zeugnis verzeichnet bekommt."
"35"," Dies ist doch ohne Ausstrahlung."
"36"," Wollen Sie denn wirklich einen „Klempner-Meister sechs“ durch die Welt laufen lassen? Wir wollen das nicht."
"37"," Wir verfolgen mit dieser Benennung zwei Aspekte:"
"38"," Das eine ist die europäische Perspektive des gemeinsamen Arbeitsmarktes, das andere ist das Schlüsselelement zu dem Aufstiegsfortbildungsförderungsgesetz."
"39"," Wir brauchen diese verschiedenen Ebenen der Qualifikationsniveaus, weil sich genau daraus die Förderung der Weiterbildung normiert, weil sich davon das Aufsetzen auf die berufliche Weiterbildung ableitet."
"40"," Es ist also eine Perspektive, die dort eröffnet wird."
"41"," Das ist allemal mehr als Pseudoakademisierung."
"42"," Das ist Gleichwertigkeit."
"43","Vor 50 Jahren ist das Berufsbildungsgesetz novelliertworden.
Vizepräsident Wolfgang "
