"","V1"
"1",""
"2","Als nächster Redner erhält das Wort der Kollege Erhard Grundl, Fraktion Bündnis 90/Die Grünen."
"3"," Erhard Grundl:"
"4","Sehr geehrter Herr Präsident! Meine Damen und Herren! Flucht und Vertreibung ist für viele Familien in Deutschland — meine Familie mit eingeschlossen — Teil ihrer persönlichen Geschichte."
"5"," Mehr als 12 Millionen Deutsche wurden während und nach dem Zweiten Weltkrieg als Folge der brutalen Expansions- und Vernichtungspolitik der Nationalsozialisten vertrieben."
"6","Die Vertriebenen, die damals kamen, kamen nicht einfach als Deutsche zu Deutschen."
"7"," Da trafen Großbürger aus Marienbad auf hessische Landbevölkerung oder böhmische Handwerker auf Großbauern aus dem Gäuboden."
"8"," Dialekte, Konfessionen und Sozialisationen hätten unterschiedlicher nicht sein können."
"9"," Zum Trauma der Fluchterfahrung kam für viele die Fremdheit und Ablehnung in der neuen „Kalten Heimat“, wie es Andreas Kossert beschreibt."
"10"," Gleiches galt später für die Aussiedler und Spätaussiedler."
"11","Vielleicht hat die Erinnerung an diese Erfahrung die Bewegung der Hilfsbereitschaft und Solidarität gefördert, mit denen so viele Deutsche den Geflüchteten begegnet sind, die ab 2015 zu uns kamen, um Schutz und Sicherheit zu finden."
"12"," Wir können dieses Bewusstsein wachhalten, und wir dürfen es nicht den faschierten Rechten im Land gestatten, Zuwanderung und Flucht heute als generelle Bedrohung zu verunglimpfen."
"13"," Bei der Erforschung, der Bewahrung und Vermittlung von Kultur und Geschichte der Deutschen im östlichen Europa im Rahmen von $ 96 des Bundesvertriebenengesetzes muss es heute darum gehen, gesellschaftliche Ausgrenzung, Ursachen und Folgen der rassistischen Mordideologie der Nationalsozialisten und der Vertreibung zu analysieren und so auch das Bewusstsein für die aktuelle rechte Hetze zu schärfen."
"14","Der vorliegende Bericht zeigt hier erste Schritte auf, bleibt aber auf dem Niveau der Ankündigung."
"15"," Entscheidend ist, die Kulturarbeit im Rahmen des Bundesvertrie Erhard Grundlbenengesetzes nicht nur auf die Vergangenheit, sondern auch auf die Zukunft auszurichten; denn auch hier steht die Generation der Zeitzeugen bald nicht mehr zur Verfügung."
"16"," Umso wichtiger sind lebensgeschichtliche Interviews, wie sie seit 2013 für das digitale Zeitzeugenarchiv durchgeführt werden."
"17","Als modernes Einwanderungsland stehen wir heute vor der Aufgabe, die kulturelle Vielfalt in die Erinnerungspolitik mit einzubeziehen, und zwar im europäischen Kontext."
"18"," Die Menschen, die heute zu uns kommen, bringen ihre jeweils eigene Geschichte mit, und auch diese Geschichte muss in das kollektive nationale Gedächtnis Deutschlands aufgenommen werden."
"19"," Die Stiftung Flucht, Vertreibung, Versöhnung ist unter der Leitung von Dr."
"20"," Gundula Bavendamm nach Jahren der Skandale und des Misstrauens gegenüber der Stiftung im Begriff, sich neu aufzustellen."
"21"," In einem Interview machte sie ihre Zielsetzung sehr deutlich."
"22"," Ich zitiere:"
"23","Die Täternation Deutschland und die Nationen, die sich den Opfernationen zurechnen, erinnern an ihr Leid und ihre Verluste."
"24","Frau Dr."
"25"," Bavendamm rückt damit deutlich von der Tendenz ab, die Stiftung für das Erika-Steinbach-Narrativ der Deutschen als Opfer zu missbrauchen."
"26"," Doch auch, wenn manches vorangeht:"
"27"," Reformbedarf bleibt."
"28"," Seit Langem fordert meine Fraktion, den Stiftungsrat dahin gehend zu erweitern, dass alle von Flucht und Vertreibung betroffenen Gruppen vertreten sind, also auch der Zentralrat der Sinti und Roma sowie Vertreterinnen und Vertreter von Migranten- und Flüchtlingsorganisationen."
"29"," Angesichts der jüngsten Fluchtbewegungen darf auch die koloniale Gewaltgeschichte nicht weiter ausgeblendet werden."
"30"," Wenn wir heute über Flucht und Vertreibung im Rahmen der Kulturförderung nach dem Bundesvertriebenengesetz reden, dann dürfen wir keinen Augenblick vergessen:"
"31"," Hier und heute fliehen Menschen vor Gewalt und Zerstörung; sie fliehen unter Lebensgefahr und in eine ungewisse Zukunft.
Vizepräsident Wolfgang "
