"","V1"
"1",""
"2"," Danke sehr."
"3"," — Die nächste Frage stellt die Kollegin Manderla, CDU/CSU."
"4","Gisela Manderla:"
"5","Herr Minister Maas, Sie haben geschildert, was in Libyen passiert, was in Ägypten passiert, aber seit einigen Wochen beschäftigen wir uns natürlich mit den traurigen Ereignissen in Nordsyrien."
"6"," Unsere Verteidigungsministerin hat den Vorschlag einer Sicherheitszone gemacht."
"7"," Sie haben in einer gemeinsamen Presseerklärung mit Ihrem türkischen Amtskollegen Cavusoglu zu diesem Vorstoß gesagt — ich zitiere —:"
"8"," „Überall wird uns gesagt, das sei kein realistischer Vorschlag“."
"9"," Die Frage ist:"
"10"," Was meinen Sie mit „überall“, und wer hat es Ihnen gesagt? Können Sie bitte diese Aussage konkretisieren?Heiko Maas, Bundesminister des Auswärtigen:"
"11","Sehr geehrte Frau Kollegin, zunächst einmal will ich darauf hinweisen, dass es keine gemeinsame schriftliche Erklärung des türkischen Außenministers und mir gibt, sondern lediglich eine Pressekonferenz stattgefunden hat anlässlich meines Besuches in Ankara."
"12"," Dort ist auch der türkische Kollege auf dieses Thema angesprochen worden, und er hat seine Meinung dazu gesagt."
"13","Wir haben in der Vergangenheit mit vielen europäischen Partnern, aber auch mit unseren transatlantischen Partnern gesprochen."
"14"," All diese Gespräche werden fortgesetzt."
"15"," Wichtig ist für uns der jetzt begonnene politische Prozess in Syrien."
"16"," Vor wenigen Tagen hat zum ersten Mal das sogenannte Verfassungskomitee getagt."
"17"," Es ist keine einfache Operation gewesen, erstmalig Vertreter des Assad-Regimes, der Opposition und unterschiedlicher gesellschaftlicher Gruppen an einen Tisch zusammenzubringen."
"18"," In diesem Verfassungskonvent soll ei Verfassungsreform erarbeitet werden."
"19"," Am Schluss sollen demokratische Wahlen in Syrien stehen."
"20"," Das sind die Prioritäten, mit denen wir uns im Moment auseinandersetzen."
"21"," Das halte ich für außerordentlich wichtig, um eine dauerhafte Lösung in Syrien herbeizuführen, die im Übrigen auch die Grundlage dafür schafft, dass die vielen Bürgerkriegsflüchtlinge, nicht nur bei uns, sondern auch im Libanon oder in Jordanien, eine Rückkehrperspektive haben."
"22"," Damit haben wir uns beschäftigt."
"23","Der Hauptteil der Gespräche in Ankara ist insbesondere die Forderung Deutschlands gewesen, dass sich die Türkei wieder aus dem 120-Kilometer-Streifen zurückzieht und dass keine Flüchtlinge aus der Türkei gegen ihren Willen dorthin verbracht werden."
"24"," Das habe ich deutlich gemacht."
"25"," Das ist der Schwerpunkt des Gespräches gewesen, und das ist so auf der Pressekonferenz auch verlautbart worden."
"26","Präsident Dr.
 Wolfgang "
