"","V1"
"1",""
"2"," Danke sehr."
"3"," — Die Kollegin Zaklin Nastic, Die Linke, möchte dazu eine Nachfrage stellen."
"4","Zaklin Nastic:"
"5","Herr Außenminister, da Sie die Menschenrechte so hervorheben, möchte ich Sie als menschenrechtspolitische Sprecherin fragen."
"6"," Ich bin vor drei Wochen mit einer Delegation im Irak gewesen."
"7"," Gleichzeitig gab es dort die Unruhen und den Beginn der türkischen Invasion in den Norden Syriens."
"8"," Es war ein großes Problem, sich überhaupt fortbewegen zu können, wegen massiver Restriktionen sowie der Bewaffnung und Patrouillen der irakischen Sicherheitsbehörden."
"9"," Zunächst wurde uns der Zugang zum großen Flüchtlingscamp in Machmur verwehrt."
"10"," Es bedurfte vieler intensiver Gespräche, damit meine Begleiter und ich — unter anderem Ärzte — dorthin gelangen konnten."
"11"," Wie sind Sie dort im Gespräch? Machmur, in dem 13 000 Menschen leben — wir haben dort auch übernachtet —, wird regelmäßig von türkischen Bombern bombardiert; regelmäßig kommen dort Menschen ums Leben."
"12"," Seit 2014 bekommt Machmur, obwohl es ein von den Vereinten Nationen anerkanntes Flüchtlingscamp ist, überhaupt keine humanitäre Hilfe und internationale Unterstützung."
"13"," Wenn Ihnen die Menschenrechte so wichtig sind,bitte ich Sie um eine Antwort auf die Frage, inwieweit Sie dort auch bei der irakischen Regierung aktiv sind;denn von internationaler Seite und vonseiten Deutschlands passiert da nichts."
"14"," Heiko Maas, Bundesminister des Auswärtigen:"
"15"," Ich weiß nicht richtig, was die Frage gewesen ist, aber ich kann Ihnen nur noch einmal sagen, dass dort, wo deutsches — —Zaklin Nastic:"
"16"," Ganz deutlich:"
"17"," Was tun Sie für die Geflüchteten und die Menschenrechte in Machmur?Präsident Dr.
 Wolfgang "
