"","V1"
"1",""
"2"," Vielen Dank, Martin Reichardt."
"3"," — Nachste Rednerin:"
"4"," für die CDU/CSU-Fraktion Nadine Schon."
"5"," Nadine Schön:"
"6","Frau Präsidentin! Liebe Kolleginnen und Kollegen! Also, ich erspare mir jeglichen Kommentar zum Vorredner."
"7"," Mit der Überschrift „Von gestern“ ist, glaube ich, alles gesagt, und jeder hier im Saal wird sich seine eigene Meinung dazu bilden können."
"8"," Wir haben in den Haushaltsverhandlungen im Parlament dafür gesorgt, dass der Familienhaushalt auf mittlerweile über 12 Milliarden Euro angewachsen ist."
"9"," Das ist wirklich ein gemeinsamer Erfolg dieser Koalition; das freut uns sehr."
"10"," Daran sieht man, dass die Familienpolitik, dass die Ehrenamtspolitik ein gemeinsamer Schwerpunkt der schwarz-roten Bundesregierung sind."
"11"," Ich will aus den vielen, vielen Maßnahmen, die wir mit diesen 12 Milliarden Euro unterstützen, fördern und finanzieren, gern drei Punkte herausgreifen, die mir besonders wichtig sind:"
"12"," Das sind zum Ersten die Stärkung des Ehrenamts, zum Zweiten die Verbesserung der Vereinbarkeit von Familie und Beruf und zum Dritten die gemeinsamen Kraftanstrengungen im Bereich des Opferschutzes."
"13"," Weil wir gerade in dieser Woche den Tag zur Beseitigung von Gewalt gegen Frauen gehabt haben - am vergangenen Montag — und sich ganz viele Kollegen an der Kampagne beteiligt haben, will ich dazu zuerst ein paar Worte sagen."
"14","Es ist eine unfassbare Zahl — mich persönlich erschreckt sie immer wieder -, dass im Prinzip jeden dritten Tag eine Frau an den Folgen von Gewalt durch ihren Partner oder Ex-Partner stirbt — eine unvorstellbare Zahl."
"15"," Diesen Tötungsdelikten geht ja oft schon eine lange Leidensgeschichte voraus, eine lange Leidensgeschichte mit physischen, aber eben auch psychischen Folgen für die betroffene Frau und ganz oft eben auch für die betroffenen Kinder, die die Gewalt entweder mitansehen müssen oder selbst Gewalt erfahren."
"16"," Deshalb ist es wichtig, dass wir einen Schwerpunkt darauf setzen, diese Gewalt zu bekämpfen."
"17"," Zum einen mit dem Hilfetelefon gegen Gewalt an Frauen, das wir seit vielen Jahren haben und das wirklich sehr gute Arbeit leistet."
"18"," Aber damit nicht genug."
"19"," Zum anderen haben wir gerade in der letzten Sitzungswoche ein Gesetz verabschiedet, dass die anonyme Beweissicherung zur Kassenleistung macht; auch das ist sehr wichtig."
"20"," Wir haben in der vorletzten Sitzungswoche ein Gesetz verabschiedet, das es möglich macht, dass überall im Land Traumaambulanzen entstehen können, wo den betroffenen Frauen schnell und niedrigschwellig geholfen wird."
"21"," Wir haben die Kampagne „Stärker als Gewalt“ des Bundesfamili inisteriums."
"22"," Es ist gut, dass sich so viele beteiligt haben."
"23"," Da hätte ich mir auch mal Engagement von allen Seiten dieses Hauses gewünscht."
"24"," Mit diesem Haushalt steigen wir zum ersten Mal in die Förderung von Frauenhäusern ein, nämlich mit 30 Millionen Euro in diesem Jahr und jeweils auch in den Folgejahren."
"25"," Dabei unterstützen wir Länder und Kommunen dabei, mehr Plätze zu schaffen und neue Angebote zu machen."
"26"," An der Stelle muss ich allerdings in Richtung Ministerin sagen:"
"27"," Ja, es stimmt, dass es wichtig wäre, dass jede Frau einen Platz hat, dass es einen Anspruch auf einen Platz gibt."
"28"," Jede Frau, die Schutz und Hilfe sucht, muss die Möglichkeit haben, einen Platz im Frauenhaus zu bekommen."
"29"," Aber ich finde, als Bundespolitiker reicht es nicht, mit dem Finger auf andere zu zeigen und den Ländern und Kommunen zu Recht vorzuhalten, dass sie da Nachbesserungsbedarf haben."
"30"," Ich finde, wir haben in unserem eigenen Bereich genug eigene Anknüpfungspunkte, mit denen wir Frauen und Kindern, die Opfer von Gewalt sind, die von sexuellem Missbrauch bedroht sind oder diesen erlitten haben, helfen können."
"31"," Ich will nur zwei Beispiele erwähnen, wo ganz dringender Handlungsbedarf herrscht."
"32","Da ist zum einen das Thema Jugendmedienschutz."
"33"," Jeden Tag findet im Netz sexueller Missbrauch statt."
"34"," Jeden Tag sind Kinder und Jugendliche im Internet betroffen von Gewalt, von Straftaten, von Anbahnungen, von Cybergrooming und all dem, was wir tagtäglich erleben."
"35"," Deshalb ist es wichtig, dass der Jugendmedienschutz endlich mal ins 21."
"36"," Jahrhundert gehoben wird."
"37"," Er stammt noch aus Zeiten von DVD und Diskette."
"38"," Wir haben aber mittlerweile Onlinegames, wir haben Messengerdienste und vieles mehr."
"39"," Deshalb reicht es nicht, immer wieder anzukündigen, dass der Jugendmedienschutz novelliert wird."
"40"," Wir haben jetzt 2019; es liegt leider immer noch kein Referentenentwurf vor."
"41"," Wir müssen dringend die Reform anstoßen, damit wir sie abschließen können, damit die neuen Schutzmechanismen greifen können; denn jeder Tag ohne zeitgemäßen Jugendschutz ist einer zu viel."
"42"," Jeden Tag gibt es neue Vorkommnisse."
"43"," Das könnenNadine Schén wir unseren Kindern und Jugendlichen nicht länger zumuten."
"44"," Das zweite Beispiel ist der Bereich Peer-to-Peer-Gewalt."
"45"," Wir haben im Rahmen unseres großen Maßnahmenpakets, das wir als Unionsfraktion zur Bekämpfung von sexuellem Missbrauch vorgelegt haben, festgestellt, dass es gerade im Bereich der Gleichaltrigen wenig Präventionsangebote gibt."
"46"," Das besagt im Übrigen auch die Jugendstrategie der Bundesregierung."
"47"," Auch hier wird festgestellt, dass es an derartigen Präventionsangeboten fehlt."
"48","Leider ist nicht das geschehen, was wir verabredet haben, nämlich dass das Bundesfamilienministerium im Haushalt Gelder dafür einstellt."
"49"," Deshalb bedanke ich mich wirklich ganz herzlich bei den Haushältern, die im Rahmen der Beratungen für den Bereich Peer-to-PeerGewalt 3,4 Millionen Euro eingestellt haben, damit in diesem Bereich erprobt werden kann, was getan werden kann, damit es Onlinekurse, Schulungen gibt, damit die Fachberatungsstellen auch in diesem Bereich ihr Wissen auf den aktuellen Stand bringen können und ganz konkret beratend tätig werden können."
"50"," Das ist wichtig, und deshalb ein herzliches Dankeschön an die Haushälter."
"51"," Es gibt aber auch viele Themen, die wir gemeinsam vorangebracht haben."
"52"," Da bin ich beim Thema Ehrenamtsförderung."
"53"," Ich bin stolz darauf, dass wir im Rahmen der Haushaltsberatungen die Absenkungen, die von der Bundesregierung im Bereich der Freiwilligendienste vorgenommen worden sind, wieder korrigieren konnten."
"54"," Wir haben entsetzte Briefe von den Trägern bekommen, in denen sie gesagt haben:"
"55"," Das könnt ihr doch nicht machen! Warum kürzt das Bundesfamilienministerium den Ansatz vom letzten Jahr? — Ich bin dankbar, dass wir die Mittel angehoben haben und vor allem dass wir den Trägern jetzt Planungssicherheit geben, Planungssicherheit für die nächsten Jahre."
"56"," Frau Deligöz, wenn Sie sagen:"
"57"," „Das ist nicht genug."
"58"," Wir müssen noch mehr draufsatteln“, entgegne ich Ihnen:"
"59"," Den Trägern ist es wichtiger, Planungssicherheit zu haben, als jedes Jahr einen Mittelaufwuchs zu haben."
"60"," Genau dafür haben wir gesorgt, und auch hier ein herzliches Dankeschön an die Haushälter."
"61"," Das Gleiche gilt für das Programm „Menschen stärken Menschen“."
"62"," Auch hier gab es entsetzte Briefe, weil die Leute gesagt haben:"
"63"," Wir haben uns vor Ort gerade was aufgebaut."
"64"," Wir haben ein tolles Projekt gemacht, das Menschen zusammenbringt."
"65"," Jetzt kürzt ihr die Gelder von 18 auf 8 Millionen Euro."
"66"," — Auch das haben wir gemeinsam in der Großen Koalition korrigiert."
"67","Es ist gut, dass wieder 18 Millionen Euro zur Verfügung stehen."
"68"," 10 000 Euro wird künftig jedes Mehrgenerationenhaus bekommen."
"69"," Wir bringen gemeinsam die Ehrenamtsstiftung voran, die im Bundesfamilienministerium vorbereitet worden ist und jetzt eine gemeinsame Aktion der drei Häuser BMEL, BMI und BMFSFJ ist."
"70"," Auch hier unterstützen wir das Ehrenamt."
"71"," Das ist ein ganz wichtiger Baustein für den Zusammenhalt unserer Gesellschaft."
"72"," Als letzten Punkt will ich die klassische Familienpolitik erwähnen."
"73"," Wir haben - das hat die Ministerin gesagt — einen deutlichen Schwerpunkt gesetzt:"
"74"," Wir entlasten Familien mit dem Starke-Familien-Gesetz enorm."
"75"," Das Gute-KiTa-Gesetz wirkt ab diesem Jahr."
"76"," Und wir gehen nun auch das Thema „Nachmittagsbetreuung in den Grundschulen“ an."
"77"," 2 Milliarden Euro stehen dafür in den nächsten beiden Jahren zur Verfügung."
"78"," Daran zeigt sich:"
"79"," Für die Große Koalition stehen Familien im Mittelpunkt ihrer Politik."
"80"," Das machen wir gemeinsam, und darauf bin ich stolz.
 Vizepräsidentin Claudia "
