"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Als Nächstes spricht für die Fraktion der SPD die Kollegin Bärbel Bas."
"4"," Bärbel Bas:"
"5","Ich habe sogar flache Schuhe an."
"6"," — Herr Präsident! Meine Damen und Herren! Ja, es stimmt, dass wir im Gesundheitsbereich viele Gesetze gemacht haben."
"7"," Und es stimmt auch, dass es dabei natürlich zu höheren Ausgaben kommt."
"8"," Aber ich will noch mal festhalten, dass wir das auch ganz bewusst gewollt haben."
"9"," Man kann das jetzt gerne kritisieren."
"10"," Aber ich will noch mal festhalten, dass diese Gesetze nicht nur Quantität darstellen, sondern wir haben auch deutliche Veränderungen vorgenommen, die bei den Versicherten — auch mal in Richtung AfD gesagt — als echte Entlastungen bei den Beiträgen angekommen sind."
"11","Da will ich zuerst mal daran erinnern, dass wir die Parität wieder eingeführt haben, liebe Kolleginnen und Kollegen von der FDP."
"12"," Sie haben den Arbeitgeberbeitrag begrenzt."
"13"," Und selbst wenn wir in Zukunft über höhere Beiträge reden, können wir doch nur froh sein, dass wir die Parität wieder eingeführt haben und damit die Versicherten und Beitragszahler immerhin um 7 Milliarden Euro entlastet haben."
"14"," Das kann man doch nicht einfach wegreden."
"15"," Das ist eine Entlastung für die Versicherten, die nun mal da ist."
"16","Im Bereich der Pflege haben wir 13 000 Stellen als Sofortprogramm umgesetzt."
"17"," Das sind immerhin 640 Millionen Euro, die in der Pflege ankommen."
"18"," Damit das nicht die Pflegebedürftigen selber zahlen, haben wir das natürlich aus dem Bereich der Krankenversicherung genommen; denn hier geht es um die medizinische Behandlungspflege."
"19"," Normalerweise müssten wir, wenn wir ehrlich sind, noch viel mehr aus diesem Bereich umfinanzieren."
"20"," Aber diese 13 000 Stellen, die wir hoffentlich auch bald besetzen, werden in der Pflege ankommen, und die werden sehr helfen."
"21","Bärbel BasDer zweite wichtige Punkt in dem Bereich der Pflege."
"22"," Wir haben das erreicht, was wir alle miteinander wollten:"
"23"," dass wir verbindliche Personalschlüssel einführen, dass wir endlich Personaluntergrenzen in Krankenhäusern bekommen."
"24"," Was war denn der Hintergrund? Wir hatten immer die Situation, dass in der Pflege weggespart wurde, weil die Pflegekosten in den Pauschalen drin waren."
"25","Wir erleben jetzt, wo dieser Pflegeanteil aus der Pauschale rausgerechnet wird und wir ihn zu 100 Prozent refinanzieren, dass das natürlich in der Pflege ankommen wird."
"26"," Dass das dauert, wissen wir auch."
"27"," Aber das ist ein Wechsel, der notwendig war, nämlich den Teil der Pflege aus den F Das war ein wichtiger Schritt, den wir in dieser Koalition umgesetzt haben."
"28"," Da die Krankenhäuser gerade eine neue Kampagne aufgesetzt haben, die uns alle noch erreichen wird, will ich nur sagen, dass wir die Tarifsteigerungen für den Bereich der Krankenhäuser jetzt auch übernommen haben."
"29"," Und auch das war politisch gewollt."
"30"," Wir wollten nicht mehr, dass die Häuser, die gute Löhne zahlen, das am Ende woanders wegsparen müssen, sondern wir wollen gute Löhne, wir wollen Tarifverträge."
"31"," Deshalb haben wir hier die Kosten dafür übernommen."
"32"," Das kommt auch in den Häusern an, und das ist wichtig für die Beschäftigten."
"33"," Für dünn besiedelte Regionen haben wir ein Förderprogramm aufgelegt:"
"34"," 400 000 Euro pro Klinik."
"35"," Das macht bundesweit bei 120 Häusern durchaus einen großen finanziellen Batzen aus, wenn wir gerade auch Häuser in dünn besiedelten Gebieten unterstützen."
"36"," Das wollen wir auch weiterhin."
"37"," Wir werden sicherlich im nächsten Jahr noch eine andere Debatte über die Krankenhauslandschaft führen."
"38"," Dass wir hier 400 000 Euro pro Klinik ausgeben, hilft den Häusern in dünn besiedelten Gebieten."
"39"," Das ist ein wichtiges Förderprogramm."
"40"," Und wir haben die v pneehinen entlastet."
"41"," Da komme ich zu einem Punkt, der sicherlich auch noch in Zukunft eine Rolle spielt."
"42"," Wir haben das Angehörigen-Entlastungsgesetz auf den Weg gebracht, das noch im Bundesrat, bei den Ländern, diskutiert wird."
"43"," — Ich finde es auch lachhaft, dass es diskutiert wird."
"44"," Aber es wird die Menschen entlasten, die immer Angst hatten, dass sie am Ende, wenn sie Angehörige haben, die in ein Pflegeheim müssen, die Kosten nicht tragen können, dass sie alles offenlegen müssen, dass sie zum Sozialamt müssen, um die Kosten zu tragen."
"45"," Diese Angst können wir den Angehörigen nehmen, zumindest bei denen bis zu einem Einkommen von 100 000 Euro im Jahr."
"46"," Wer mehr verdient, der wird sich daran beteiligen; alle anderen sind entlastet."
"47"," Das ist ein wichtiger Schritt für die Angehörigen, den wir mit diesem Gesetz getan haben."
"48"," Ferner nenne ich das Gesetz für bessere Löhne."
"49"," Wir wollen, dass auch in der Pflege weiterhin gute Löhne und vor allen Dingen Tarifverträge zustande kommen."
"50"," In dieser Koalition haben wir auch auf den Weg gebracht, dass es endlich zu einer gesetzlichen Grundlage kommt, dass Tarifverträge zustande kommen."
"51"," Wenn es zu Tarifsteigerungen kommt, dann dürfen diese guten Löhne nicht zulasten der Pflegebedürftigen gehen."
"52"," Deshalb werden wir sicherlich in dieser Koalition auch das Thema der Eigenanteile noch mal diskutieren müssen."
"53"," Gute Löhne dürfen nicht zu Steigerungen bei Eigenanteilen der Pflegebedürftigen führen."
"54"," Deshalb müssen wir auch darüber reden."
"55"," Wir wollen das finanzieren."
"56"," - Sie rufen gerade rein:"
"57"," „5 Milliarden Euro Mehrkosten!“ Das heißt, Sie wollen das nicht."
"58"," Ich nehme das gerne auf, dass die AfD die Eigenanteile nicht deckeln will."
"59"," Das ist ein guter Hinweis für die Menschen draußen."
"60"," Wir wollen das schon."
"61"," Deshalb kann ich diesem Gesundheitshaushalt nur zustimmen.
 Vizeprasident Thomas "
