"","V1"
"1",""
"2"," Vielen Dank, Kollege Aggelidis."
"3"," — Nächste Rednerin:"
"4"," für die Fraktion Die Linke Katrin Werner."
"5"," Katrin Werner:"
"6","Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Der große Wurf zur Verbesserung der Situation von Familien und zur Bekämpfung von Kinderarmut bleibt leider auch in diesem Jahr aus."
"7"," Stattdessen mussten sich die Verbände und Initiativen sogar gegen drastische Mittelkürzungen in verschiedenen Bereichen wehren; das wurde hier mehrfach erwähnt."
"8"," Das Schlimmste konnte verhindert werden; aber von einem Aufbruch kann eben keine Rede sein."
"9","Es ist gut, dass der Etat vom Familienministerium auf etwa 12 Milliarden Euro gewachsen ist."
"10"," Das ist mehr als im letzten Jahr."
"11"," Katrin WernerAber wissen Sie:"
"12"," Der Verteidigungshaushalt umfasst circa 45 Milliarden Euro."
"13"," Das ist fast das Vierfache, und es ist auch da ein Höchstwert."
"14"," Wir Linke finden, es hätte viel mehr Geld bedurft für Familien und Kinder."
"15"," Es ist auch gut, dass die Mittel für das Elterngeld erhöht wurden; aber das reicht eben nicht."
"16"," Gerade Familien mit geringem oder ohne Einkommen profitieren nicht davon."
"17"," Seit der Einführung des Elterngeldes 2007 ist der Mindestbetrag nicht mehr erhöht worden."
"18"," Seit 13 Jahren liegt er unverändert bei 300 Euro pro Monat."
"19"," Doch seitdem sind die Preise gestiegen."
"20"," Eine Erhöhung des Mindestsatzes beim Elterngeld und eine Dynamisierung mit der Inflationsrate sind längst überfällig."
"21"," Das wäre gerecht und würde Familien, die es benötigen, spürbar entlasten."
"22","Leider wird auch dieser Haushalt nichts Grundsätzliches am wachsenden Problem der Kinderarmut in Deutschland ändern."
"23"," 2,4 Millionen Kinder und Jugendliche sind von Armut bedroht, wie das Statistische Bundesamt letzte Woche mitteilte."
"24"," Der Deutsche Kinderschutzbund spricht sogar von 4 Millionen Kindern."
"25"," Besonders betroffen sind Alleinerziehende."
"26"," Es ist an der Zeit, dass endlich alle Kinder in Deutschland wirksam vor Armut geschützt werden."
"27"," Wir brauchen endlich die Kindergrundsicherung."
"28"," Ein erster Schritt, Frau Giffey, wäre eine deutliche Anhebung des Kindergeldes auf 328 Euro."
"29"," Sorgen Sie dafür, dass dieses Geld bei den Kindern ankommt."
"30"," Es fließt kein einziger Euro mehr in das Programm „Demokratie leben!“ — das wurde schon angesprochen; gerade in der heutigen Zeit wäre das wichtig - und damit kein einziger Euro mehr für Initiativen, die sich gegen Rechtsextremismus, Rassismus und für Demokratie und Vielfalt einsetzen."
"31"," Mein Kollege Michael Leutert hat das schon ausführlich thematisiert."
"32"," Vielleicht eines noch dazu:"
"33"," Wir brauchen mehr Unterstützung für Demokratieprojekte."
"34"," Wir brauchen mehr Geld, Frau Giffey."
"35"," Natürlich brauchen wir ein sinnvolles Demokratiefördergesetz; aber man darf sich dahinter nicht verstecken."
"36"," Und wenn nun die Vereinigung der Verfolgten des Naziregimes um ihre Existenz kämpfen muss, wenn Überlebende der Shoah für ihre Organisation kämpfen müssen, dann ist das, ehrlich gesagt, eine Schande."
"37","Reden Sie endlich mit Finanzminister Scholz."
"38"," Es muss dringend eine Anderung des Gemeinnützigkeitsrechtes geben."
"39"," Wenn Antifaschismus nicht gemeinnützig ist, was dann? Und wie es die Tage schon geschrieben wurde:"
"40"," Das Haus brennt, und Sie sperren die Feuerwehr aus."
"41"," — Ändern Sie endlich etwas daran."
"42"," Im Bereich Bürgerschaftliches Engagement mussten Verbände und Initiativen kämpfen."
"43"," Frau Giffey, es war wie bei „Und täglich grüßt das Murmeltier“."
"44"," Jedes Jahr stehen Verbände bei uns auf der Matte, um bereits getätigte Kürzungen zu verhindern."
"45"," Der Haushaltsausschuss nimmt diese Kürzungen dann zurück, und Freiwilligendienste können wieder auf Gelder auf dem Niveau von 2019 zurückgreifen."
"46"," Programme wie „Menschen stärken Menschen“ sind gerettet."
"47"," Aber, Frau Giffey, ganz ehrlich, es ist auch Anerkennung und Unterstützung, wenn man ihnen keine Steine in den Weg legt und es ihnen erspart, sich jedes Mal gegen diese Mittelkürzungen einzusetzen.
 Vizepräsidentin Claudia "
