"","V1"
"1",""
"2"," Herr Hoffmann, gestatten Sie eine Zwischenfrage des Kollegen Brandner?Alexander Hoffmann:"
"3"," Mit dem allergrößten Vergnügen."
"4"," Stephan Brandner:"
"5","Herr Kollege Hoffmann, ich lerne immer gerne dazu."
"6"," Vielleicht können Sie mir, uns und den Zuschauern drauBen noch mal erklären, was genau am Wort „Judaslohn“ antisemitisch sein soll, wie Sie gesagt haben."
"7"," Alexander Hoffmann:"
"8","Das genau ist am Schluss auch das Problem bei der Wahrnehmung Ihrer Rolle als Ausschussvorsitzender gewesen."
"9"," Statt dass Sie sagen:"
"10"," „Da habe ich mich im Ton vergriffen; da habe ich was Zweideutiges gesagt; ich distanziere mich davon“, stellen Sie sich noch dahinter und reden das schön."
"11"," Das beste Beispiel ist doch die Aussage von gestern, das Wort „Krematoriumsasche“."
"12"," Natürlich ist die Benutzung des Wortes „Krematorium sasche‘“ für sich gesehen nicht strafbar, und natürlich kann man jetzt darüber diskutieren, ob es antisemitisch ist oderAlexander Hoffmann nicht, aber Sie spielen doch bewusst genau mit diesem Grenzgang."
"13"," Bei dem Begriff „Judaslohn“ kommt hinzu, dass dieses Wort im Dritten Reich — und das wissen Sie auch — sehr wohl diskreditierend eingesetzt worden ist."
"14"," — Lassen Sie mich doch mal ausreden."
"15","Und um auch das klarzustellen:"
"16"," Es ging ja nicht nur um die antisemitische Dimension dieser Außerung — darüber könnte man vielleicht noch streiten -, sondern vor allem auch um die Diskreditierung des Bundesverdienstkreuzes."
"17"," Sie versuchen regelmäßig, genau diese Zweideutigkeit gezielt einzusetzen, und deswegen, glaube ich, ist dieses Beispiel — „Krematoriumsasche“ — recht gut."
"18"," Weil Sie solche Worte einsetzen und wir solche Versuche auf den politischen Bühnen in unserem Land erleben, glaube ich, ist es gut, dass der Rechtsstaat ganz klar die Grenzen definiert; denn wir alle wissen, dass aus Gedanken Worte und aus Worten Taten werden."
"19"," Genau deswegen, Kollege Brandner, ist es wichtig, welche Worte wir wählen."
"20","Vielen Dank für die Aufmerksamkeit.
Vizepräsident Thomas "
