"","V1"
"1",""
"2"," Als nächster Redner hat für die AfD-Fraktion der Kollege Martin Hohmann das Wort."
"3"," Martin Hohmann:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Sehr geehrte Frau Ministerin, unter der Überschrift „Ausgabenvergleich im Haushalt der wichtigsten Ministerien“ machte gestern eine große Tageszeitung die entsprechenden Haushaltsansätze in einer Vergleichstabelle publik — die wichtigsten Ministerien; das Justizministerium war dort nicht aufgeführt."
"5"," Das Forum Recht oder die Tatsache, dass das Justizministerium zwei Drittel seiner Ausgaben selbst erwirtschaftet, war der Zeitung keine Erwähnung wert."
"6"," Es hieße aber, die Bedeutung des Justizministeriums gewaltig zu unterschätzen, begnügte man sich mit dem Zahlenvergleich."
"7"," Nein, das Justizministerium ist kein Ministerium der großen Zahlen, sondern eines der großen Wirkung:"
"8"," Wirkung durch das Formulieren und Einbringen von Gesetzen."
"9","Frau Ministerin, wie in Ihrer Rede angesprochen, haben Sie als Verfassungsministerin Ihren Gesetzentwurf für die Aufnahme von Kinderrechten ins Grundgesetz bekannt gegeben."
"10"," Artikel 6 soll um einen neuen Absatz la erweitert werden."
"11"," Er soll lauten:"
"12","Jedes Kind hat das Recht auf Achtung, Schutz und Förderung seiner Grundrechte einschließlich seines Rechts auf Entwicklung zu einer eigenverantwortlichen Persönlichkeit in der sozialen Gemeinschaft."
"13"," Das Wohl des Kindes ist bei allem staatlichen Handeln, das es unmittelbar in seinen Rechten betrifft, angemessen zu berücksichtigen."
"14"," Jedes Kind hat bei staatlichen Entscheidungen, die seine Rechte unmittelbar betreffen, einen Anspruch aufrechtliches Gehör."
"15","Das weckt bei vielen Menschen im Lande erhebliche Befürchtungen."
"16"," Schon der erste Satz macht klar, dass das Aufwachsen und die Entwicklung eines Kindes innerhalb seiner Familie offenbar kein Thema mehr sind, sondern dass die Erziehung des Kindes in der sozialen Gemeinschaft zu erfolgen hat."
"17"," Das ist ein Paradigmenwechsel."
"18"," Das ist eine Rolle rückwärts in die Staatspraxis der DDR."
"19"," — Mit uns nur vorwärts."
"20","Es besteht ganz konkret die Gefahr, dass das Elternrecht verdrängt wird, nicht mehr die Eltern, sondern der Staat würde über die vermeintlichen Kindesinteressen entscheiden."
"21"," Das im Grundgesetz als Abwehrrecht gegen einen übergriffigen Staat festgeschriebene natürliche Recht der EItern auf Pflege und Erziehung der Kinder wäre damit faktisch außer Kraft gesetzt."
"22","Kinder sind bereits Träger aller Grundrechte, wie das Bundesverfassungsgericht mehrfach festgestellt hat."
"23"," Es gibt keine Schutzlücke."
"24"," Es gibt keinen Regelungsbedarf."
"25"," Bereits heute muss das Kindeswohl im gesamten Gesetzgebungsverfahren mit Vorrang beachtet werden."
"26","Von Montesquieu stammt der Satz:"
"27","Wenn es nicht notwendig ist, ein Gesetz zu erlassen, dann ist es notwendig, kein Gesetz zu erlassen."
"28","Frau Ministerin, die geplanten Kinderrechte im Grundgesetz sind ein typischer Anwendungsfall für diesen Satz.
 Vizepräsident Wolfgang "
