"","V1"
"1",""
"2"," Vielen Dank, liebe Kollegin."
"3"," — Das war die letzte Rednerin zu diesem Einzelplan."
"4"," Ich schließe die Aussprache."
"5","Wir kommen zur Abstimmung über den Einzelplan 30 — Bundesministerium für Bildung und Forschung — in der Ausschussfassung."
"6"," Dazu liegen ein Anderungsantrag der AfD- und zwei Änderungsanträge der FDP-Fraktion vor, über diese stimmen wir zunächst ab."
"7","Änderungsantrag der Fraktion der AfD auf der Drucksache 19/15511."
"8"," Wer stimmt für diesen Änderungsantrag? — Das ist die AfD."
"9"," Wer stimmt dagegen? — Das sind alle übrigen Fraktionen des Hauses."
"10"," Der Änderungsantrag ist damit abgelehnt."
"11","Änderungsantrag der Fraktion der FDP auf der Drucksache 19/15478."
"12"," Wer stimmt für diesen Änderungsantrag? — Die FDP."
"13"," Wer stimmt dagegen? — Das sind alle übrigen Fraktionen des Hauses."
"14"," Auch dieser Änderungsantrag ist damit abgelehnt."
"15","Änderungsantrag der Fraktion der FDP auf der Drucksache 19/15479."
"16"," Wer stimmt dafür? — Die FDP."
"17"," Wer stimmt dagegen? — Alle übrigen Fraktionen des Hauses."
"18"," Dann ist auch dieser Änderungsantrag abgelehnt."
"19","Wir kommen zur Abstimmung über den Einzelplan 30 in der Ausschussfassung."
"20"," Wer stimmt für den Einzelplan 30 in der Ausschussfassung? — Das ist die Koalition."
"21"," Wer stimmt dagegen? — Das ist geschlossen die Opposition."
"22"," Der Einzelplan 30 ist angenommen."
"23","Wir sind damit am Schluss unserer heutigen Tagesordnung."
"24","Ich berufe die nächste Sitzung des Deutschen Bundestages auf morgen, 29."
"25"," November 2019, 9 Uhr, ein."
"26","Die Sitzung ist geschlossen."
"27"," Anlage Entschuldigte AbgeordneteBreymaier, Leni SPD De Ridder, Dr."
"28"," Daniela SPD Gabelmann, Sylvia DIE LINKE Gerdes, Michael SPD Gottberg, Wilhelm von AfD Hartmann, Verena AfD Held, Marcus SPD Heßenkemper, Dr."
"29"," Heiko AfD Hitschler, Thomas SPD Högl, Dr."
"30"," Eva SPD Jarzombek, Thomas CDU/CSU Jensen, Gyde FDP Kindler, Sven-Christian BÜNDNIS 90/ DIE GRÜNEN Komning, Enrico AfD Liebich, Stefan DIE LINKE Mattfeldt, Andreas CDU/CSU Mieruch, Mario fraktionslos Mihalic, Dr."
"31"," Irene BUNDNIS 90/ DIE GRUNEN Miller, Alexander FDP Müller, Bettina SPDAnlage zum Stenografischen BerichtAbgeordnete AbgeordneteMüller-Böhm, Roman Pahlmann, Ingrid Petry, Dr."
"32"," Frauke Remmers, IngridRottmann, Dr."
"33"," ManuelaRüthrich, SusannSchauws, UlleSchneider, Jörg Schnieder, Patrick Schüle, Dr."
"34"," Manja Steinke, KerstenStrack-Zimmermann, Dr."
"35"," Marie-AgnesStraetmanns, Friedrich Stübgen, Michael Vogler, KathrinVogt, UteWeber, GabiWeiler, Albert H.
FDP CDU/CSU fraktionslos DIE LINKEBÜNDNIS 90/ DIE GRÜNENSPDBÜNDNIS 90/ DIE GRÜNENAfD CDU/CSU SPDDIE LINKE FDPDIE LINKE CDU/CSU DIE LINKE SPDSPD CDU/CSU """
