"","V1"
"1",""
"2"," Britta Dassler, FDP, ist jetzt die nächste Rednerin."
"3"," Britta Katharina Dassler:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Sehr geehrte Damen und Herren! Wir alle wissen um die gesellschaftliche und integrative Bedeutung des Sports für unser Land."
"5"," Auch dank der Unterstützung der Freien Demokraten ist es uns gelungen, dass der Bundeshaushalt nun knapp 35 Millionen Euro bereitstellt, um Berlin bei der Austragung der Special Olympics 2023, des weltweit größten Sportereignisses geistig behinderter Menschen, zu unterstützen."
"6"," Meine Damen und Herren, dieses große Sportvorhaben zeigt deutlich den inklusiven Charakter des deutschen Sports, und das verdient unsere Anerkennung."
"7","Britta Katharina Dassler Dennoch steht der Sport vor großen Herausforderungen."
"8"," Um es klar zu sagen:"
"9"," Wenn die Bundesregierung jetzt nicht reagiert, wird es in Zukunft, Herr Seehofer, viele Sportvereine so nicht mehr geben."
"10"," Das wäre verheerend, gerade für den ländlichen Raum."
"11"," Auch der Freiburger Kreis, ein Zusammenschluss großer Sportvereine, berichtet seit Jahren über erhebliche Finanzierungslücken bei vereinseigenen Sportanlagen."
"12"," Beim Spitzensport ist die Finanzsituation ähnlich angespannt."
"13"," Auch hier muss, obwohl wir schon viel gemacht haben, dringend weiter verstärkt investiert werden."
"14"," Liebe Bundesregierung, Deutschland ist eine Sportnation."
"15"," Wir alle freuen uns über sportliche Höchstleistungen unserer Athletinnen und Athleten, und es ist Ihre Aufgabe, die Sportler dabei zu unterstützen, auch in Zukunft erfolgreich zu sein."
"16"," Das geht nur mit moderner Ausstattung und zeitgemäßer Infrastruktur."
"17","Ebenso engagiert, wie der Leistungssport in Deutschland gefördert werden muss, muss endlich auch die Antidopingarbeit vorangetrieben werden."
"18"," Wir brauchen hier einen Mentalitätswandel, liebe Kolleginnen und Kollegen; denn wir haben es heute mit international agierenden Dopingnetzwerken zu tun, die immer perfidere Methoden entwickeln."
"19"," Wenn wir eine schlagkräftige Dopingbekämpfung wollen, dann müssen wir sie auch mit moderner und innovativer Technik ausstatten."
"20"," Dazu muss investiert werden, besonders in die Forschung; denn ein Dopingvergehen ist nicht nur moralisch verwerflich, es sollte auch unser Anspruch sein, konsequent Betrügern das Handwerk zu legen."
"21","Zum Schluss noch ein wichtiger Punkt, der häufig übersehen wird."
"22"," Sportlicher Erfolg hat einen Wegbereiter:"
"23"," das Ehrenamt."
"24"," In Zeiten, in denen wir uns doch alle einig sind, dass wir den Zusammenhalt in unserer Gesellschaft stärken müssen, kommt dem Sport und den Sportvereinen eine Schlüsselrolle zu."
"25"," Warum geht die Bundesregierung da nicht mit gutem Beispiel voran und sorgt endlich für eine finanzielle Entlastung im Ehrenamt? Und warum folgt die Bundesregierung nicht endlich dem Beschluss des Bundesrates, die Ehrenamts- und die Übungsleiterpauschale zu erhöhen? Freiwillig engagierte Menschen sind der Kitt unserer Gesellschaft."
"26"," Lassen wir diese Menschen doch nicht im Stich! Ihre Arbeit ist heute wichtiger als je zuvor."
"27"," Das sind die großen Herausforderungen, die vor Ihnen und vor uns liegen."
"28"," Wir Freie Demokraten bleiben konstruktiv-kritisch, und Sie, lieber Herr Seehofer, werden sich auch in Zukunft an Ihren Taten messen lassen müssen."
"29","Vielen Dank."
"30","Präsident Dr.
 Wolfgang "
