"","V1"
"1",""
"2"," Eine Nachfrage?Sabine Zimmermann:"
"3","Ja."
"4"," — Für solche Stellen haben Sie anscheinend überhaupt kein Geld eingestellt."
"5"," Ich denke, gerade bei der Fülle an Aufgaben, die Sie jetzt angesprochen haben, wäre es aber wichtig, dort für eine gewisse Koordinierung zu sorgen."
"6"," Das gilt natürlich auch für eine Koordinierung im Land."
"7"," Wenn es dort entsprechende Initiativen gibt, müssen sie auch koordiniert und vernetzt werden können."
"8","Dr."
"9"," Franziska Giffey, Bundesministerin für Familie, Senioren, Frauen und Jugend:"
"10","Dank des Parlaments ist es gelungen, 6 Millionen Euro für den Start des Bundesprogramms gegen Gewalt an Frauen in den Etat einzustellen."
"11"," Diese 6 Millionen Euro werden unter anderem verwendet, um eine Regie- bzw."
"12"," Koordinierungsstelle aufzubauen."
"13"," Das wird der erste Punkt sein."
"14"," Dabei geht es genau darum, mit den Bundesländern abzusprechen:"
"15"," Wo sind Fachberatungsstellen? Wo sind Frauenhausplätze? Wo braucht es entsprechende Strukturen? Wie kann das alles künftig koordiniert werden?Für das nächste Jahr haben wir für dieses Programm 30 Millionen Euro vorgesehen, und ich denke, hier sind sehr wohl Koordinierung und auch Monitoring möglich."
"16"," Das ist auch Kern der Planungen."
"17","Präsident Dr.
 Wolfgang "
