"","V1"
"1",""
"2"," Danke sehr."
"3"," — Herr Kollege Föst, FDP."
"4","Daniel Föst:"
"5","Vielen Dank."
"6"," — Vielen Dank, Frau Ministerin."
"7"," — Ich muss noch einmal auf das Armutsrisiko für Alleinerziehende zurückkommen, das Frau Kollegin Dörner schon angesprochen hat."
"8"," Wir müssen in diesem Bereich ohne Zweifel noch viel tun, weil das Armutsrisiko für Alleinerziehende so groß ist wie in nur ganz wenigen anderen Gruppen."
"9"," Wir fragen uns:"
"10"," Könnte neben Verbesserungen bei der Vereinbarkeit von Beruf und Familie, wo wir auch noch viel zu tun haben, nicht auch ein neuer familienrechtlicher Regelungsrahmen, der dabei hilft, dass die Kinder auch nach der Trennung weiter gemeinsam erzogen werden können, dieses Armutsrisiko von Alleinerziehenden nicht reduzieren? Deswegen halten wir das Leitbild Wechselmodell, wie es der Europarat vorschlägt und wie es einige europäische Nachbarländer pflegen, für sinnvoll."
"11"," Wie stehen Sie zum Leitbild Wechselmodell?Dr."
"12"," Franziska Giffey, Bundesministerin für Familie, Senioren, Frauen und Jugend:"
"13","Grundsätzlich setzen wir in der Familienpolitik auf die Unterstützung durch Partnerschaftlichkeit, sowohl, wenn die Familie nicht getrennt ist, als auch nach einer Trennung."
"14"," Die Kinder wünschen sich auch, dass beide Elternteile für sie da sind."
"15"," Das wissen wir aus vielen Befragungen."
"16"," Dennoch ist das Wechselmodell, für das Sie sehr werben, nicht in allen Fällen das Nonplusultra."
"17"," Es gibt Familien, in denen das sehr gut funktioniert; aber in anderen ist das hochproblematisch."
"18"," Deshalb sagen wir:"
"19"," Wir wollen nicht ein bestimmtes Modell staatlich verordnen, nach dem sich alle zu richten haben, sondern wir wollen den Familien möglichst viel Flexibilität bieten, das Modell zu wählen, das sie brauchen, um auch nach einer Trennung gut miteinander leben zu können."
"20"," Deshalb müssen für Eltern, die gemeinsam getrennt erziehen, Steine aus dem Weg geräumt und Hürden abgebaut werden."
"21"," Darauf muss unser Fokus liegen, aber nicht auf dem Vorschreiben eines Modells."
"22"," Präsident Dr.
 Wolfgang "
