"","V1"
"1",""
"2"," Ja, bitte."
"3","Dr."
"4"," Irene Mihalic:"
"5"," — oder halten Sie es nicht für zwingend erforderlich, diese Tätigkeit zu versagen, um die vitalsten Interessen der Bundesrepublik Deutschland zu schützen? Dr."
"6"," Hendrik Hoppenstedt, Staatsminister bei der Bundeskanzlerin:"
"7","Frau Kollegin, ich möchte kurz darauf hinweisen, dass wir in allen Belangen mit der Republik Österreich vertrauensvoll und gut zusammenarbeiten und dass wir selbstverständlich in allen Bereichen, also auch auf den sicherheitsrelevanten Feldern, darauf achten, dass auch die Sicherheitsinteressen der Bundesrepublik Deutschland gewahrt bleiben."
"8","Insoweit bleibt es dabei, dass keine überzeugenden Gründe für eine Versagung der Gestattung in Bezug auf den ehemaligen Kollegen Fritsche ins Feld zu führen sind."
"9"," Insoweit bleibt es auch bei meiner schriftlichen Antwort, die Sie erhalten haben."
"10","Präsident Dr.
 Wolfgang "
