"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Eine weitere Nachfrage hat der Kollege Herbst, FDP-Fraktion."
"4","Torsten Herbst:"
"5","Vielen Dank."
"6"," — Sie erwarten durch die Erhöhung der Luftverkehrsabgabe steigende Einnahmen."
"7"," Mich würde interessieren:"
"8"," Welcher Anteil dieser Mehreinnahmen, die Sie erzielen, wird in die Förderung von Alternativen im Luftverkehr, zum Beispiel von synthetischen Kraftstoffen, oder in andere Alternativen investiert?Sarah Ryglewski, Parl."
"9"," Staatssekretärin beim Bundesminister der Finanzen:"
"10","Bisher ist nicht vorgesehen, zielscharf etwas draufzusetzen."
"11"," Aber in der Tat:"
"12"," Ein Teil dessen, was wir an Mehreinnahmen aus der Luftverkehrsabgabe erwarten, wird für die Senkung des Mehrwertsteuersatzes bei der Bahn eingesetzt.
Vizepräsident Wolfgang "
