"","V1"
"1",""
"2"," Gibt es zu dem Themenbereich keine weitere Nachfrage? — Okay."
"3","Dann kommen wir zur Frage 15 des Abgeordneten Torsten Herbst:"
"4","Wie hat sich die Anzahl aller Straftaten gegenüber Zugbegleitern der Deutschen Bahn AG nach Kenntnis der Bundesregierung in den vergangenen sieben Jahren entwickelt, und welcher Anteil dieser Straftaten entfiel jeweils auf die Deliktgruppen Beleidigung, Straftaten gegen die körperliche Unversehrtheit sowie Straftaten gegen die sexuelle Selbstbestimmung?Herr Staatssekretär, Sie haben das Wort."
"5","Marco Wanderwitz, Parl."
"6"," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:"
"7","Lieber Herr Kollege Herbst, die Bundespolizei erfasst gesondert nur Straftaten gegen die körperliche Unversehrtheit von Mitarbeitern der Deutschen Bahn AG."
"8"," Eine Unterscheidung nach einzelnen Berufsgruppen bei der Deutschen Bahn wie zum Beispiel Zugbegleiter bzw."
"9"," weiteren Deliktgruppen erfolgt nicht."
"10","Straftaten gegen die körperliche Unversehrtheit von Mitarbeitern der Deutschen Bahn AG der vergangenen sieben Jahre stellen sich wie folgt dar:
 Im Jahr 2012 1 100 Körperverletzungsdelikte, 2013 1 122, 2014 1 218, 2015 1 288, 2016 1 463, 2017 1 392 und 2018Vizepräsident Wolfgang "
