"","V1"
"1",""
"2"," Danke sehr."
"3"," Dazu weitere Fragen? — Frau Kollegin Polat."
"4","Filiz Polat:"
"5","Vielen Dank, Herr Prasident."
"6"," — Herr Minister Seehofer, wenn Sie sagen, dass Sie die Identitäten bisher nicht überprüfen konnten — wir sprechen ja von deutschen Staatsbürgerinnen und Staatsbürgern —, dann muss ich doch noch mal nachhaken."
"7"," Sie verfolgen eine Politik der gesteuerten Migration; das betonen Sie zumindest immer."
"8"," Jetzt haben wir eine ungesteuerte, unkontrollierte Bewegung von potenziellen IS-Kämpferinnen und IS-Kämpfern, die — das wissen wir mittlerweile — aus den Lagern geflohen sind."
"9"," Sehen Sie hierdurch das Sicherheitsinteresse Deutschlands gefährdet?Horst Seehofer, Bundesminister des Innern, für Bau und Heimat:"
"10"," Nein."
"11","Präsident Dr.
 Wolfgang "
