"","V1"
"1",""
"2"," Sie dürfen auch eine Nachfrage stellen."
"3","Filiz Polat:"
"4"," Und wieso nicht? Horst Seehofer, Bundesminister des Innern, für Bau und Heimat:"
"5","Weil ich Ihre Argumentation nicht teile."
"6"," In aller Ernsthaftigkeit:"
"7"," Für einen Innenminister eines Landes muss an erster Stelle die Sicherheit des eigenen Landes und der Bevölkerung stehen."
"8"," Für diejenigen, die ausgezogen sind, um gegen dieses Land, seine Werteordnung und Grundordnung zu kämpfen, kann ich nicht die Arme ausbreiten und sagen:"
"9"," Kommt alle wieder zurück."
"10"," Es gibt Einzelne, die vor Gericht klagen; das sind Einzelfälle."
"11"," Wenn das Gericht die deutsche Identität belegen kann, dann greift unser Grundgesetz, das zu einer eindeutigen Handlung zwingt."
"12"," Mir geht es darum, dass wir jetzt keine Politik betreiben, die dazu führt, dass noch Zusätzliche zu uns kommen, weil wir uns darum bemühen."
"13"," Das wird mit mir nicht stattfinden."
"14","Präsident Dr.
 Wolfgang "
