"","V1"
"1",""
"2"," Dann erteile ich dem Herrn Staatssekretär das Wort."
"3","Oliver Wittke , Parl."
"4"," Staatssekretär beim Bundesminister für Wirtschaft und Energie:"
"5","Vielen Dank, Herr Präsident."
"6"," — Herr Minister, ich traue Ihnen natürlich alles zu."
"7"," Da die Haushaltsansätze, deren Mittel überjährig ausgeschüttet werden sollen, im Haushaltsplan des Wirtschaftsministeriums angesiedelt sind, kann ich Ihnen, Frau Abgeordnete Haßelmann, sagen, dass wir im kommenden Jahr Förderrichtlinien für ein neues Programm aufstellen werden und dass zuerst überjährige Mittel, die im Haushaltsjahr 2020 nicht verausgabt werden, dann 2021 aus dem Bereich der Gemeinschaftsaufgabe „Verbesserung der regionalen Wirtschaftsstruktur” zur Verfügung stehen werden."
"8"," Zur Höhe kann man noch nichts sagen, weil wir nicht wissen, wie der Abfluss der Mittel ist."
"9"," In der Vergangenheit war es so, dass rund 80 Prozent der Mittel abgerufen wurden, sodass 20 Prozent übrig blieben."
"10"," Das wären dann rund 120 Millionen Euro für das Haushaltsjahr 2021."
"11","Präsident Dr.
 Wolfgang "
