"","V1"
"1",""
"2"," Danke sehr."
"3"," — Jetzt stellt die nächste Frage die Kollegin Petra Pau, Die Linke."
"4"," Petra Pau:"
"5","Danke, Herr Präsident."
"6"," — Herr Minister, Sie haben selbst den Schwerpunkt „Bekämpfung des Rechtsterrorismus“ an den Anfang Ihrer Ausführungen gestellt."
"7"," Ich habe Fragen zu zwei Komplexen."
"8","Das eine:"
"9"," Haben Sie in der vergangenen Woche mit den Landesinnenministern Verabredungen getroffen, wie man die über 600 mit Haftbefehl gesuchten Rechtsextremist der Haft zuführt, insbesondere die wegen Gewalttaten verurteilten Rechtsextremisten, die sich bisher dieser Haft entzogen haben? Das andere:"
"10"," Gibt es Verabredungen zu Maßnahmen zur Entwaffnung der Szene?Horst Seehofer , Bundesminister des Innern, für Bau und Heimat:"
"11","Zum Ersten:"
"12"," Wir haben mit den Innenministern der Länder über diesen Punkt nicht gesprochen."
"13"," Er ist heute im Innenausschuss des Deutschen Bundestages — Sie haben teilgenommen — angesprochen worden."
"14"," Dieser Frage geht jetzt das Innenministerium nach, wobei der Chef des Bundeskriminalamtes darauf hingewiesen hat, dass es ein sich ständig austauschender Personenkreis ist:"
"15"," Manche kommen in Haft, dafür kommen andere aufgrund eines Haftbefehls in die Statistik."
"16"," — Also, da bitte ich abzuwarten."
"17"," Das stellen wir für Sie zusammen."
"18"," — Das andere Thema? Wenn Sie das noch mal kurz antippen."
"19","Petra Pau:"
"20"," Die Entwaffnung der Szene."
"21","Horst Seehofer, Bundesminister des Innern, für Bau und Heimat:"
"22","Ja, die Entwaffnung."
"23"," — Es ist auch meine Auffassung, dass wir Menschen, die in extremistischen Gruppierungen sind, wenn sie eine Waffenerlaubnis haben, diese Waffenerlaubnis entziehen."
"24"," Wir werden das nächste Woche im Kabinett beschließen und dann die rechtlichen Grundlagen dafür schaffen, damit der Deutsche Bundestag das dazu erforderliche Gesetz verabschieden kann."
"25","Präsident Dr.
 Wolfgang "
