"","V1"
"1",""
"2"," Herr Kollege Busen, ich sehe, dass Sie aufgrund der kurzen Antwort eine intensive Nachfrage haben."
"3"," Karlheinz Busen:"
"4","Sie wissen auch, dass die Konstruktionen in Holzrahmenbauweise heute brandsicher, effizient und klimaschonend sind."
"5"," Plant die Bundesregierung eventuell, die Holzrahmenbauweise öfter auch für eigene Gebäude einzusetzen?Marco Wanderwitz, Parl."
"6"," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:"
"7","In der Tat ist Holz ein interessantes und auch wichtiges Baumaterial."
"8"," Die Eignung von Baumaterialien hängt vor allen Dingen von der Anforderung des jeweiligen Gebäudetyps ab, beispielweise in Bezug auf die Standsicherheit, Dauerhaftigkeit und solcherlei Dinge."
"9"," Insofern sind wir am Thema „Holz als Baustoff“ intensiv dran, beispielsweise mit der Erteilung von Forschungsaufträgen in den letzten Jahren."
"10"," Bei Bauten, die wir selbst verantworten, prüfen wir regelmäßig, welche Baustoffe zielgerichtet zum Einsatz kommen sollen.
Vizepräsident Wolfgang "
