"","V1"
"1",""
"2"," Wenn es dazu im Moment keine weiteren Fragen gibt, dann stellt der Kollege Thomae, FDP, die nächste Frage."
"3","Stephan Thomae:"
"4","Vielen Dank, Herr Präsident."
"5"," — Herr Bundesminister, Sie waren am 4."
"6"," Oktober 2019 in der Türkei, haben in Ankara Ihren türkischen Innenministerkollegen, Herrn Soylu, getroffen."
"7"," Dabei haben Sie das Engagement der Türkei in der Migrationsfrage sehr gelobt, Sie haben es als geradezu welthistorisch bezeichnet."
"8"," Fünf Tage später, am 9."
"9"," Oktober, begann die Nordsyrien-Offensive der türkischen Armee."
"10"," Bei dieser Offensive kamen auch deutsche IS-Kämpfer und deutsche IS-Angehörige aus dortigen Lagern und Haftanstalten frei."
"11"," Meine Frage an Sie:"
"12"," Wie schätzen Sie persönlich die Gefahr ein, dass Deutsche, die sich bislang in Nordsyrien in Gefangenschaft befunden haben, unbemerkt in die Bundesrepublik Deutschland zurückkehren und hier möglicherweise eine Gefahr darstellen? Sind Sie mit dieser Gefahr vertraut? Gibt es ein Gesamtkonzept der Bundesregierung? Kennen Sie die Identität dieser Personen?Horst Seehofer, Bundesminister des Innern, für Bau und Heimat:"
"13","Wir sehen seit vielen Monaten schon darauf."
"14"," Ich habe seit Monaten die gleiche Auffassung, die wir in der Bundesregierung sehr konsequent verfolgen:"
"15","Erstens müssen die Identitäten sicher geklärt sein."
"16"," Da wird viel behauptet."
"17"," Ich kann nur sagen, dass es bei allen Einzelfällen anderer Art, mit denen ich in den letzten Monaten beschäftigt war, um Vielfachidentitäten ging, 12, 14 Identitäten."
"18"," Ich habe das früher für unvorstellbar gehalten; aber das ist leider Realität."
"19"," Deshalb lege ich Wert darauf, dass die Identität sichergestellt ist."
"20","Zweitens ist zu klären, ob es einen Strafverfolgungsanspruch eines anderen Landes gibt."
"21"," In diesem Fall ist das sehr häufig der Irak."
"22"," Der muss die Todesstrafe natürlich ausschließen."
"23","Deshalb bin ich gegen Kollektivzurückführung und dafür, dass man sich immer den Einzelfall anschaut, unter Beachtung dieser beiden Bedingungen."
"24"," Zum Beispiel haben wir in Abstimmung mit dem Auswärtigen Amt vier Waisenkinder übernommen."
"25"," Niemand wird im Ernst bestreiten können, dass dies die Sicherheit der Bundesrepublik Deutschland nicht gefährdet und dass dies aus humanen Gründen angezeigt ist."
"26"," Aber bei den IS-Kämpfern bin ich sehr vorsichtig."
"27"," Deshalb habe ich nach wie vor diese Bedingungen."
"28"," Das, was die Franzosen mal vorhatten, kollektiv zurückzuführen, haben sie selbst aufgegeben."
"29"," Ich wäre dazu auch nicht bereit."
"30","Präsident Dr.
 Wolfgang "
