"","V1"
"1",""
"2"," Herr Kollege Herbst, Sie haben eine Nachfrage."
"3"," Bitte."
"4","Torsten Herbst:"
"5","Vielen Dank für die Information."
"6"," — In der Tendenz macht sich ein Anstieg bemerkbar."
"7"," Was unternimmt denn die Bundesregierung, insbesondere mit der Bundespolizei, um diese Art von Straftaten zu verhindern? Ist eine höhere Anzahl von Polizisten im Einsatz geplant? Und welche Maßnahmen ergreift die Bundesregierung in Abstimmung mit den Landespolizeien bzw."
"8"," mit dem Sicherheitsdienst der Deutschen Bahn, um die Sicherheit im Bereich des Bahnverkehrs zu erhöhen? Marco Wanderwitz, Parl."
"9"," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:"
"10","Wir sehen, wenn man 2016 als Bezugsgröße nimmt, einen leichten Rückgang und von 2017 zu 2018 eher eine Seitwärtsbewegung."
"11"," Wir haben keine irgendwie statistisch belegbaren Gründe für das Ansteigen bzw."
"12"," für das Absinken."
"13"," Insofern wird die bewährte Zusammenarbeit täglich gelebt; aber wir haben keine besonderen, neuen Maßnahmen im Köcher.
Vizepräsident Wolfgang "
