"","V1"
"1",""
"2","Vielen Dank, Herr Minister."
"3"," — Jetzt stellt die nächste Frage der Kollege Jörg Cezanne, Die Linke."
"4"," Jörg Cezanne:"
"5","Herr Minister Scheuer, über die Fahrverbote ist ja schon gesprochen worden."
"6"," Die Liste reißt nicht ab; gestern ist noch ein Fahrverbot für Reutlingen dazugekommen, was für die betroffenen Fahrer logischerweise ein bisschen misslich ist."
"7","Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:"
"8"," Aber das gilt ja nicht."
"9","Jörg Cezanne:"
"10","Deswegen würde mich interessieren, wann Sie die Ergebnisse der Abgasmessungen des Kraftfahrt-Bundesamtes veröffentlichen werden, damit die betroffenen Fahrzeugbesitzer wissen, woran sie sind."
"11","Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:"
"12"," Welche Werte?Jörg Cezanne:"
"13","Das Kraftfahrt-Bundesamt misst nach meiner Kenntnis gerade die Abgaswerte für die verschiedenen Fahrzeugtypen noch mal."
"14"," Es müsste veröffentlicht werden, wie die Situation ist."
"15","Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:"
"16","Meinen Sie die Diskussion über die Grenzwerte in den Städten? Dafür ist nicht mein Ministerium zuständig, sondern das Umweltministerium."
"17","Jörg Cezanne:"
"18"," Nein, die Werte für die verschiedenen Typen der Autos."
"19"," Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:"
"20","Wir veröffentlichen jeden Tag, je nachdem, was genehmigt und zugelassen wird."
"21"," Entschuldigung, ich verstehe Ihre Frage nicht ganz."
"22"," Wenn etwas zu genehmigen ist, dann veröffentlichen wir die Werte der Messungen."
"23"," Das ist ein ganz normales Verfahren, das über Jahrzehnte schon gilt."
"24","Jörg Cezanne:"
"25"," Danke schön."
"26","Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:"
"27","Im Übrigen hoffe ich, dass in Reutlingen alle juristischen Möglichkeiten ausgeschöpft werden, um ein Fahrverbot zu vermeiden."
"28"," Prasident Dr.
 Wolfgang "
