"","V1"
"1",""
"2"," Vielen Dank, Dr."
"3"," Toncar."
"4"," — Nächste Rednerin:"
"5"," Lisa Paus für Bündnis 90/Die Grünen."
"6"," Lisa Paus:"
"7","Frau Präsidentin! Meine Damen und Herren! Am vergangenen Freitag wurde relativ unbemerkt eine Studie, die im Auftrag des Finanzministers erstellt wurde, veröffentlicht, die nicht nur von der Öffentlichkeit, sondern vor allen Dingen von der Spitze des Hauses, also von Olaf Scholz und seinem Staatssekretär Kukies, dringend zur Kenntnis genommen werden sollte."
"8"," Denn die Studie hat im Auftrag des Finanzministeriums die Frage geprüft:"
"9"," Wie stabil ist der deutsche Finanzmarkt heute eigentlich, zehn Jahre nach der Lehman-Pleite und der weltweiten Finanzkrise? Wirken die beschlossenen Maßnahmen so, wie von Angela Merkel 2014 versprochen, als sie gesagt hat:"
"10"," „Nie wieder wird es notwendig sein, dass Steuerzahler eintreten müssen, wenn große Banken zusammenbrechen“? Diese wissenschaftliche Studie kommt zu dem Ergebnis:"
"11"," Ja, der deutsche Finanzmarkt ist heute stabiler als 2008."
"12"," Aber das Problem, über das wir gerade reden — Stichwort „too big to fail“ -, ist durch die bisher getroffenen Maßnahmen in Deutschland immer noch nicht gelöst."
"13","Die großen deutschen Banken können sich Kapitalimmer noch billiger beschaffen als die kleinen Institute, weil die Finanzmärkte nicht daran glauben, dass Angela Merkels Versprechen tatsächlich gilt."
"14"," Die neuen Gesetze, in denen festgelegt ist, dass nicht mehr die Steuerzahler zur Rettung einer Bank herangezogen werden, sondern die Aktionäre und Gläubiger — die Staatssekretärin hat darauf hingewiesen —, und in denen festgelegt ist, in welcher Reihenfolge das passieren soll, werden auf den Finanzmärkten in Bezug auf Großbanken offenbar gar nicht ernst genommen."
"15"," Daraus kann man zwei Konsequenzen ziehen."
"16"," Man kann sagen:"
"17"," Dann sollten die europäischen und deutschen Gesetze für den Vollzug einer wirksamen Bankenstrukturierung oder -abwicklung ohne Rückgriff auf Steuergelder verschärft werden, sodass sie endlich auch für Großbanken glaubwürdig werden."
"18"," Oder man kann zu dem Schluss kommen, dass Banken verkleinert werden sollen."
"19"," Aber was man als im Wort stehende Bundesregierung nicht tun kann, ist, die Ergebnisse der Studie einfach zu ignorieren und stattdessen von nationalen Champions zu faseln und zwei kranke Großbanken zu einer Megabank gesundzubeten, meine Damen und Herren."
"20"," Zur Erinnerung:"
"21"," Die letzte Bankenrettung hat den deutschen Steuerzahler bisher mindestens 68 Milliarden Euro gekostet."
"22"," Deswegen:"
"23"," Das Risiko einer Zombiebank aus Deutscher Bank und Commerzbank mit einer Bilanzsumme von mehr als 2 000 Milliarden Euro, einer Bilanzsumme, die mehr als der Hälfte der jährlichen Wirtschaftsleistung Deutschlands entspricht, ist einfach zu groß für alte sozialdemokratische Stamokap-Spielereien."
"24"," Ich frage mich wirklich, ob die Sozialdemokratie in den vergangenen zehn Jahren nichts dazugelernt hat."
"25"," Ich erlebe regelrecht ein De£ja-vu; denn es war 2008 ebenfalls ein sozialdemokratischer Finanzminister — er hieß Peer Steinbrück -, der die Übernahme der Dresdner Bank durch die Commerzbank politisch beförderte."
"26"," In der Folge musste der Bund die Commerzbank mit über 18 Milliarden Euro an Kapitalhilfen und 5 Milliarden Euro an Garantien stützen, was für den Staat bis heute ein drastisches Milliardenverlustgeschäft ist."
"27"," Und Peer Steinbrück war auch nicht unbeteiligt an der Übernahme der Postbank durch die Deutsche Bank, ebenfalls alles andere als eine Erfolgsgeschichte."
"28"," Liebe Sozialdemokraten, ich sage das eindringlich:"
"29"," Auch ihr seid lernfähig, auch ihr könnt aus Fehlern lernen."
"30"," Wir brauchen kein weiteres Milliardengrab in Deutschland."
"31"," Auch das Argument, die Wirtschaft brauche das, greift nicht; denn das tosende Schweigen der deutschen Wirt Lisa Pausschaft macht doch deutlich:"
"32"," Das Letzte, was die deutsche Wirtschaft braucht, ist, dass zwei für sie derzeit funktionierende Großbanken zu einer durch jahrelange Fusionsprozesse gelähmten und mit sich selbst beschäftigten Zombiebank zusammengeschlossen werden."
"33"," Die angeschlagene Deutsche Bank rettet man nicht, indem man sie mit viel Doping zum nationalen Champion hochtuned."
"34"," Sie ist auch nicht übernahmegefährdet, so toxisch wie sie ist."
"35"," Der IWF zählt sie offiziell immer noch zu den weltweit gefährlichsten Banken."
"36"," Die Wahrheit ist schlichtweg — auch wenn sie vielleicht für deutsche Ohren zum Teil jenseits der Vorstellungskraft liegt —:"
"37"," Bankenprobleme haben nicht nur die anderen Länder; auch Deutschland hat Bankenprobleme."
"38"," Aber die gute Nachricht ist:"
"39"," Eigentlich sind wir doch inzwischen ziemlich gut gerüstet, sollte eine deutsche Bank tatsächlich in bedrohliche Schieflage geraten."
"40"," Es fehlt nur an der Glaubwürdigkeit der Märkte."
"41"," Deshalb sollte gerade Deutschland keinen Zweifel daran lassen, dass es gewillt ist, die neuen gemeinsamen europäischen Regeln für Banken anzuwenden; denn sonst würde Olaf Scholz nicht nur die Fehler von Peer Steinbrück wiederholen, sondern auch die von Gerhard Schröder und nach den Zweifeln an dem Einhalten der Regeln bei der Währungsunion nun die Regeln für die Bankenunion sprengen.
 Vizepräsidentin Claudia "
