"","V1"
"1",""
"2"," Vielen Dank, Christine Lambrecht."
"3"," — Nächster Redner:"
"4"," Dr."
"5"," Florian Toncar für die FDP-Fraktion."
"6"," Dr."
"7"," Florian Toncar:"
"8","Frau Präsidentin! Liebe Kolleginnen und Kollegen! Ein Durchschnittsverdiener hat in Deutschland die höchste Abgabenbelastung aller Industrieländer, und der Bundesfinanzminister tut nichts dagegen."
"9"," Die niedrigen Zinsen gefährden die Altersvorsorge unserer Bürgerinnen und Bürger, und der Bundesfinanzminister tut nichts dagegen."
"10"," Das deutsche Steuerrecht ist maximal kompliziert, und der Bundesfinanzminister tut nichts dagegen."
"11"," In Europa werden noch Banken mit Steuergeld gerettet, und der Bundesfinanzminister tut nichts dagegen."
"12"," Was tut der Bundesfinanzminister? Er treibt Deutsche Bank und Commerzbank, zwei Privatunternehmen, in eine Fusion, an deren Sinn viele namhafte Beobachter erhebliche Zweifel haben."
"13"," Noch nie hat ein Bundesfinanzminister so an seinen eigentlichen Aufgaben und auch an seinen Befugnissen vorbeiregiert wie Olaf Scholz, liebe Kolleginnen und Kollegen."
"14"," Frau Staatssekretärin, ich darf Sie bitten! Es kann doch nicht Ihr Ernst sein, dass Sie bestreiten, dass es eine Einflussnahme des Ministers gab."
"15"," Das steht in quasi jeder deutschen Zeitung."
"16"," Wenn das regierungsamtlich die Bezichtigung der gesamten deutschen Wirtschaftspresse ist, dass sie lügt oder falsche Dinge berichtet hat, dann finde ich das sehr bemerkenswert."
"17"," Ich glaube, Sie sollten eher auf der Basis dessen argumentieren, was hier passiert ist."
"18"," Natürlich haben Herr Scholz und Herr Kukies in London vor Investoren dafür geworben, dass sie mitmachen."
"19"," Das ist doch offenkundig und sollte in dieser Debatte nicht mehr in Zweifel gezogen werden."
"20"," Die Zweifel an der Fusion haben handfeste Gründe."
"21"," Die Beispiele WestLB, IKB, HSH Nordbank und viele weitere zeigen doch eines:"
"22"," Wenn der Staat zum Banker wird, dann geht es häufig schlecht aus, gerade für die Steuerzahlerinnen und Steuerzahler in Deutschland."
"23"," Wir brauchen auch nicht mehr Banken im Staatsbesitz."
"24"," Wir brauchen weniger Banken im Staatsbesitz, damit der Staat sich auf seine Rolle als Aufpasser und Schiedsrichter konzentrieren und sie fair und neutral ausüben kann."
"25"," Ich frage Sie:"
"26"," Wie soll es gelingen, zwei Banken mit so unterschiedlichen Kulturen zu einem erfolgreichen Ganzen zu machen, wenn damit der Abbau von mehreren Zehntausend Stellen verbunden ist? Wie soll denn das gelingen? Kann es tiberhaupt gelingen, wenn das nicht von den Unternehmen selber kommt, sondern vom Staat angestoßen wird?Ich frage zweitens:"
"27"," Wie soll es gelingen, dass der Staat an einer fusionierten neuen Großbank beteiligt ist — das ware er dann ja —, ohne dass der Steuerzahler irgendwann neues Geld auf den Tisch legen muss und ohne dass der Staat speziell diese Bank nachher gegenüber anderen Banken bevorzugt? Wie soll das gelingen? Ich frage drittens:"
"28"," Wie soll es gelingen, aus dieser Bank das zu machen, was die deutsche Volkswirtschaft braucht? Das ist doch nicht ein nationaler Champion."
"29"," Ich meine, es gibt genug Banken auf dem deutschen Markt, es gibt eine Riesenauswahl auf dem deutschen Markt."
"30"," Was die deutsche Wirtschaft braucht, ist ein internationaler Champion, der die Exportindustrie mit ins Ausland begleiten kann."
"31"," Das würde durch diese Fusion nicht gestärkt."
"32"," Es bliebe vielmehr so, wie es ist."
"33"," Die Wirtschaft braucht etwas anderes als das, was Sie scheinbar bevorzugen, liebe Bundesregierung."
"34"," Die Deutsche Bank ist dort ebenfalls erwähnt."
"35"," Auch Peter Altmaier träumt von nationalen Champions."
"36"," Insofern ist das, was Olaf Scholz macht, eigentlich die Umsetzung dessen, was Peter Altmaier aufgeschrieben hat."
"37"," Es zeugt von ordnungspolitischer Verwirrung, die bis tief in die Union reicht, dass der Staat mit dem Design nationaler Champions auf die Globalisierung antworten soll."
"38"," Ich frage:"
"39"," Wann stoppen Sie Bundeswirtschaftsminister Altmaier, damit er diese Idee wieder begräbt und sich stattdessen auf Wettbewerb und Respekt vor kleinen, mittelständischen und großen Unternehmen gleichermaBen konzentriert? Am bemerkenswertesten allerdings war die Reaktion der Bundeskanzlerin auf die Berichterstattung."
"40"," Die Bun Dr."
"41"," Florian Toncardeskanzlerin, Frau Staatssekretärin, hat gesagt - ich zitiere —:"
"42","Ich plädiere sehr dafür, dass die Bundesregierung sich da nicht mit einem Votum einmischt."
"43","Ich frage Sie:"
"44"," Warum muss die Bundeskanzlerin dafür plädieren, dass die Bundesregierung sich nicht einmischt, wenn sie es gar nicht gemacht hat? Können Sie sich auch nicht erklären, oder? Ich auch nicht."
"45"," Aber ich will auf etwas anderes hinaus:"
"46"," Die Bundeskanzlerin plädiert dafür, dass die von ihr geführte Regierung etwas macht, als hätte sie mit dieser Regierung gar nichts zu tun."
"47"," Die Regierungschefin plädiert dafür, dass ihre Minister etwas machen oder nicht machen."
"48"," Das ist gar nicht ihre Regierung."
"49"," Diese Art, mit wichtigen Themen umzugehen — Konflikte nicht mehr auszutragen, weil man sich in dieser Koalition keine weiteren Konflikte leisten möchte, und die Sacharbeit darunter leiden zu lassen —, zeigt, wie Deutschland regiert wird, und es illustriert, dass wir anders regiert werden müssen, als es diese Koalition auch 2019 hinbekommt.
 Vizeprasidentin Claudia "
