"","V1"
"1",""
"2"," Vielen Dank, Metin Hakverdi."
"3"," — Damit ist die Aktuelle Stunde beendet."
"4","Wir sind am Schluss der heutigen Tagesordnung."
"5","Ich berufe die nächste Sitzung des Deutschen Bundestages auf morgen, Donnerstag, den 21."
"6"," März 2019, 9 Uhr, ein."
"7","Die Sitzung ist geschlossen."
"8"," Ich wünsche Ihnen noch einen schönen Restnachmittag und Abend."
"9"," Anlage 1Entschuldigte AbgeordneteAmtsberg, Luise BUNDNIS 90/ DIE GRUNEN Baerbock, Annalena BUNDNIS 90/ DIE GRUNEN Barthle, Norbert CDU/CSU Bas, Barbel SPD Beutin, Lorenz Gösta DIE LINKE Deligöz, Ekin BÜNDNIS 90/ DIE GRÜNEN Fricke, Otto FDP Gabriel, Sigmar SPD Güntzler, Fritz CDU/CSU Hartmann, Verena AfD Held, Marcus SPD Heßenkemper, Dr."
"10"," Heiko AfD Hocker, Dr."
"11"," Gero Clemens FDP Irlstorfer, Erich CDU/CSU Janecek, Dieter BUNDNIS 90/ DIE GRUNEN Kapschack, Ralf SPD Kühn, Stephan BÜNDNIS 90/ DIE GRUNEN Kühne, Dr."
"12"," Roy CDU/CSU Leikert, Dr."
"13"," Katja CDU/CSU Magwas, Yvonne* CDU/CSU Marwitz, Hans-Georg von der CDU/CSU Meiser, Pascal DIE LINKE Oehme, Ulrich AfD Otten, Gerold AfD Remmers, Ingrid DIE LINKE Anlagen zum Stenografischen BerichtAbgeordneteAbgeordnete Ryglewski, Sarah SPDSchulz, Jimmy FDP Seestern-Pauly, Matthias FDPSteinke, Kersten DIE LINKE Todtenhausen, Manfred FDPVogel, Johannes FDPVogler, Kathrin DIE LINKE Walter-Rosenheimer, Beate BUNDNIS 90/DIE GRUNEN*aufgrund gesetzlichen MutterschutzesAnlage 2 Erklärung nach $ 31 GOder Abgeordneten Sevim Dagdelen, Gökay Akbulut, Michel Brandt, Christine Buchholz, Dr."
"14"," Diether Dehm, Sylvia Gabelmann, Heike Hänsel, Andrej Hunko, Ulla Jelpke, Dr."
"15"," Achim Kessler, Zaklin Nastic, Dr."
"16"," Alexander S."
"17"," Neu, Tobias Pflüger, Eva-Maria Schreiber, Kathrin Vogler, Andreas Wagner und Pia Zimmermann über die namentliche Abstimmung des Antrags der Fraktionen CDU/CSU, SPD, FDP und BÜNDNIS 90/DIE GRUNENEin deutsch-franzésisches Parlamentsabkommen — Für eine verstärkte parlamentarische Zusammenarbeit Wir lehnen den Antrag von Union und SPD zur Annahme des deutsch-französischen Parlamentsabkommen ab."
"18","Wir befürworten eine intensive deutsch-französische parlamentarische Zusammenarbeit, aber wir finden es alarmierend, dass diese sich nach dem Willen von Union und SPD auf die Umsetzung des Aachener Vertrags zur Aufrüstung und zur Militarisierung der Außenpolitik orientieren soll."
"19","Wir halten es vor dem Hintergrund der Ankündigung von Bundeskanzlerin Angela Merkel, die ohnehin schon laxen Rüstungsexportrichtlinien infolge des Aachener Vertrags und des mit ihm verknüpften Geheimabkommens schleifen zu wollen, für unverantwortlich, mittelseines deutsch-französischen Parlamentsabkommens auf die Schaffung einer Versammlung zu setzen, die über die Umsetzung gemeinsamer Rüstungsprojekte und die Militarisierung der Außenpolitik wacht und sich somit qua Selbstauftrag daran beteiligt, das Friedensgebot des Grundgesetzes zu unterlaufen."
"20","Die Aussage im Antrag der Koalitionsfraktionen „Wir bleiben atlantisch und werden europäischer“, die sich unmissverständlich auf die Befürwortung neuer Aufrüstungsanstrengungen innerhalb von NATO und EU bezieht, weisen wir strikt zurück."
"21"," Es ist skandalös, die deutsch-französische Freundschaft zur Beförderung einer gemeinsamen Kriegsproduktion und zum schrankenlosen Export von Kriegswaffen nutzen zu wollen."
"22"," Die Lehre aus zwei Weltkriegen darf nicht sein, Deutschland an der Seite Frankreichs zur stärksten Militärmacht in Europa hochrüsten zu wollen, den Profit von Rüstungskonzernen zu steigern und Waffen in alle Welt zu verkaufen."
"23","Für uns gilt uneingeschränkt das Friedensgebot des Grundgesetzes:"
"24"," Nein zu Angriffskriegen und ihrer Vorbereitung! Nein zum Export von Kriegswaffen!Anlage 3 Schriftliche Antworten auf Fragen der Fragestunde Frage 1 Antwortdes Parl."
"25"," Staatssekretärs Thomas Rachel auf die Frage des Abgeordneten Kai Gehring:"
"26","Über welche existenzsichernden Leistungen können Studierende mit Behinderungen behinderungsbedingt höhere Aufwendungen des Lebensunterhalts decken, und sieht die Bundesregierung hier Handlungsbedarf?Soweit Studierende mit Behinderungen Anspruch auf Förderung nach dem Bund bildungsförderungsgesetz haben, gilt:"
"27","Das BAföG nimmt richtigerweise in mehrfacher Hinsicht die Lebenssituation Studierender mit Behinderungen besonders in den Blick."
"28"," Dies gilt beispielsweise für die Frage, wie lange ihnen BAföG-Förderung gewährt wird, aber auch beim zulässigen Höchstalter bei Beginn ihres Studiums."
"29"," Ihre Lebenssituation kann außerdem bei der Anrechnung ihres Vermögens und der Anrechnung des Einkommens ihrer Eltern besondere Berücksichtigung finden."
"30","Auch die Fürsorgesysteme des SGB II und SGB XII berücksichtigen behinderungsbedingt höhere, existenzsichernde Bedarfe an verschiedenen Stellen — etwa bei der Angemessenheit von Aufwendungen für Unterkunft und Heizung sowie bei nachgewiesenen Mobilitätseinschränkungen."
"31","Die Bundesregierung sieht diesbezüglich keinen Handlungsbedarf."
"32"," Frage 10 Antwortdes Parl."
"33"," Staatssekretärs Thomas Rachel auf die Frage der Abgeordneten Dr."
"34"," Anna Christmann:"
