"","V1"
"1",""
"2","Herr Kollege Lischka, da Sie gesagt haben, dies sei Ihre vermutlich letzte Rede in diesem Bundestag — das weiß man nie so ganz genau -, möchte ich die Gelegenheit nutzen, Ihnen für Ihre zehnjährige Arbeit in diesem Hohen Haus zu danken und Ihnen für Ihren neuen Lebensabschnitt im Namen des ganzen Hauses alles Gute zu wünschen."
"3","Jetzt hat das Wort der Kollege Dr."
"4"," Stefan Ruppert, FDP."
"5"," Dr."
"6"," Stefan Ruppert:"
"7"," Herr Präsident! Meine sehr geehrten Damen und Her ren! Auch mir ist es ein Bedürfnis, dem Kollegen Lischka für die Mitarbeit hier zu danken."
"8"," Wenn man ihm zuhört, hört man nicht immer die eigene Sichtweise."
"9"," Aber man hört immer klug vorgetragene, sachliche, ruhige Argumente."
"10"," Solche Debatten tun dem Hause gut."
"11"," Wir werden Ihre Person sicherlich vermissen."
"12"," Vielen Dank für Ihre Arbeit! Neulich fragte mich eine Lokaljournalistin, die sich mit der Innenpolitik in Deutschland vielleicht nicht nachhaltig befasst hatte, wie ich eigentlich den Nachfolger von Horst Seehofer fände."
"13"," Ich war etwas verunsichert, weil ich nicht mitbekommen hatte, dass sich da was geändert hatte."
"14"," Es hatte sich ja auch nichts geändert."
"15"," Aber ich bin ins Nachdenken gekommen und habe gesagt:"
"16"," Es ist ein wenig wie mit der Altersteilzeit."
"17"," Am Anfang war der Mann hyperaktiv, jeden Tag in der Lage, eine Koalition an den Rand des Abgrundes zu bringen, energiegeladen und sozusagen hochenergetisch."
"18"," Manchen war das sicherlich zu viel und stilistisch etwas zu rustikal."
"19"," Mittlerweile scheint er sich in der Blockphase des Vorruhestands zu befinden und deutlich ruhiger geworden zu sein."
"20"," Jedenfalls hört man wenig vom Innenministerium."
"21"," Wir finden, zu wenig, weil die Aufgaben in Deutschland nach wie vor sehr groß sind."
"22"," Warum passiert eigentlich nichts bei der nachhaltigen Steuerung der Einwanderung? Warum verhandeln Sie keine Rückführungsabkommen? Warum ist es immer noch so, dass in Deutschland Menschen nicht abgeschoben werden, die längst abgeschoben werden müssten, weil sie bei einer gesteuerten Zuwanderung in Deutschland eben auch nichts zu suchen haben? Leider Fehlanzeige von Herrn Seehofer."
"23"," Dann hatten Sie ein großes Projekt namens Baukindergeld."
"24"," Ich habe neulich eine Anfrage an das Bundesinnenministerium gestellt, ob man denn beabsichtige, diesen vermeintlichen Erfolgsschlager fortzuführen."
"25"," Die Antwort war:"
"26"," Nein, nach dem Auslaufen des Baukindergeldes werde man das wohl nicht fortführen."
"27"," Mehr Eingeständnis eines Misserfolges einer nichtsteuernden Streusubvention aus dem eigenen Haus als eine solche Aussage gibt es wahrscheinlich nicht."
"28"," Dann ein für uns wichtiger dritter Punkt:"
"29"," Wir wollen, dass die Polizeien der Länder und des Bundes besser zusammenarbeiten."
"30"," Sie haben dafür ein Projekt „Polizei 2020“ auf den Weg gebracht, das die Aufgabe hat, den Datenabgleich bei gleichzeitiger Datensicherheit zu verbessern."
"31"," Wer auf die Homepage des Bundeskriminalamtes geht, liest dort - ich zitiere -:"
"32","Dr."
"33"," Stefan Ruppert Bislang basiert die Informationsarchitektur der Polizei in Deutschland auf einer Vielzahl unterschiedlicher Datentöpfe, die kaum miteinander verbunden sind."
"34"," Eine zersplitterte IT-Landschaft [mit] unterschiedlichen Datenformaten genügt nicht mehr den Anforderungen an eine moderne Polizeiarbeit."
"35","Das ist ein Befund, der 2016/2017 getroffen wurde."
"36"," Wenn man nun fragt:"
"37"," „Was ist denn in diesem wichtigen Bereich geschehen?“, bekommt man allenthalben Aussagen zu föderalen Egoismen oder Handlungsdefiziten beim Bund."
"38"," Es passiert leider gar nichts."
"39"," Insofern beschreibt das BKA kein behobenes Problem, sondern ein weiterhin bestehendes Problem."
"40"," Diese Sicherheitsdefizite können wir uns in Deutschland nicht leisten."
"41"," — Ja, 2020 ist in vier Monaten."
"42"," Wer also noch keine Weihnachtsgeschenke hat, muss sich beeilen."
"43"," Herr Seehofer, Sie müssen sich auch beeilen; denn bis 2020 ist es nicht mehr lange hin."
"44","Ein letzter Punkt, der mir wichtig ist, betrifft die Islam Konferenz."
"45"," Dort finanzieren Sie zum Teil Gruppen, die vielleicht besser nicht finanziert werden sollten."
"46"," Aber vor allem kommen Sie in der Frage, wie wir mit dem Islam in Deutschland ein kluges Konzept aufstellen, nach wie vor nicht voran."
"47"," Aus der Islam Konferenz ist praktisch nichts geworden."
"48"," Das Parlament bleibt ausgeschlossen."
"49"," Auch das ist ein Fehler."
"50","Insgesamt also die Aufforderung:"
"51"," Werden Sie wieder etwas aktiver, aber in die richtige Richtung!Vielen Dank."
"52","Präsident Dr.
 Wolfgang "
