"","V1"
"1",""
"2"," Sie müssen zum Schluss kommen, Herr Kollege."
"3","Dr."
"4"," Ernst Dieter Rossmann:"
"5","Wir haben einen Wunsch:"
"6"," Schauen Sie nicht nur auf das Materielle, sondern auch auf das Konzeptionelle."
"7"," Frau Ministerin, machen Sie aus dem Gesellenstück noch ein Meisterstück! Bringen Sie auch den Bildungsrat so über die Hürde, dass wir in Zukunft von dort auch gute Impulse bekommen können!Der Finanzminister hat gestern gesagt:"
"8"," Wir können das."
"9"," — Wir sagen:"
"10"," Wir machen das."
"11","Danke.
Vizepräsident Thomas "
