"","V1"
"1",""
"2"," Guten Morgen, liebe Kolleginnen und Kollegen! Bitte nehmen Sie Platz."
"3"," Die Sitzung ist eröffnet."
"4","Vor Eintritt in die Tagesordnung gratuliere ich nachträglich den Kollegen Dr."
"5"," Jürgen Martens und Professor Dr."
"6"," Harald Weyel zu ihrem 60."
"7"," Geburtstag, den Kollegen Dr."
"8"," Klaus-Peter Schulze, Jürgen Trittin, Max Straubinger und Norbert Brackmann zu ihrem 65."
"9"," Geburtstag — Moment, da kommen noch mehr -, den Kollegen Karsten Möring und Volker Kauder zu ihrem 70."
"10"," Geburtstag und dem Kollegen Martin Patzelt, der seinen 72."
"11"," Geburtstag gefeiert hat."
"12"," Im Namen des ganzen Hauses gratuliere ich allen Geburtstagsjubilaren und wünsche ihnen alles Gute für das neue Lebensjahr."
"13"," Für die ausgeschiedenen Kolleginnen Marlene Mortler, Dr."
"14"," Katarina Barley, Dr."
"15"," Ursula von der Leyen und Nicola Beer sind die Kolleginnen Dr."
"16"," Astrid Freudenstein, Isabel Mackensen und Ingrid Pahlmann sowie der Kollege Peter Heidt als Mitglieder des Deutschen Bundestages nachgerückt."
"17"," Ich begrüße die neuen Kolleginnen und Kollegen im Namen des ganzen Hauses herzlich und wünsche eine gute Zusammenarbeit."
"18"," Interfraktionell ist vereinbart worden, die verbundene Tagesordnung um die in der Zusatzpunkteliste aufgeführten Punkte zu erweitern, die alle ohne Debatte aufgerufen werden sollen:"
"19","ZP 1 Weitere Überweisungen im vereinfachten Verfahren a) Erste Beratung des von den Abgeordneten Cem Özdemir, Matthias Gastel, SvenChristian Kindler, weiteren Abgeordneten und der Fraktion BÜNDNIS 90/DIE GRÜ 9."
"20","00 Uhr b)c)d)NEN eingebrachten Entwurfs eines Gesetzes zur Anderung des UmsatzsteuergesetzesDrucksache 19/12089Uberweisungsvorschlag:"
"21","FinanzausschussAusschuss für Verkehr und digitale Infrastruktur HaushaltsausschussErste Beratung des von den Abgeordneten Filiz Polat, Dr."
"22"," Konstantin von Notz, Luise Amtsberg, weiteren Abgeordneten und der Fraktion BUNDNIS 90/DIE GRUNEN eingebrachten Entwurfs eines Gesetzes zur Wiedergutmachung im StaatsangehörigkeitsrechtDrucksache 19/12200Überweisungsvorschlag:"
"23"," Ausschuss für Inneres und Heimat Ausschuss für Recht und VerbraucherschutzErste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Reform der Hebammenausbildung und zur Änderung des Fünften Buches SozialgesetzbuchDrucksache 19/12557Überweisungsvorschlag:"
"24","Ausschuss für GesundheitAusschuss für Arbeit und SozialesAusschuss für Familie, Senioren, Frauen und Jugend Ausschuss für Bildung, Forschung und TechnikfolgenabschätzungBeratung des Antrags der Abgeordneten Dr."
"25"," Dirk Spaniel, Matthias Büttner, Leif-Erik Holm, weiterer Abgeordneter und der Fraktion der AfDNachhaltigkeit im Güterkraftverkehr steigern, Energieverbrauch und die Anzahl der Lkw-Fahrten vermindern, Straßen und Brücken schonenDrucksache 19/13097Präsident Dr."
"26"," Wolfgang SchäubleeDa~~8h—_„m."
"27"," ~—UberweisungsvorschlagAusschuss für Ve:"
"28"," res and digitale InfrastrukturAusschuss für Wirtschaft und EnergieAusschuss für Umwelt, Naturschutz und nukleare Sicherheit Beratung des Antrags der Abgeordneten Stephan Protschka, Peter Felser, Franziska Gminder, weiterer Abgeordneter und der Fraktion der AfDLandwirtschaftliche Direktvermarktung stärkenDrucksache 19/13096Überweisungsvorschlag:"
"29","Ausschuss für Ernährung und LandwirtschaftAusschuss für Wirtschaft und EnergieBeratung des Antrags der Abgeordneten Dr."
"30"," Julia Verlinden, Oliver Krischer, Christian Kühn, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRUNENÖlheizungen ersetzen, Subventionen für fossile Heizungen streichenDrucksache 19/13069Überweisungsvorschlag:"
"31","Ausschuss für Wirtschaft und EnergieAusschuss für Umwelt, Naturschutz und nukleare Sicherheit Ausschuss für Bau, Wohnen, Stadtentwicklung und Kommunen Beratung des Antrags der Abgeordneten Daniela Wagner, Christian Kühn, Britta Haßelmann, weiterer Abgeordneter und der Fraktion BUNDNIS 90/DIE GRUNENStadtentwicklung mit nachhaltiger Städtebauförderung zukunftsfest ausrichtenDrucksache 19/13071Überweisungsvorschlag:"
"32"," an uss für Bau, Wohnen, Stadtentwicklung und Kommu en Ausschuss für Inneres und Heimat Ausschuss für Ernährung und Landwirtschaft Ausschuss für Arbeit und Soziales Ausschuss für Familie, en Frauen und Jugend Ausschuss für Verkehr und digitale Infrastruktur Ausschuss Digitale Agenda Beratung des Antrags der Abgeordneten Renate Künast, Friedrich Ostendorff, Harald Ebner, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENDie Wünsche der Verbraucherinnen und Verbraucher, Bauern und Bäuerinnen ernst nehmen — Verpflichtendes Tierhaltungs- und Herkunftskennzeichen einführenDrucksache 19/13070Überweisungsvorschlag:"
"33","Ausschuss für Ernährung und LandwirtschaftBeratung des Antrags der Abgeordneten Christoph Meyer, Daniela Kluckert, Bernd Reuther, weiterer Abgeordneter und der Fraktion der FDP Tegel offen halten — Für Berlin und für DeutschlandDrucksache 1913101 Überweisungsvorschlag:"
"34","Ausschuss für Verkehr und digitale Infrastruktur HaushaltsausschussZP 2 Weitere Abschließende Beratungen ohne Aussprache a) Zweite und dritte Beratung des von der Bun b—desregierung eingebrachten Entwurfs eines Achten Gesetzes zur Anderung des HochschulrahmengesetzesDrucksache 19/10521Beschlussempfehlung und Bericht des Ausschusses für Bildung, Forschung und TechnikfolgenabschätzungDrucksache 19/13093Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Bildung, Forschung und Technikfolgenabschätzung— zu dem Antrag der Abgeordneten Dr."
"35"," Jens Brandenburg, Katja Suding, Mario Brandenburg, weiterer Abgeordneter und der Fraktion der FDPEin modernes Kapazitätsrecht für eine zukunftsfähige Hochschullehre— zu dem Antrag der Abgeordneten Nicole Gohlke, Dr."
"36"," Petra Sitte, Simone Barrientos, weiterer Abgeordneter und der Fraktion DIE LINKEHochschulzulassung öffnen und gerecht gestaltenDrucksachen 19/10620, 19/10623, 19/13093Der ohne Debatte vorgesehene Tagesordnungspunkt 2 f soll abgesetzt werden."
"37","Schließlich mache ich noch auf nachträgliche Ausschussüberweisungen im Anhang zur Zusatzpunkteliste aufmerksam:"
"38","Der am 27."
"39"," Juni 2019 überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Ausschuss für Kultur und Medien zur Mitberatung überwiesen werden:"
"40","Erste Beratung des von den Fraktionen der CDU/ CSU und SPD eingebrachten Entwurfs eines Gesetzes zur Reform des Grundsteuer- und BewertungsrechtsDrucksache 19/11085Präsident Dr."
"41"," Wolfgang SchäubleÜberweisungsvorschlag:"
