"","V1"
"1",""
"2"," Herr Kollege Donth, erlauben Sie eine Zwischenfrage?Michael Donth:"
"3","Nein, ich möchte gerne fortfahren."
"4"," — Vielleicht schaffen wir es ja auch noch, die Bahn 12 Prozent günstiger zu machen."
"5"," Denn der größte Konkurrent der Schiene ist nicht der vergleichsweise unbedeutende Inlandsflug oder der vergleichsweise ökologische Fernbus."
"6"," Die Konkurrenz der Schiene ist mit knapp 70 Prozent Marktanteil das Auto."
"7"," Und ich bin davon überzeugt, dass es die Bahn mit dem Pkw im Fern- und auch im Nahverkehr heute schon in vielen Fällen locker aufnehmen kann, erst recht, wenn wir es schaffen, den Schienenverkehr schneller, sicherer, zuverlässiger und pünktlicher, damit insgesamt leistungsfähiger und attraktiver zu machen."
"8"," So stellen wir ganz im Sinne von Friedrich List die Weichen für eine klimafreundliche, für eine schienenfreundliche Mobilität."
"9"," Mit diesem Haushalt nimmt das Projekt weiter Fahrt auf."
"10","Vielen Dank.
Vizepräsident Wolfgang "
