"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächste Rednerin ist für die Fraktion der AfD die Kollegin Nicole Höchst."
"4"," Nicole Höchst:"
"5","Herr Präsident! Frau Ministerin! Werte Kollegen! Hochgeschätzte Bürger! Wir sind uns alle einig, dass wir die berufliche Bildung stärken müssen."
"6"," Frau Ministerin Karliczek, Sie verdienen in diesem Bereich unsere Anerkennung."
"7"," Sie haben sich redlich bemüht, unser Credo „Mehr Meister als Master‘ anzuerkennen und dem Taten folgen zu lassen."
"8"," So erhöhen Sie zum Beispiel die von der AfD geforderten Posten wie die Stiftung „Begabtenförderung berufliche Bildung“."
"9"," Das ist folgerichtig, gut und lobenswert."
"10"," Aber bei grundsätzlicher Betrachtung ist das allenfalls Feintuning."
"11"," Frau Karliczek, mit Mut und Kampfgeist könnten Sie bei den jetzigen bürgerlichen und freiheitlichen Mehrheitsverhältnissen in diesem Parlament als die Bildungsministerin in die deutsche Geschichte eingehen, die die ideologische Bildungswende schafft."
"12"," Sie könnten die Abiturschwemme bei gleichzeitigem Fachkräftemangel beenden."
"13"," Leider fehlt es Ihnen im vorgelegten Haushalt nach wie vor an Entschlossenheit, ein großes Gesamtkonzept vorzulegen, das geeignet ist, das Ruder herumzureißen."
"14","Es ist klar, dass dieses Gesamtkonzept zur Stärkung der beruflichen Bildung eine gemeinsame Aufgabe von Bund und Ländern sein wird."
"15"," Berufliche Bildung muss bereits im Vorfeld gestärkt werden, indem ausbildungsfähige und -bereite junge Menschen in den Ausbildungsmarkt drängen."
"16"," Das ist originér Landersache und mit dem DigitalPakt sicherlich nicht zu bewerkstelligen."
"17","Das Bundesinstitut für Berufsbildung hatte 2018 festgestellt, dass das betriebliche Ausbildungsplatzangebot so hoch war wie nie seit 2009."
"18"," Leider stand einem wachsenden Ausbildungsangebot eine steigende Anzahl an Jugendlichen ohne Berufsabschluss gegenüber."
"19"," Das ist der Trend, der sich seit 2009 abzeichnet."
"20"," Wo sind denn die erfolgreichen Bemühungen der Bundesregierung, wo die der Länder? Alle bislang getroffenen Maßnahmen laufen ins Leere."
"21"," Wir werfen Geld zum Fenster heraus."
"22"," Das deutsche Bildungssystem bricht Rekorde:"
"23"," im Studienabbruch, in den unbesetzten Ausbildungsplätzen, bei Jugendlichen ohne Berufsabschluss."
"24"," Sie haben jetzt ein paar Millionen Euro von hier nach da umgeschichtet und erwarten nun ernsthaft, dass sich das ändert."
"25"," Das werden Sie so nicht erreichen; denn die heißersehnten Fachkräfte der Zukunft, die durch unser Bildungssystem bis zum Abitur geschleust werden, können weder auskömmlich Dreisatz, das Einmaleins noch unfallfrei Deutsch."
"26"," Aber — ganz wichtig, Achtung! - sie können an der Humboldt-Universität Pornowissenschaften studieren."
"27"," Das glauben Sie nicht, meine Damen und Herren, ist aber so."
"28"," Recherchieren Sie selbst, und Sie finden zukunftsweisende Veranstaltungen wie „Konsens und Vielfalt — Faire Pornographie“."
"29"," Wissen Sie, wir von der AfD sind sehr für die Freiheit von Forschung und Lehre."
"30"," Die Frage ist:"
"31"," Was werden denn die Absolventen solcher Studien? Wie viele studierte Pornospezialisten kann sich ein Wirtschaftsstandort wie Deutschland denn leisten, Nicole Höchstwie viel mehr als über 230 Lehrstühle für Gender und Gedöns? Regelt da tatsächlich die Nachfrage den Markt? Ein ideologiefreies Deutschland hätte längst zig Alternativen zum Verbrennungsmotor erfunden."
"32"," Deutschland darf das nicht."
"33"," Wir müssen uns deindustrialisieren, verblöden, durchgendern und verarmen."
"34"," Warum denn eigentlich? Liebe Frau Karliczek, bitte lassen Sie sich nicht von links-grün einlullen."
"35"," Bitte streichen Sie alle ideologischen Posten in diesem Bundeshaushalt."
"36"," Es ist viel, viel wichtiger, in berufliche Bildung zu investieren, noch mehr, als Sie das bisher getan haben."
"37"," Legen Sie ein großes Gesamtkonzept vor, das den Leuten von morgens bis abends erklärt, von der Zeitungsannonce bis hin zur „Tagesschau“, wie wichtig berufliche Bildung für den Wirtschaftsstandort Deutschland ist."
"38"," Sie sichert Wohlstand für alle, ist das Rezept gegen Fachkräftemangel, ist die Zukunftsgarantie des Standortes Deutschland."
"39","Vielen Dank.
Vizepräsident Thomas "
