"","V1"
"1",""
"2"," Als nächster Redner erhält das Wort der Kollege SvenChristian Kindler, Bündnis 90/Die Grünen."
"3"," Sven-Christian Kindler:"
"4","Sehr geehrter Herr Präsident! Meine Damen und Herren! Herr Minister Scheuer, Sie haben in Ihrer Rede ein einziges Mal vom Klimaschutz geredet."
"5"," Ich habe zugehört:"
"6"," Da ging es um Avocados und um italienisches Wasser."
"7"," Sie haben gesagt:"
"8"," Jeder kann und muss einen Beitrag zum Klimaschutz leisten."
"9"," — Ich frage mich nur:"
"10"," Warum gilt das eigentlich nicht für Sie? Es ist ja so:"
"11"," Die Bundesregierung wird ihre Klimaschutzziele für 2020 krachend verfehlen, und während im Energiesektor die Emissionen sinken, steigen seit 2009 die Emissionen im Verkehrssektor konsequent an."
"12"," Dass Deutschland seine Klimaschutzziele so krachend reißt, liegt am Verkehrssektor, und das Ganze hat einen Namen, und der lautet:"
"13"," CSU."
"14"," Dieses Jahr feiern wir ein trauriges Jubiläum."
"15"," Wir haben dieses Jahr zehn Jahre CSU-Verkehrsministerium."
"16"," Ich will erinnern:"
"17"," Der erste Minister war Peter Ramsauer."
"18"," Danach dachten alle:"
"19"," Das kann jetzt nicht schlimmer kommen."
"20"," — Und dann kam Alexander Dobrindt."
"21"," Danach dachten alle:"
"22"," Das kann echt nicht noch schlimmer kommen."
"23"," — Und dann kam Andreas Scheuer."
"24"," Ich finde:"
"25"," Kompetenz darf in Zukunft kein Ausschlusskriterium bei der Besetzung des Postens des Verkehrsministers in Deutschland mehr sein."
"26"," Zehn Jahre Verkehrsministerium der CSU, das heißt zehn Jahre Chaos, zehn Jahre Klimazerstörung, zehn Jahre Lobby für die Autokonzerne und zehn Jahre Straßenbauwahnsinn."
"27"," Denn der CSU geht es im Kern um zehn Jahre Straße, Straße, Straße."
"28"," Das ist der große Schwerpunkt."
"29"," Alles andere kommt zu kurz."
"30"," Darunter leiden Menschen, die auf einen guten öffentlichen Nahverkehr angewiesen sind."
"31"," Darunter leiden Menschen, die mit dem Fahrrad unterwegs sind."
"32"," Darunter leiden Menschen, die saubere Luft wollen."
"33"," Ich sage Ihnen:"
"34"," Enough is enough! Zehn Jahre CSU - es reicht endlich!Herr Scheuer, wenn wir uns anschauen, was Sie dem Klimakabinett für 2030 vorgelegt haben, dann kann man sagen:"
"35"," Sie machen eigentlich so weiter wie bisher."
"36"," So werden Sie auch die Klimaschutzziele für 2030 krachend brechen."
"37"," Es ist nämlich so:"
"38"," Sie haben eine Liste vorgelegt, die zum Teil gar nicht finanziert ist, in der ganz viele Luftbuchungen enthalten sind."
"39"," Die ganzen Maßnahmen werden von Experten hart angezweifelt."
"40"," Sie sind nicht mit dem Kanzleramt und nicht mit dem Umweltministerium abgestimmt."
"41"," Ihr sogenannter Plan für den Klimaschutz ist wieder mal so ein klassischer Scheuer:"
"42"," viel Show, viel PR, aber am Ende keine Substanz."
"43"," Im Haushalt sieht man das auch:"
"44"," Die Bundesregierung verschwendet weiter Milliarden für den schmutzigen Diesel."
"45"," Sie stellen weiterhin Milliarden für die Flugindustrie zur Verfügung."
"46"," Sie haben im Einzelplan Verkehr Milliarden für neue Autobahnen und große ÖPP-Projekt vorgesehen."
"47"," Ich meine, wie man in Zeiten der Klimakrise noch neue Autobahnen bauen kann, das ist wirklich ein großes Rätsel."
"48"," Gleichzeitig platzen die Nah- und Fernverkehrszüge aus allen Nähten."
"49"," Damit muss endlich Schluss sein."
"50"," Wir brauchen jetzt ein Straßenbaumoratorium für das Klima."
"51"," Gucken Sie es sich doch mal an:"
"52"," Die Alternativen stehen im krassen Missverhältnis."
"53"," Der öffentliche Nahverkehr ist unterfinanziert."
"54"," Der Radverkehr ist unterfinanziert."
"55"," Es gibt — zugegeben — leichte, moderate Erhöhungen bei der Bahn."
"56"," Aber im Ernst:"
"57"," Jeder Verkehrsexperte weiß, dass das, was mit der Bahn gerade passiert, im Leben nie reicht, um den Investitionsstau aufzulösen, und im Leben nie reicht, um die Bahn fit für die Zukunft zu machen."
"58"," Das ist die Wahrheit."
"59"," Zur Pkw-Maut."
"60"," Herr Minister, Sie haben dazu de facto nichts gesagt in Ihrer Rede."
"61"," Aber Sie können sich hier nicht so aus der Verantwortung stehlen."
"62"," Sie sind der zuständige Minister."
"63"," Sie haben die Mautverträge voreilig vor dem EuGH-Urteil unterzeichnet."
"64"," Sie hatten zahlreiche Gutachten, die bezweifelt haben, dass das mit dem Europarecht vereinbar ist."
"65"," Aber Sie wollten nicht warten."
"66"," Sie wollten zocken."
"67"," Sie haben gezockt, und Sie haben sich verzockt."
"68"," Sie haben mit Steuergeld am Roulettetisch gespielt."
"69"," Ich sage Ihnen:"
"70"," Dieses Mautdesaster ist Ihr Mautdesaster."
"71"," Das ist Ihre Verantwortung."
"72"," Sven-Christian KindlerDie Kollegen Luksic und Perli haben schon darauf hingewiesen, und auch ich will es noch mal betonen:"
"73"," Ursprünglich waren im ersten Angebot 3 Milliarden Euro für die Pkw-Mautverträge eingeplant."
"74"," Am Ende wurden es dann 2 Milliarden Euro."
"75"," Sie haben die Kosten aber nicht etwa eingespart, sondern sie einfach in den Verträgen versteckt."
"76"," Sie haben eine variable Vergütung einsetzen lassen."
"77"," Sie haben die Digitalisierungsquote künstlich hochgesetzt."
"78"," Sie haben Risiken massiv ausgelagert."
"79"," Das Perfide wäre gewesen, dass es trotzdem deutlich teurer geworden wäre."
"80"," Es wären deutlich mehr als Milliarden Euro geworden."
"81"," Man hätte das aber erst am Ende gemerkt und nicht schon am Anfang."
"82"," Deswegen hat Ihr eigenes Haus gesagt:"
"83"," Herr Scheuer, gehen Sie noch einmal in den Haushaltsausschuss."
"84"," Fragen Sie nach einer Erhöhung für den Haushaltsrahmen."
"85"," — Das haben Sie nicht gemacht."
"86"," Deswegen muss man es hier im Deutschen Bundestag auch so hart sagen:"
"87"," Sie haben den Deutschen Bundestag und die Öffentlichkeit gezielt belogen und das Haushaltsrecht gebrochen."
"88"," Das ist die harte Wahrheit."
"89"," Ihr Motto, Herr Scheuer, ist:"
"90"," tricksen, täuschen und tarnen."
"91"," Das kommt nachher die Steuerzahlerinnen und Steuerzahler extrem teuer zu stehen."
"92"," Schadensersatzforderungen in dreistelliger Millionenhöhe stehen im Raum."
"93"," Ihre Strategie ist, sich jetzt in ein langes und extrem teures Schiedsverfahren zu retten, um als Minister die nächste Bundestagswahl zu überstehen."
"94"," Aber, Herr Scheuer, es ist Ihre Verantwortung."
"95"," Sie haben die Verträge abgeschlossen."
"96"," Ich fordere Sie auf:"
"97"," Stehen Sie auch dazu."
"98"," Ich denke, ein Minister mit Anstand und Unrechtsbewusstsein wäre schon längst zurückgetreten."
"99","Vielen Dank.
 Vizepräsident Wolfgang "
