"","V1"
"1",""
"2"," Nächster Redner ist der Kollege Manuel Höferlin, FDP."
"3"," Manuel Höferlin:"
"4","Sehr verehrter Herr Präsident! Meine lieben Kolleginnen und Kollegen! Laut dem vorliegenden Haushaltsentwurf verstehen Sie, Herr Innenminister, und Ihr Haus sich als zuständig und verantwortlich für die Netzpolitik."
"5"," Ich könnte jetzt lange über die jahrelangen Versäumnisse beim E-Government sprechen; Sie haben das Thema selbst angeschnitten."
"6"," Aber ich will mich auf das Thema IT-Sicherheit, die Achillesferse der digitalen Gesellschaft, konzentrieren."
"7"," Ich habe ja nur drei Minuten Redezeit."
"8","Diese Woche hat das Bundesamt für Sicherheit in der Informationstechnik, BSI, , zusammen mit den Polizeien das Digitalt tlicht."
"9"," Da ist jetzt aktenkundig, dass es Ihnen nur sehr unzureichend gelingt, die Sicherheit im Internet zu organisieren."
"10"," Die Zahlen verdeutlichen, dass sich 80 Prozent der Menschen große Sorgen um ihre Sicherheit im Internet machen."
"11"," Jeder Vierte ist schon einmal Opfer von Cyberkriminalität geworden."
"12"," Dafür, dass Sie, Herr Minister, nach eigenem Bekunden seit den 80er-Jahren im Internet unterwegs sind und nicht erst seit gestern für die Internetsicherheit zuständig sind, ist das, finde ich, eine verheerende Bilanz."
"13"," Es zeigt, dass das Thema „Sicherheit im Internet“ bei Ihnen eben nicht gut aufgehoben ist."
"14"," Durch das, was Sie tun und wie Sie es im Innenministerium gestalten, ist die Internetkriminalität sogar noch gefährlicher."
"15","Ich will Ihnen das gerne erklären."
"16"," In den Ihnen unterstellten Sicherheitsbehörden herrscht Uneinigkeit darüber, was mit Sicherheitslücken bei Computern und Mobiltelefonen der Bürger geschehen soll."
"17"," Sollen sie zum Ausspähen genutzt werden, oder sollen sie geschlossen werden? Es geht um Millionen von Geräten, Millionen von Handys und Computern der Bürgerinnen und Bürger, die letztlich unsicher sind, weil Sie, also Ihre Behörden, Sicherheitslücken dauerhaft offenlassen."
"18"," Mit klangvollen Namen wie dem IT-Sicherheitsgesetz — oder wie Sie gerne sagen:"
"19"," Internetsicherheitsgesetz 2."
"20","0 — erwecken Sie erst einmal den Anschein von Sicherheit."
"21"," Sie gehen davon aus, dass das die Sicherheit steigert."
"22"," Aber am Ende tun Sie und Ihre Behörden genau das Gegenteil."
"23"," Sie wollen einige wenige Kriminelle kriegen und dafür deren Geräte ausspionieren und lassen gleichzeitig bei Millionen Geräten die Sicherheitslücke offen."
"24"," Dabei verkennen Sie völlig, dass diese Sicherheitslücken natürlich nicht verborgen bleiben, sondern Internetkriminelle diese morgen für ihre Machenschaften nutzen."
"25"," Die Wahrheit ist:"
"26"," Mit diesem Hickhack lassen Sie die Sicherheit schleifen und steigern eben nicht die Sicherheit im Internet."
"27"," Letztlich sind Sie Mitverursacher."
"28"," Dabei könnten Sie viel mehr tun."
"29"," Zum Thema E-Government könnte man noch viel mehr sagen."
"30"," Aber ich will nur drei Dinge zum Thema IT-Sicherheit ansprechen:"
"31"," Nehmen Sie das BSI endlich aus der Verantwortung des Ministeriums! Lassen Sie es frei! Wir wollen es gerne bei einem Digitalministerium angesiedelt sehen, damit dieser Kampf zwischen Sicherheit und Eingriff aufhört."
"32"," — Geben Sie den Menschen auch die Mittel in die Hand, sich selbst zu schützen."
"33"," Wir haben im Bundestag einen Antrag zum Anspruch auf Kryptographie eingebracht."
"34"," Wir wollen, dass sich die Menschen selbst schützen können."
"35"," — Und zuletzt — das fehlt in Ihrem Haushalt völlig —:"
"36"," Mittel für die Stiftung Datenschutz."
"37"," Sie lassen sie am langen Arm verhungern."
"38"," Dabei ist das eine Schnittstelle, die dafür sorgen kann, dass sich Menschen selbst schützen."
"39"," Ich hoffe, dass wir als Parlament das im Haushalt korrigieren können und dafür Mittel freimachen."
"40"," Es gibt einen offenen Brief, den ich voll und ganz unterstütze."
"41"," Die Stiftung Datenschutz darf nicht sterben."
"42","Herzlichen Dank."
"43","Präsident Dr.
 Wolfgang "
