"","V1"
"1",""
"2","Vielen Dank, Frau Bundesministerin."
"3"," — Als nächster Redner hat das Wort der Kollege Volker Münz, AfDFraktion."
"4"," Volker Münz:"
"5","Herr Präsident! Sehr geehrte Frau Ministerin Giffey! Liebe Kolleginnen und Kollegen! Die Ministerin hat es gerade gesagt:"
"6"," Das Familienministerium bekommt den höchsten Etat in der Geschichte des Ministeriums."
"7"," 9,5 Milliarden Euro sollen für Familienpolitik ausgegeben werden."
"8"," Das ist ein Plus von 800 Millionen Euro."
"9"," Die Aufwüchse, insbesondere beim Elterngeld und beim Kinderzuschlag, sind zu begrüßen."
"10","Das hört sich erst mal gut an."
"11"," Doch wird die Regierung damit ihrem selbstgesteckten Ziel gerecht, wie es im Vorwort zum Einzelplan heißt, „bestmögliche Rahmenbedingungen zu schaffen, um eine Entscheidung für Familie und Kinder zu erleichtern“? Nein, die Regierung wird ihrem Anspruch, bestmögliche Rahmenbedingungen zu schaffen, nicht gerecht, meine Damen und Herren."
"12"," Denn leider muss man feststellen, dass sich die Lage der Familien mit geringem und mittlerem Einkommen in den letzten Jahren und Jahrzehnten kontinuierlich verschlechtert hat."
"13","Laut einer vor Kurzem erschienenen Studie der OECD hat sich insbesondere die Situation für Familien mit mittlerem Einkommen verschlechtert, und ihre Aussichten trüben sich weiter ein."
"14"," Die Belastungen durch Steuern und Abgaben haben sich deutlich erhöht."
"15"," Zum Beispiel haben sich die Stromkosten insbesondere durch die EEGUmlage in den letzten fünf Jahren um 27 Prozent erhöht und seit dem Jahr 2000 mehr als verdoppelt."
"16"," Auch der Erwerb von Wohneigentum und die Mieten haben sich deutlich verteuert."
"17"," Wenn man bedenkt, dass die Nettozuwanderung nach Deutschland in den letzten fünf Jahren rund 2,5 Millionen Menschen betrug, dann muss man sich nun wirklich nicht wundern, wenn Hunderttausende Wohnungen fehlen und die Mieten steigen, meine Damen und Herren."
"18"," Auch die verschärften Bauauflagen tun ein Übriges bei der Verteuerung der Wohnkosten."
"19","Und jetzt werden von Regierungs- bzw."
"20"," Koalitionsseite und den linken Fraktionen weitere Belastungen wie die CO;-Steuer gefordert, die das Wohnen und das Autofahren teurer machen."
"21"," Apropos Auto:"
"22"," Wer sich vom Ersparten ein Dieselauto gekauft hat, der tat das in der Regel nicht aus Jux und Dollerei, sondern, um zur Arbeit zu fahren."
"23"," Und jetzt wird vielen Dieselautobesitzern aufgrund einer absurden Abgasgrenzwertfestlegung verboten, mit ihrem Auto, das oft noch gar nicht so alt ist, in manche Städte zu fahren."
"24"," Das kommt einer Enteignung gleich, meine Damen und Herren! Wichtiger, als den Familien im Nachhinein staatliche Mittel zukommen zu lassen, ist es, ihnen vorher erst gar nicht so viel durch Steuern und Abgaben wegzunehmen."
"25"," Bis in die 1980er-Jahre war es noch möglich, dass ein Handwerker oder Facharbeiter als Alleinverdiener ein Haus bauen, eine Familie ernähren und die Kinder sogar auf eine Universität schicken konnte."
"26"," Volker MünzDies habe ich als Kind dank des Fleißes und der Sparsamkeit der Eltern wie viele in meiner Generation selbst erfahren können."
"27"," Mittlerweile ist es aber so, dass Vater und Mutter vielfach arbeiten müssen, auch wenn das Kind noch so klein ist, noch kein Jahr alt ist, um sich überhaupt eine Familie leisten zu können."
"28"," Der Erwerb von Wohneigentum bleibt für viele unerschwinglich."
"29","Den Bedarf an Fremdbetreuung hat der Staat durch seine Abgabenlast zum großen Teil selbst verursacht."
"30"," Er greift damit in das Erziehungsrecht der Eltern ein."
"31","— Ja, so ein Käse."
"32"," Sie haben recht."
"33"," Der damalige SPD-Generalsekretär und jetzige Bundesfinanzminister Olaf Scholz sprach von einer Lufthoheit des Staates über die Kinderbetten."
"34"," Da kann einem nur angst und bange werden, meine Damen und Herren! Dieses Familienbild widerspricht dem Grundgesetz, wo es in Artikel 6 heißt, dass die Erziehung der Kinder das natürliche Recht der Eltern ist."
"35"," Der Staat sollte die Eltern daher in die Lage versetzen, dass sie die Erziehung auch gewährleisten können."
"36","Eltern sollen nicht mehr aus finanziellen Gründen gezwungen sein, ihre Kleinkinder in die Fremdbetreuung zu geben."
"37"," Um eine echte Wahlfreiheit in der Frage „Fremdbetreuung oder Eigenbetreuung“ in den prägenden ersten drei Jahren des Kindes zu gewährleisten, Die Familie aus Vater, Mutter und Kindern ist die Keimzelle der Gesellschaft."
"38"," Eine bestmögliche Förderung der Familien sieht anders aus, als die Bundesregierung dies glaubt zu tun, meine Damen und Herren.
Ich danke für Ihre Aufmerksamkeit!Vizepräsident Wolfgang "
