"","V1"
"1",""
"2"," Damit schließe ich die Aussprache."
"3","Interfraktionell wird Überweisung der Vorlagen auf den Drucksachen 19/15273, 19/13760, 19/15774 und 19/15803 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"4"," Gibt es weitere Überweisungsvorschläge? — Das ist nicht der Fall."
"5"," Dann verfahren wir so wie vorgeschlagen."
"6","Ich rufe den Tagesordnungspunkt 24 auf:"
"7","Erste Beratung des von den Abgeordneten Christian Dürr, Dr."
"8"," Florian Toncar, Frank Schäffler, weiteren Abgeordneten und der Fraktion der FDP eingebrachten Entwurfs eines Gesetzes zur Änderung der Abgabenordnung — Gesetz zur Verhinderung einer Bon-Pflicht für BäckerDrucksache 19/15768Überweisungsvorschlag:"
"9","FinanzausschussAusschuss für Wirtschaft und EnergieFür die Aussprache wurde eine Dauer von 60 Minuten beschlossen."
"10","Ich eröffne die Aussprache und erteile das Wort dem Kollegen Christian Dürr, FDP."
"11","Christian Dürr:"
"12","Ganz herzlichen Dank."
"13"," — Herr Präsident! Guten Morgen, liebe Kolleginnen und Kollegen! Anlass der Debatte und des Gesetzentwurfs meiner Fraktion ist das zentrale wirtschaftspolitische Vorhaben der Großen Koalition für das Jahr 2020, nämlich die Einführung einer Bonpflicht für alle Metzgerei- und Bäckereibetriebe in Deutschland."
"14"," Das ist die zentrale Wirtschaftspolitik von Union und SPD im Jahr 2020, liebe Kollegen."
"15"," — Jetzt höre ich gerade Widerspruch."
"16"," Was ist denn Ihr zentrales wirtschaftspolitisches Vorhaben vor dem Hintergrund einer kriselnden Konjunktur, liebe Kollegen? Ich finde, im Raum ist es gerade relativ ruhig."
"17"," Es gibt in Wahrheit zurzeit keine Wirtschaftspolitik dieser Großen Koalition, um das in aller Deutlichkeit zu sagen."
"18"," Ich sage dies, Herr Kollege Schwarz, vor dem Hintergrund, dass Deutschland in der Europäischen Union beim Wachstum gerade gemeinsam mit Italien Schlusslicht ist."
"19"," Deutschland braucht jetzt eine gute Wirtschaftspolitik."
"20"," Und ich frage:"
"21"," Wo ist der Minister für den deutschen Mittelstand, Herr Altmaier, zurzeit? Nichts macht er für den deutschen Mittelstand."
"22"," Es soll — das ist das Ziel der Großen Koalition, sozusagen ihre Antwort auf die Krise — für jedes Brötchen, das über den Ladentisch geht, ab sofort, verpflichtend ein Kassenbon ausgedruckt werden."
"23"," Wir hören immer wieder Beteuerungen auch vom Wirtschaftsminister, Stichwort „Bürokratieabbau“."
"24"," Das sind Sonntagsreden."
