"","V1"
"1",""
"2","Vielen Dank, Frau Staatssekretärin."
"3"," — Die nächsten Rednerinnen und Redner, die Kollegin Judith Skudelny, FDP-Fraktion, der Kollege Ralph Lenkert, Linke-Fraktion, der Kollege Volkmar Vogel, CDU/CSU-Fraktion, und der Kollege Carsten Träger, SPD-Fraktion, haben ihre Reden zu Protokoll gegeben, weshalb ich die Aussprache schließen kann."
"4","Interfraktionell wird Überweisung der Vorlage auf Drucksache 19/14382 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"5"," Sind Sie mit diesemD Anlage 8Vizepräsident Wolfgang Kubicki Überweisungsvorschlag einverstanden? — Ich sehe, das ist der Fall."
"6"," Dann verfahren wir so."
"7","Ich rufe die Zusatzpunkte 9 und 10 auf:"
"8","ZP 9 Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Zweiten Gesetzes zur Anderung des BundesnaturschutzgesetzesDrucksachen 19/10899, 19/13289Überweisungsvorschlag:"
"9","Ausschuss für Umwelt, Naturschutz und nukleare Sicherheit Ausschuss für Ernährung und LandwirtschaftAusschuss für Bau, Wohnen, Stadtentwicklung und KommunenZP 10 Erste Beratung des von den Abgeordneten Karlheinz Busen, Frank Sitta, Nicole Bauer, weiteren Abgeordneten und der Fraktion der FDP eingebrachten Entwurfs eines Gesetzes zum WolfsmanagementDrucksache 19/10792Überweisungsvorschlag:"
"10","Ausschuss für Ernährung und LandwirtschaftAusschuss für Umwelt, Naturschutz und nukleare Sicherheit Ausschuss für Bau, Wohnen, Stadtentwicklung und KommunenNach einer interfraktionellen Vereinbarung sind für die Aussprache 27 Minuten vorgesehen."
"11"," — Ich höre hierzu keinen Widerspruch."
"12"," Dann ist das so beschlossen."
"13","Ich eröffne die Aussprache und erteile als erster Rednerin der Parlamentarischen Staatssekretärin Rita Schwarzelühr-Sutter das Wort."
"14"," Allerdings löst das bei den Menschen im Land auch Sorgen und Ängste aus, gerade auch bei Weidetierhalterinnen und Weidetierhaltern."
"15"," Die berechtigen Sorgen der Bevölkerung, das nehmen wir sehr ernst, und es ist schon unser Ansatz, dass wir hier auch einen angemessenen Ausgleich und eine Lösung zustande bringen, sodass die Menschen vor Ort das auch sehen und registrieren."
"16"," Die Sicherheit des Menschen hat für uns oberste Priorität."
"17"," In einem intensiven Abstimmungsprozess innerhalb der Bundesregierung haben wir eine gute und angemessene Lösung gefunden."
"18"," Das bestätigt auch die Stellungnahme des Bundesrates."
"19"," Die Länder hatten insbesondere mehr Rechtssicherheit gefordert, wenn sie artenschutzrechtliche Ausnahmen erteilen."
"20","Mit dem geänderten Gesetz können Wölfe, die Weidetiere reißen, bereits bei drohenden „ernsten Schäden“ anstelle der bislang erforderlichen „erheblichen Schäden“ entnommen werden."
"21"," Was nach Semantik klingt, hat erhebliche Auswirkungen; denn bisher haben manche Gerichte die Regelung so eng ausgelegt, dass ein Wolf erst dann geschossen werden durfte, wenn die wirtschaftliche Existenz des Tierhalters gefährdet war."
"22"," Hier schaffen wir nun mehr Klarheit und Sicherheit."
"23","Mit dem neuen $ 45a werden in das Bundesnaturschutzgesetz spezifische Regelungen zum Wolf aufgenommen."
"24"," Wenn Nutztierrisse keinem bestimmten Wolf eines Rudels zugeordnet werden können, ist nun der Abschuss eines Wolfes des Rudels möglich, und zwar so lange, bis es zu keinen weiteren Schäden mehr kommt."
"25"," Dies kann im Einzelfall das gesamte Rudel betreffen."
"26"," Grundlage bleibt aber eine artenschutzrechtliche Ausnahmeregelung."
"27","Entgegen einer teilweisen Wahrnehmung wird die sogenannte Alternativenprüfung nach der FFH-Richtlinie nicht ausgehebelt."
"28"," Vor der Ausnahme muss weiterhin immer geprüft werden, ob sich Nutztierrisse durch zumutbaren Herdenschutz abwenden lassen."
"29"," Nur wenn das nicht der Fall ist, darf der Abschuss genehmigt werden."
"30"," Ich will hier ausdrücklich betonen, dass der Herdenschutz unabdingbar und wirklich wesentlich ist; denn die meisten Wolfsrisse betreffen nicht oder nicht ausreichend geschützte Herden."
"31","Ebenfalls in $ 45a findet sich ein Fütterungsverbot, da das Füttern von Wölfen diese zu stark an die Menschen gewöhnen würde."
"32"," Wölfe sollen ihre Scheu vor den Menschen nicht verlieren; denn das kann tatsächlich gefährlich werden."
"33"," Zudem ist vorgesehen, dass sogenannte Wolf-Hund-Hybride von den Naturschutzbehörden entnommen werden, weil Haustiergene eine Gefahr für die Wolfspopulation sind."
"34","Zusammenfassend kann ich sagen:"
"35"," Mit dem vorliegenden Gesetz gelingt uns ein vernünftiger Interessenausgleich zwischen Herdenschutz und Artenschutz."
