"","V1"
"1",""
"2"," Vielen Dank, Karsten Möring."
"3"," — Letzte Rednerin in dieser Debatte:"
"4"," Dr."
"5"," Wiebke Esdar für die SPD-Fraktion."
"6"," Dr."
"7"," Wiebke Esdar:"
"8","Frau Präsidentin! Werte Kolleginnen und Kollegen! „Lernen am Limit“, das ist das Motto, unter dem Studierende am 30."
"9"," Oktober, also nächste Woche, wieder in ganz Deutschland protestieren werden."
"10"," Eine ihrer Hauptforderungen an die Politik wird dabei lauten:"
"11"," Schafft bezahlbaren Wohnraum für alle! — Liebe Kolleginnen und Kollegen, ich finde, die Studierenden haben recht, und wir müssen diese Forderung erfüllen."
"12"," Wir haben heute Vormittag das Berufsbildungsgesetz novelliert."
"13"," Da haben wir über die Gleichwertigkeit von beruflicher und akademischer Bildung gesprochen."
"14"," Ich möchte darum zunächst die Debatte erweitern, indem ich hinzufüge, dass, wenn wir heute über studentisches Wohnen sprechen, wir bevorzugen würden, über „junges Wohnen“ zu sprechen; denn es geht nicht nur um das akademische Wohnen für Studierende, es geht auch um das Wohnen für Auszubildende."
"15"," Uns schwebt dabei vor, dass wir Wohnheime fördern, in denen sich diese beiden Gruppen begegnen, also in denen Studierende und Azubis gemeinsam wohnen."
"16"," Auch dafür brauchen wir beide, Bund und Länder."
"17"," Als Erstes steht natürlich völlig außer Frage:"
"18"," Auch der Bund muss mehr Wohnheimplätze schaffen, und zwaröffentlich finanzierte."
"19"," Deshalb haben wir das auch im Koalitionsvertrag festgeschrieben."
"20"," Ich sage ganz klar:"
"21"," Bauministerium und Bildungsministerrium müssen den Koalitionsvertrag erfüllen."
"22"," Wir warten auf die Verlängerung der Geltungsdauer der Verwaltungsvereinbarung zur sozialen Wohnraumförderung."
"23"," Herr Seehofer und Frau Karliczek sind da jetzt in der Pflicht."
"24"," Als SPD-Fraktion werden wir dazu den Druck aufrechterhalten."
"25"," Wenn im nächsten Jahr der neue Grundgesetzartikel 91b in Kraft tritt, haben wir mehr Möglichkeiten, mit denen der Bund Bild keit fördern kann."
"26"," Wir erwarten dazu aber zunächst die Vorschläge aus dem Ministerium."
"27"," Wenn da nichts kommt, werden wir sicherlich auch über parlamentarische Initiativen sprechen."
"28"," Die Verpflichtungen des Bundes sind das eine."
"29"," Das Zweite, über das wir sprechen, ist, dass Hochschulbau originäre Aufgabe der Länder ist."
"30"," Darum — das muss ich schon sagen - finde ich es bemerkenswert, dass Sie das in Ihren Anträgen überhaupt nicht aufgreifen."
"31"," Ich finde, wir sollten uns die Frage stellen, warum die Länder daran gescheitert sind, mehr sozialen, öffentlich geförderten Wohnraum für Studierende zu schaffen."
"32","Insbesondere an die Kolleginnen und Kollegen der Grünen gerichtet:"
"33"," Mit Stuttgart, Tübingen, Konstanz, Freiburg und Heidelberg sind fünf Städte unter den Top Ten der Studierendenstädte, in denen die Mietpreissteigerungen in den letzten Jahren am höchsten waren und in denen heute die teuersten Mieten vorzufinden sind."
"34"," Das sind alles Städte in Baden-Württemberg."
"35"," Da stellen Sie nicht nur den Ministerpräsidenten, sondern auch die Wissenschaftsministerin."
"36"," Wenn wir noch mal in die Statistik gucken, dann sehen wir, dass mit Frankfurt und Darmstadt zwei Städte aus Hessen zu diesen teuren Städten gehören."
"37"," Dann ist das auch eine Frage an die hessische — grüne — Wissenschaftsministerin wert."
"38"," Weil wir aber, meine Damen und Herren, das Problem überall in Deutschland lösen wollen, bin ich der Meinung — ganz egal, ob es um Wohnheimplätze, Grundfinanzierung oder Beschäftigungsverhältnisse im Wissenschaftssystem geht —:"
"39"," Wir müssen die Länder in die Pflicht nehmen, und wir müssen als Bund selbst aktivDr."
"40"," Wiebke Esdar werden."
"41"," Darum brauchen wir eine gemeinsame Kraftanstrengung von Bund und Ländern."
"42"," Lassen Sie uns daran gemeinsam arbeiten, damit wir dann sagen können:"
"43"," Lernen ohne Limit."
"44","Danke schön.
 Vizepräsidentin Claudia "
