"","V1"
"1",""
"2","Herr Kollege Spiering, gestatten Sie eine Zwischenfrage? Die Kollegin von der FDP würde Sie gern etwas fragen."
"3","Rainer Spiering:"
"4"," Bei Gero Hocker immer gerne."
"5"," — Ach so, zwei Fragen."
"6"," Auch gut."
"7","Carina Konrad:"
"8","Ihr Vortrag hat uns so begeistert, dass wir uns beide zu Wort gemeldet haben."
"9"," Vielen Dank, dass Sie die Zwischenfrage zulassen."
"10","In dieser Woche ist ja etwas Beeindruckendes passiert."
"11"," Die Zahl der Traktoren, die in deutschen Städten unterwegs waren, wird auf 15 000 geschätzt."
"12"," Die Traktoren gehören eigentlich auf den Acker."
"13"," Dass sie sich auf den Weg in die Städte machen, sollte uns allen hier ja schr deutlich zeigen, dass genau das, was Sie gerade angesprochen haben, nämlich der Schutz der Natur, der Schutz der Umwelt, das zentrale Anliegen der Landwirtschaft ist."
"14"," Ich finde es erstaunlich, dass Sie in Ihrem Redebeitrag versuchen, das so ein bisschen infrage zu stellen."
"15"," Die Landwirtschaft wirtschaftet mit der Natur und durch die Natur."
"16"," Die Natur ist die Lebensgrundlage und die Ertragsgrundlage für eine funktionierende Landwirtschaft."
"17"," Angesichts dessen würde ich Sie gerne fragen - — ich freue mich sehr, dass die B n der Debatte jetzt beiwohnt -, wie Sie es beurteilen, dass der Dialog vom Bundesumweltministerium permanent abgelehnt wird und dass die Bundesumweltministerin auch heute an dieser Debatte nicht teilnimmt, wo die Landwirte zu Tausenden in die Städte gestürmt sind und den Dialog aktiv angeboten haben."
"18","Rainer Spiering:"
"19","Frau Konrad, zwei knappe Antworten:"
"20"," Wir müssen hier unterscheiden."
"21"," Das eine ist der Dialog zwischen dem Bauernverband und Frau Schulze."
"22"," Soweit ich weiß, gibt es — Frau Schulze hat mir das letzten Freitag im Zug ge Rainer Spieringsagt — absolute Dialogbereitschaft."
"23"," Woher die Aussage von Herrn Rukwied, dass diese nicht vorhanden sei, kommt, ist mir schleierhaft."
"24","Was ich viel spannender finde als den Dialog mit dem Bauernverband — das mag mir auch keine der anwesenden Personen tibelnehmen -, ist die Frage, wie es um den Dialog mit den jungen aufgeklärten Landwirten, die offensichtlich — das zeigt ihre Demonstration — ein anderes bäuerliches Bild wollen, steht."
"25"," Diesen Dialog würde ich allen Beteiligten dringend anraten."
"26"," Vizepräsident Dr.
 Hans-Peter "
