"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin Schielke-Ziesing."
"3"," — Als nächster Redner hat der Kollege Max Straubinger, CDU/CSU-Fraktion, das Wort."
"4"," Max Straubinger:"
"5","Geschätzter Herr Präsident! Werte Kolleginnen und Kollegen! Es wurden schon die wesentlichen Inhalte des Gesetzes dargelegt, zum einen dass wir der Deutschen Rentenversicherung Knappschaft-Bahn-See Aufgaben der Verwaltung verschiedener Haushaltsmittel und von Projekten übertragen, womit eine vernünftige grundlegende Verwaltungsregelung besteht und die Durchführung von Projekten unter Aufsicht der beauftragenden Ministerien gebündelt wird, die diese Projekte entsprechend mitfinanzieren."
"6","Das ist ein sinnvoller Schritt; denn damit wird vieles zentralisiert, und es wird verhindert, dass 16 Zuständigkeiten nebeneinander bestehen."
"7"," Ich glaube, dass dies im allgemeinen Interesse ist und in der Anhörung, aber auch insgesamt in den Beratungen aller Fraktionen Zustimmung gefunden hat."
"8"," Der zweite Problembereich, der mit angedockt ist, betrifft die alle fünf Jahre stattfindende Volkswirtschaftliche Gesamtrechnung, die dazu führt, da sie immer wieder unter anderen Parametern stattfindet, dass sich letztendlich bei der Rentenanpassung unterschiedliche statistische Effekte ergeben."
"9"," Wir wollen ja, dass die Renten sich so entwickeln wie die Löhne."
"10"," Das ist hiermit gegeben."
"11"," Aber es gibt die statistischen Effekte, dass die Renten plötzlich stärker steigen als die Löhne, und das ist nicht gewollt."
"12"," Deshalb wird dies angeglichen und zukünftig auf eine gemeinsame Grundlage gestellt, damit nicht Äpfel mit Birnen verglichen werden."
"13"," Das ist zukünftig ausgeschlossen."
"14"," Hier haben die Rentnerinnen und Rentner keine Nachteile, sondern eine kontinuierliche Entwicklung bei der Rentensteigerung zu erwarten."
"15","Ich bin jetzt völlig überrascht, dass die Kollegin dem Teil nicht zustimmen kann."
"16"," In den Beratungen ist das anders zum Ausdruck gebracht worden."
"17"," Aber sei‘s drum."
"18"," Insgesamt ist es, glaube ich, eine sinnvolle Ergänzung."
"19"," Deshalb bitte ich um Ihre Zustimmung."
"20","Herzlichen Dank für die Aufmerksamkeit.
Vizepräsident Wolfgang "
