"","V1"
"1",""
"2"," Herr Kollege Brehm, Sie wollen antworten."
"3"," Bitte."
"4","Sebastian Brehm:"
"5","Ich weiß zwar nicht, warum Sie jetzt mit der EU anfangen; das müssen Sie, glaube ich, in jedem Redebeitrag machen."
"6"," Wenn ein Land von der Europäischen Union profitiert hat, dann ist das Deutschland."
"7"," Deswegen glaube ich, dass wir hier auch richtig positioniert sind."
"8"," Wir lehnen Ihre deutschen Brexit-Gedanken eindeutig ab."
"9","Zum zweiten Punkt."
"10"," Vielleicht lesen Sie die Unterlagen, wenn wir Gesetzentwürfe machen, und beteiligen sich auch mal an der Debatte im Finanzausschuss."
"11"," Da vermisse ich einfach ein bisschen die Fachexpertise."
"12"," Dann würden Sie sehen, dass wir die kalte Progression abgeschafft haben, und zwar vollständig, und dass wir sieSebastian Brehmalle zwei Jahre tiberprüfen und erneut abschaffen, sofern sie besteht."
"13"," Sie müssen einfach mal die Fakten anerkennen."
"14"," Ich kann es Ihnen noch mal zuschicken, damit Sie es noch mal lesen können."
"15"," Ich hoffe, dass dieser Punkt dann auch beendet ist und kein weiterer Antrag mehr kommt."
"16","Herzlichen Dank.
Vizepräsident Wolfgang "
