"","V1"
"1",""
"2"," Vielen Dank, Nicole Gohlke."
"3"," — Nächste Rednerin:"
"4"," für die CDU/CSU Fraktion Emmi Zeulner."
"5"," Emmi Zeulner:"
"6","Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Ich kann in dieser Woche keine Rede zum Thema Wohnen und Bau halten, ohne den Berliner Mietendeckel zu erwähnen."
"7"," Ich halte ihn für grundfalsch, nicht wirklich sozial und bin fest davon überzeugt, dass er unsere Probleme gerade in den Großstädten nicht lösen wird."
"8"," Im Gegenteil:"
"9"," Die Probleme werden sich eher verstärken."
"10"," Die Stadt Berlin wächst jährlich im Minimum um 40 000 Menschen."
"11"," Wie man da mehr Wohnraum schaffen will, wenn man sich gleichzeitig in eine Debatte begibt, die Investitionen in den Wohnungsbau verhindert, erschließt sich mir nicht, und ich finde es grob fahrlässig, das zu tun."
"12","Emmi ZeulnerMan hat den Eindruck, Sie wollen auf Biegen und Brechen die unbedingte Dankbarkeit der Berliner für die scheinbare Lösung eines Problems, das Sie selbst verschuldet haben."
"13"," Und weil die Enteignung nicht klappt, denn dann müsste ja der Verkehrswert der Wohnungen gezahlt werden, und den kann sich die Stadt Berlin nicht leisten, unternimmt man jetzt einen Zwischenschritt und deckelt die Mieten und drückt somit den Wert der Immobilien."
"14"," Dann klappt’s auch kostengünstiger mit der Enteignung, könnte man meinen."
"15"," Das ist aber nicht meine Vorstellung einer sozialen Marktwirtschaft, in der wir selbstverständlich die sozial Schwächeren schützen, aber gleichzeitig erlauben, dass Werte geschaffen werden."
"16","Es macht mich einfach nur fassungslos, mit welcher Selbstverständlichkeit hier manche - nicht alle, aber manche — Vertreter der in Berlin regierenden Parteien am Rednerpult stehen und suggerieren:"
"17"," Sie sind die Guten und moralisch Überlegenen."
"18"," Aber die Fakten sprechen eine andere Sprache."
"19"," Beispielsweise wurde von 2006 bis 2011 in Berlin unter einer rot-roten Regierung nicht eine neue Sozialwohnung gebaut, und das sind unter anderem die Wohnungen, die heute fehlen."
"20"," Nun stellen Sie als Linke und Grüne passend zum Semesterstart Anträge, die zu mehr Wohnraum für Studenten führen sollen."
"21"," Der Grund für den knappen Wohnraum auch für Studenten, ist unter anderem der Anstieg der Studierendenzahlen in den letzten Jahren, und das führt logischerweise in einigen Hocl tädten zu großen Engp beim verfügbaren Wohnraum."
"22"," Der entscheidende Punkt, was die Verantwortlichkeiten angeht — das wird hier einfach verschwiegen -, ist aber, dass die soziale Wohnraumförderung, unter die auch der Bau von Studentenwohnheimen fällt, in der Verantwortung der Länder liegt."
"23","Dennoch verschließen wir hier natürlich nicht unsere Augen, und wenn ich lese, dass zum Beispiel in Bamberg für Studenten Feldbetten aufgestellt werden müssen, ist das für mich nicht akzeptabel und zufriedenstellend."
"24","Wir vonseiten des Bundes liefern in diesem Bereich."
"25"," — Wir ktimmern uns auch."
"26"," — Wir haben durch die Grundgesetzänderung im April dieses Jahres die Möglichkeit geschaffen, die Länder weiterhin bei der sozialen Wohnraumförderung finanziell zu unterstützen und werden dies 2020 und 2021 mit jeweils 1 Milliarde Euro tun."
