"","V1"
"1",""
"2"," Für die AfD-Fraktion hat das Wort der Kollege Thomas Ehrhorn."
"3"," Thomas Ehrhorn:"
"4","Herr Präsident! Meine Damen und Herren! Liebe Kolleginnen und Kollegen von den Grünen! Ja, ich muss es neidlos anerkennen:"
"5"," Es gibt Dinge, da macht Ihnen wirklich niemand etwas vor, da bleiben Ihre Leistungen unerreicht."
"6"," — Sie sind Meister des Framings — ungeschlagen, wenn es darum geht, mit Sprache zu manipulieren, ungeschlagen darin, mit Emotionen zu spielen, und ungeschlagen darin, Ihre eigentlichen Absichten zu verschleiern."
"7"," So atmet auch dieser Antrag den Geist von Humanität und sozialem Ausgleich, wie Sie Umverteilung zu benennen pflegen."
"8"," Eine Sternstunde der Manipulation war natürlich auch die Erfindung des Begriffes „Kinderarmut“."
"9"," Wen könnte auch der Gedanke an ein armes Kind kaltlassen? Nun kommt also in fast logischer Konsequenz Ihr Antrag auf Kindergrundsicherung."
"10"," Kinder sind aber abhängig von ihren Eltern."
"11"," Wenn Kinder arm sind, sind sie es, weil die Eltern arm sind."
"12"," Kinder bekommen staatliche Unterstützung nicht auf ein eigenes Girokonto überwiesen."
"13"," Deshalb reden wir auch nicht über Kindergrundsicherung, sondern wir reden hier tatsächlich über die Erhöhung von Sozialleistungen für die Eltern."
"14"," Die Grünen wären natürlich auch nicht die Grünen, wenn sie nicht mit größter Selbstverständlichkeit ihre Lieblingsklientel — die der Migrantenfamilien — in die Segnungen dieser erhöhten Versorgungsleistungen einbeziehen wollten:"
"15"," Versorgungsleistungen, die laut Ihren eigenen Angaben pro Jahr mit dem lacherlichen Betrag von 10 Milliarden Euro zu Buche schlagen sollen, 10 Milliarden Euro, die Sie, wie so oft, mit einem ungedeckten Scheck bezahlen möchten."
"16"," Am Ende werden Sie aber das tun, was Sie immer tun:"
"17"," Sie werden es denen abpressen, die mit letzter Kraft versuchen, gegen die immer unverschämter und maßloser werdenden Forderungen dieses Staates anzuarbeiten."
"18"," Sie träumen den schönen Traum vom leistungslosen Wohlstand."
"19"," Sie verfolgen den Plan vom ultimativen Sozialstaat mit fließendem Übergang in den Sozialismus."
"20"," Wohlstand entsteht aber durch Arbeit, liebe Freunde, und nicht durch Umverteilung."
"21"," Leider verweigern Sie sich dieser Realität."
"22"," Leider ist keine Idee so schlecht, dass Sie nicht noch einen Weg finden würden, sie noch schlechter zu machen."
"23"," So haben Sie aus der sozialistischen Umverteilung von Reich zu Arm längst eine Umverteilung von den Produktiven zu den Unproduktiven gemacht."
"24"," Dieses Land hat schon viele Formen des Sozialismus ertragen müssen, den braunen der Nationalsozialisten und den roten des SED-Unrechtsstaates und ihrer geistigen Nachfolger."
"25"," Heute sitzen sie übrigens wieder mitten unter uns und tragen am Rednerpult im Deutschen Bundestag Anstecknadeln der verfassungsfeindlichen Linksterroristen der Antifa Thomas Ehrhornund erdreisten sich auch noch, mit dem erhobenen Zeigefinger tiber Moral zu sprechen."
"26"," Grotesker geht es wirklich nicht mehr."
"27"," Die Trommeln werden allerdings heute von den linksgrünen Sozialisten geschlagen, und ein Narrenchor schwarzer Opportunisten singt und tanzt dazu."
"28"," Wir tanzen nicht mit."
"29"," Denn wir wissen:"
"30"," Sozialismus heißt Ende der Freiheit, Ende des Wohlstands und Ende der Rechtsstaatlichkeit."
"31"," — Die Menschen im Osten wissen das schon; die Menschen im Westen werden es bald lernen."
"32"," Vizepräsident Dr.
 Hans-Peter "
