"","V1"
"1",""
"2"," Vielen Dank, Dr."
"3"," Astrid Freudenstein."
"4"," — Damit schließe ich die Aussprache."
"5","Wir kommen zur Abstimmung über den von der Bundesregierung eingebrachten Gesetzentwurf für bessere Löhne in der Pflege."
"6"," Der Ausschuss für Arbeit und Soziales empfiehlt unter Buchstabe a seiner Beschlussempfehlung auf Drucksache 19/14416, den Gesetzentwurf der Bundesregierung auf Drucksache 19/13395 in der Ausschussfassung anzunehmen."
"7"," Ich bitte diejenigen, die dem Gesetzentwurf in der Ausschussfassung zustimmen wollen, um ihr Handzeichen."
"8"," — Wer stimmt dagegen? — Wer enthält sich? — Der Gesetzentwurf ist damit in zweiter Beratung angenommen."
"9"," Zugestimmt haben die Fraktionen der SPD, der CDU/CSU und Bündnis 90/Die Grünen."
"10"," Dagegengestimmt haben die Fraktionen der FDP und der AfD."
"11"," Enthalten hat sich die Fraktion Die Linke."
"12","Dritte Beratungund Schlussabstimmung."
"13"," Ich bitte diejenigen, die dem Gesetzentwurf zustimmen wollen, sich jetzt zu erheben."
"14"," — Wer stimmt dagegen? — Wer enthält sich? — Der Gesetzentwurf ist angenommenbei Zustimmung der Fraktionen von SPD, CDU/CSU und Bündnis 90/Die Grünen, Gegenstimmen von der Fraktion der FDP und der Fraktion der AfD und Enthaltungen der Linken mit zwei Ausnahmen, bei denen für uns das Stimmverhalten nicht zu klären war."
"15","Beschlussempfehlung des Ausschusses für Arbeit und Soziales zum Antrag der Fraktion Die Linke mit dem Titel „Pflegelöhne auf Tarifniveau sofort refinanzieren“."
"16"," Der Ausschuss empfiehlt unter Buchstabe b seiner Beschlussempfehlung auf Drucksache 19/14416, den Antrag der Fraktion Die Linke auf Drucksache 19/14023 abzulehnen."
"17"," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? — Wer enthält sich? — Die Beschlussempfehlung ist angenommen."
"18"," Zugestimmt haben die Fraktionen von SPD, CDU/CSU, FDP und AfD."
"19"," Dagegengestimmt hat die Fraktion Die Linke, und enthalten haben sich Bündnis 90/Die Grünen."
"20","Ich rufe die Tagesordnungspunkte 17 a und 17 b auf:"
"21","a) Beratung des Antrags der Abgeordneten Nicole Gohlke, Caren Lay, Dr."
"22"," Petra Sitte, weiterer Abgeordneter und der Fraktion DIE LINKEFür einen Hochschulsozialpakt — 50 000 neue Wohnheimplätze für StudierendeDrucksache 19/14154Überweisungsvorschlag Ausschuss für Bau, Wohnen, Stadtentwicklung und Kommu en uate für Bildung, Forschung und Technikfolgenabschätzung Federführung strittigb) Beratung des Antrags der Abgeordneten Kai Gehring, Christian Kühn, Beate Walter-Rosenheimer, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENOffensive für bezahlbaren Wohnraum für StudierendeDrucksache 19/13551Überweisungsvorschlag:"
"23"," Ausschuss für Bau, Wohnen, Stadtentwicklung und Kommu en Tae tnes für Bildung, Forschung und Technikfolgenabschatzung Ausschuss für Recht und Verbraucherschutz Finanzausschuss Federführung strittigNach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"24"," — Ich höre keinen Widerspruch."
"25"," Dann ist das so beschlossen."
"26","Ich warte, bis die Kolleginnen und Kollegen Platz genommen haben, bevor ich die erste Rednerin aufrufe."
"27"," Diejenigen, die nicht an der Debatte teilnehmen wollen, mögen die Gespräche bitte draußen weiterführen."
"28","Ich eröffne die Aussprache."
"29"," Das Wort hat Nicole Gohlke für die Fraktion Die Linke."
"30"," Nicole Gohlke:"
"31","Frau Präsidentin! Kolleginnen und Kollegen! Letzte Woche hat an den Unis und an den Hochschulen das neue Semester begonnen, und ein altbekanntes Drama wiederholt sich:"
"32"," In den meisten Hochschulstädten ist nämlich Wohnraum akute Mangelware, und die Preise für studentisches Wohnen haben wieder — wieder! — neue Höchststände erreicht."
"33"," In München kostet ein WG-Zimmer jetzt im Schnitt 650 Euro."
"34"," In Berlin ist die Angebotsmiete binnen eines Jahres von 420 auf 480 Euro geklettert."
"35"," Im bundesweiten Schnitt werden knapp 400 Euro verlangt."
"36"," Das liegt alles ganz deutlich über dem Satz, den das BAföG fürs Wohnen vorsieht."
"37"," Man muss einfach sagen:"
"38"," Die Suche nach bezahlbarer Unterkunft ist für Studierende zur größten finanziellen und auch logistischen Herausforderung geworden."
"39"," Das ist ein peinlicher und vor allem ein völlig überflüssiger Zustand."
"40"," Deswegen kann ich an die Adresse der Bundesregierung nur sagen:"
"41"," Schaffen Sie endlich Abhilfe! Die Studierendenwerke, in deren Verantwortung die Studentenwohnheime liegen, bemühen sich nach Kräften, neuen und mehr Wohnraum zu schaffen, aber sie werden von dieser Regierung damit alleine gelassen."
"42"," Die Bundesregierung hat es in den letzten Jahren, in denen es einen so großen Ansturm auf die Unis gegeben hat, nicht geschafft, sich um die soziale Infrastruktur an den Hochschulen zu kümmern."
"43"," Wir haben heute mit einer Unterbringungsquote in den Wohnheimen von unter 10 Prozent den niedrigsten Stand seit der deutschen Wiedervereinigung."
"44"," Das hat auch diese Bundesregierung zu verantworten."
"45"," Derzeit stehen rund 30 000 Erstsemester auf den Wartelisten für einen Unterbringungsplatz, allein in München sind es 13 000."
"46"," Das Deutsche Studentenwerk wirbt für Unterstützung mit dem Slogan „Kopf braucht Dach“."
"47"," Man fragt sich:"
"48"," Was ist an dieser Botschaft so schwer zu verstehen? Warum kommt das bei Union und SPD nicht an? Kommen Sie bitte endlich in die Pötte! Die Wohnungskrise, der schlimme Mangel an bezahlbarem Wohnraum, hat auch wegen der halbherzigen Politik der Bundesregierung einen großen Gewinner, nämlich die Vermieter- und die Immobilienlobby, die sich mit den explodierenden Mieten eine goldene Nase verdienen."
"49"," Die Mieterinnen und Mieter müssen das bezahlen."
"50"," Sie bezahlen jedes Jahr mehr für dieselbe Ware, nämlich für das Dach über dem Kopf."
"51"," Das ist eine ungeheure Ungerechtigkeit, besonders für diejenigen, die ohnehin über wenig Geld verfügen."
"52"," Fangen Sie endlich an, für diese Menschen Politik zu machen! Wenn das Angebot an bezahlbaren Unterkünften für Studierende ausgeweitet würde, würde das auf dem gesamten Wohnungsmarkt für Entspannung sorgen."
"53"," Davon hätten alle etwas, die auf bezahlbaren Wohnraum angewiesen sind."
"54"," Die letzten Jahre zeigen aber, dass die Bundesländer die nötigen Mittel für den Neubau und den Erhalt der Studentenwohnheime oft nicht haben oder nicht bereitstellen."
"55"," Ich will nur kurz erwähnen:"
"56"," Löbliche Ausnahmen in den letzten Jahren waren übrigens Länder mit linken Regierungen oder Regierungsbeteiligungen, zum Beispiel Thüringen."
"57"," Es reicht nicht mehr aus, wenn die Bundesregierung darauf verweist, dass die Länder Geld aus dem Fonds für die soziale Wohnraumförderung für studentischen Wohnraum einsetzen dürfen."
"58"," Ich sage:"
"59"," Wer konkret und messbar den Bestand an Wohnheimen ausbauen und erhalten will, muss direkt und in Zusammenarbeit mit den Trägern investieren."
"60"," Wir wollen, dass der Bund aktiv wird und ein eigenes Programm für den Erhalt und die Schaffung von neuem studentischen Wohnraum auflegt, dass 50 000 neue Wohnheimplätze geschaffen werden und dass auch die Liegenschaften des Bundes dafür zur Verfügung gestellt werden."
"61"," Die Linke fordert einen Hochschulsozialpakt."
"62"," Rechtlich ist das möglich."
"63"," Finanziell wäre das eine sinnvolle Investition, die sich im Übrigen jahrzehntelang auszahlen wird."
"64"," Die Studierenden und die Mieterinnen und Mieter hätten es auf jeden Fall verdient."
"65","Vielen Dank.
 Vizepräsidentin Claudia "
