"","V1"
"1",""
"2"," Für die CDU/CSU-Fraktion ist der nächste Redner der Kollege Artur Auernhammer."
"3"," Artur Auernhammer:"
"4","Geschätzter Herr Präsident! Liebe Kolleginnen und Kollegen! Ich gebe zu:"
"5"," Ich war Dienstagfrüh etwas in Sorge."
"6"," Artur AuernhammerIch war in Sorge darüber, wie diese Demonstration am Dienstag abläuft:"
"7"," ob sie friedlich ist, ob alles gut geht."
"8"," Ich muss sagen:"
"9"," Ich war nach der Demonstration stolz auf unsere Bäuerinnen und Bauern, wie das abgelaufen ist."
"10"," Wir haben Demonstrationen gesehen, die kultiviert abgelaufen sind, wo kein Müll hinterlassen wurde."
"11"," Wer sich so manche Demonstration in Berlin anschaut, der weiß, dass es auch anders geht."
"12"," Deshalb sage ich noch mal:"
"13"," Ich bin stolz auf unsere deutsche Landwirtschaft."
"14","Meine sehr verehrten Damen und Herren, wir haben zurzeit das Problem, dass sich die Landwirtschaft auf der einen Seite und die Gesellschaft auf der anderen Seite vielleicht nicht mehr ganz so verstehen, wie wir es uns wünschen."
"15"," Aber diesen Keil in die Gesellschaft treiben auch die einen oder anderen hier in diesem Haus."
"16"," Sie treiben diesen Keil zwischen Bauern und Gesellschaft durch Polarisierung in Bezug auf die Probleme in der Landwirtschaft."
"17"," Das dürfen wir ihnen nicht durchgehen lassen, meine Damen und Herren."
"18"," Wir haben im Sommer über das Agrarpaket diskutiert."
"19"," Schauen wir uns an, wie zum Beispiel das Bundesumweltministerium mit den Problemen in der Landwirtschaft umgeht:"
"20"," Wenn Mitarbeiter des Bundesumweltministeriums Äußerungen machen, die jenseits von Gut und Böse sind, und sagen, ein grünes Kreuz stehe für „Landwirtschaft ist der Tod unserer Natur und unserer Kulturlandschaft“, wenn NGOs, die im BMU ein und aus gehen, behaupten, die Landwirte seien Brunnenvergifter, Käfertöter und Vogelschänder, dann ist das keine Diskussionsgrundlage, um Brücken zwischen Gesellschaft und Landwirtschaft zu bauen."
"21"," Wir müssen aber mehr Brücken bauen."
"22"," Deshalb:"
"23"," Wenn dann Gesprächsangebote von der Landwirtschaft an das Umweltministerium kommen und diese abgelehnt werden, dann habe ich dafür auch kein Verständnis."
"24","Wer wissen will, wie „erfolgreiche“ grüne Agrarpolitik ausschaut, der soll mal nach Schleswig-Holstein schauen."
"25"," In Schleswig-Holstein ist die Zahl der nitratbelasteten Grundwasserbrunnen wesentlich höher als in Bayern,in Schleswig-Holstein ist der Anteil der Okobetriebe wesentlich geringer als in Bayern."
"26"," Also, irgendwo muss doch hier etwas verkehrt laufen."
"27"," Ich weiß, dass die Grünen sich jetzt etwas darüber aufregen; aber das ist einfach die Realität."
"28","Meine sehr verehrten Damen und Herren, ich wäre wirklich sehr dankbar, wenn sich das Bundesumweltministerium und auch das Umweltbundesamt auf wissenschaftliche Grundlagen berufen würden und sich nicht von Emotionen oder der Beratung durch NGOs leiten lassen würden."
"29"," Es ist ja nicht so, dass die Landwirtschaft keinen Beitrag dazu leisten will, ganz im Gegenteil."
"30"," Die Landwirtschaft ist im Dialog."
"31"," Gerade die junge Generation bei uns in der Landwirtschaft, die Landjugend, will mit den Verbrauchern und mit der Gesellschaft reden und sucht nach den besten Lösungen."
"32"," Wer in der letzten Woche vielleicht die Verleihung des CeresAward hier in Berlin verfolgt und sich die Betriebe angeschaut hat, wer gesehen hat, welche Begeisterung in der Landwirtschaft vorhanden ist, Landwirtschaft zu betreiben, Lebensmittel zu produzieren, Energie zu produzieren, im Dialog mit dem Verbraucher zu sein, der muss sagen:"
"33"," Die Landwirtschaft hat Zukunft."
"34"," Das lassen wir uns nicht kaputtreden."
"35"," Meine sehr verehrten Damen und Herren, Ihr Antrag von der FDP ist ja wirklich gut gemeint, aber er ist etwas zu kurz gesprungen."
"36"," Wenn wir angemessene Regelungen finden wollen, dann brauchen wir auch differenzierte Lösungen für die Landwirtschaft."
"37"," Deshalb:"
"38"," Ihr Antrag ist mir viel zu unklar."
"39"," Bitte gehen Sie hier mehr in die Details, gerade bei der Düngeverordnung; ich sage nur:"
"40"," Abgrenzung der roten und grünen Gebiete."
"41"," Das bereitet uns in der Praxis draußen unwahrscheinlich viel Kopfzerbrechen."
"42"," Darüber müssen wir mehr nachdenken."
"43"," Vor allem, liebe Freunde von der FDP:"
"44"," Sie hatten die Chance."
"45","Sie hatten die Chance, Mitverantwortung zu übernehmen, die Landwirtschaft in Deutschland zu gestalten, aber Sie haben sich für das Nichtregieren entschieden, Artur Auernhammerund jetzt wollen Sie hier aus dem berechtigten Protest unserer Bäuerinnen und Bauern nur politisches, populistisches Kapital schlagen."
"46"," Das lassen wir Ihnen nicht durchgehen."
"47","Danke schön."
"48","Vizepräsident Dr.
 Hans-Peter "
