"","V1"
"1",""
"2"," Nächster Redner ist der Kollege Konstantin Kuhle, FDP:"
"3"," Konstantin Kuhle:"
"4","Herr Präsident! Meine Damen und Herren! Es gehört zu den wichtigsten Aufgaben des Staates, die Sicherheit der Bürgerinnen und Bürger zu schützen."
"5"," Aber leider zeigen uns schreckliche Ereignisse wie der terroristische Anschlag am Berliner Breitscheidplatz, dass es dem deutschen Staat nicht immer gelingt, die Sicherheit der Menschen zu gewährleisten."
"6"," Das muss uns zum Nachdenken bringen, vor allen Dingen angesichts der Tatsache, dass alle islamistischen Attentäter der letzten Jahre in Deutschland und Europa den Sicherheitsbehérden langst bekannt gewesen sind."
"7"," Deswegen wird die FDP nicht müde werden, in diesem Haus darauf hinzuweisen:"
"8"," Wir brauchen keine neuen Überwachungsmaßnahmen, keine neuen Einschnitte in die Privatsphäre und in die informationelle Selbstbestimmung, sondern eine strukturelle Reform bei den Aufgaben der Sicherheitsbehörden und der Datenweitergabe."
"9"," Da muss was passieren, und da machen wir Ihnen heute ein Angebot."
"10"," Wir machen Ihnen heute ein Angebot für eine Föderalismuskommission IH."
"11"," Ich hätte mich ja schon gefreut, lieber Kollege Hartmann, wenn auch die SPD da mitmachte."
"12"," Ich könnte jetzt auf Ihre Rede erwidern, indem ich darüber spreche, was für ein Segen für die innere Sicherheit in Nordrhein-Westfalen es ist, dass Ralf Jäger nicht mehr Innenminister ist."
"13"," Ich lasse das aber, weil ich glaube, dass unsere Polizeibeamtinnen und Polizeibeamten und auch die Menschen in unserem Land es erwarten, dass wir vor der nächsten Gefährdungslage, vor dem nächsten Anschlag mal darüber sprechen, wie die Sicherheitsarchitektur verbessert werden kann, und nicht immer nur im Nachhinein."
"14","Armin Schuster macht ja gute Vorschläge; so hat er zum Beispiel im Nachgang zu dem, was in Straßburg passiert ist, vorgeschlagen, eine europäische Antiterrordatei zu schaffen."
"15"," Aber wie wollen wir denn eine europäische Antiterrordatei schaffen, in der Daten weitergegeben werden, wenn Deutschland nicht mal seine eigenen Hausaufgaben macht, wenn nicht mal in Deutschland klar geregelt ist, dass es ein Trennungsgebot gibt und wann es Ausnahmen davon gibt und wann welche Daten weitergegeben werden können? Deutschland muss auf europäischer Ebene auch klar sagen, was es will bei einer päischen Antit Jatei."
