"","V1"
"1",""
"2","Danke schön, Frau Skudelny."
"3"," Ich war jetzt ein bisschen überrascht, weil Sie früher aufgehört haben, aber das macht nichts."
"4","Nächste Rednerin in der Debatte:"
"5"," Dr."
"6"," Bettina Hoffmann für Bündnis 90/Die Grünen."
"7"," Dr."
"8"," Bettina Hoffmann:"
"9","Verehrte Präsidentin! Meine Damen und Herren! Wir haben jetzt eine Menge darüber gehört, was in Deutschland gegen Plastikvermüllung gemacht wird."
"10"," Das Problem wächst auch hier, und wenn wir diese Art von Konsum nicht endlich drastisch einschränken, wird es für uns unlösbar."
"11"," Wenn wir weitermachen wie bisher, wird sich der Müllberg bis 2050 vervierfachen, und zwar von 6 Millionen Tonnen auf 25 Millionen Tonnen."
"12"," Es ist schon jetzt so, dass pro Minute ein Lkw Richtung Meer fährt und diesen Dreck darin ablädt."
"13"," Diese Zahlen stimmen."
"14","— Insgesamt betrachtet."
"15"," Sie müssen zugeben, dass Deutschland bei der Vermeidung von Verpackungsmüll das Schlusslicht in Europa ist."
"16"," Sie müssen auch langsam zugeben, dass Ihre Recyclingquoten schöngerechnet sind; das ist Ihnen x-mal nachgewiesen worden."
"17"," Dr."
"18"," Bettina HoffmannWas aber viel wichtiger ist:"
"19"," Sie missachten das Grundprinzip der Abfallgesetzgebung."
"20"," Das erste Ziel ist nämlich immer die Vermeidung."
"21"," Die Regierung lässt den ernsten Willen vermissen, dieses Thema anzugehen."
"22","Liebe FDP, Sie haben keine Vorschläge vorgelegt."
"23"," Sie haben Ihren Antrag noch nicht in aller Ernsthaftigkeit eingebracht."
"24"," — Der liegt noch bei Ihnen."
"25"," Der ist so schlecht, dass Sie ihn noch gar nicht eingebracht haben."
"26"," — Wenn Sie das originell und gut finden:"
"27"," wunderbar."
"28"," Wir machen auf jeden Fall konkrete Vorschläge:"
"29","Erstens."
"30"," Setzen Sie endlich ehrgeizigere Ziele! Halbieren Sie den Verpackungsmüll bis 2030 auf 110 Kilo pro Kopf! Das ist machbar."
"31","Zweitens."
"32"," Kümmern Sie sich dringend um das viele Einwegplastik, das nicht vom EU-Verbot betroffen ist! Das Beispiel Einwegkaffeebecher zeigt:"
"33"," Hier ist noch viel zu tun."
"34"," Die Bundesregierung will nur Styroporbecher verbieten."
"35"," Doch schon heute ist klar, dass die meisten Coffee-to-goBecher aus Papier bestehen, das mit Plastik beschichtet ist."
"36"," Wenn wir etwas bewirken wollen, dann brauchen wir eine Einwegabgabe."
"37","Drittens."
"38"," Machen Sie etwas für den Verbraucherschutz und gegen die Müllberge! Verbieten Sie Schummelverpackungen."
"39"," Es ist unsäglich, dass noch immer erlaubt ist, mehr Luft als Produkt in die Verpackung zu tun.
Vizeprasidentin Claudia "
