"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächster Redner ist der Abgeordnete Armin-Paulus Hampel für die Fraktion der AfD."
"4"," Armin-Paulus Hampel:"
"5","Herr Präsident! Meine verehrten Damen und Herren! Liebe Gäste im Deutschen Bundestag! Nordkorea, Venezuela — meine Kollegen haben ja gerade reagiert, Herr Minister — sind schöne Beispiele dafür, wie ruinös Sozialismus in der praktischen Anwendung sein kann."
"6"," Ich glaube, wenn Sie im Nahen Osten den Sozialismus einführen würden, gäbe es in der Sahara bald keinen Sand mehr."
"7"," — Dass Sie das beklagen, ist mir klar."
"8"," Versuchen Sie es doch einmal! Sie hatten ja schon die Chance dazu."
"9","Vor dem Hintergrund einer katastrophalen Situation in Venezuela — Herr Maas, ich gebe Ihnen völlig recht — mit Inflationsraten, wie gerade vom Minister beschrieben, und Zuständen, in denen vor allen Dingen die Gesellschaft zu zerbrechen droht — es bekämpfen sich die politischen Gegner, und auch die Moral sinkt täglich, wie ich gestern lernen durfte —, kommt es zu Gewalttaten, unabhängig von politischen Motivationen."
"10"," Und da macht die Bundesregierung Folgendes:"
"11"," Sie lässt einen Präsidenten fallen und erkennt einen anderen an, übrigens ohne dass man sich vorher mit den Vereinigten Staaten abgesprochen hat."
"12","— Natürlich haben wir ihn anerkannt, indem wir uns auf seine Seite gestellt haben."
"13"," Sie müssen schon zuhören, Herr Wadephul, was der Minister gesagt hat."
"14"," Er ist das ausführende Organ."
"15"," Wir haben überhaupt nicht völkerrechtlich geprüft, ob das, was wir machen, richtig ist; es hätte zumindest ei Armin-Paulus Hampelner Prüfung bedurft."
"16"," Aber selbst wenn es völkerrechtlich richtig ist:"
"17"," Warum, mit Verlaub, schlagen wir uns auf die Seite des Gegners von Herrn Maduro? Warum? Ich frage das vor dem Hintergrund, dass wir in den südamerikanischen Ländern immer einen guten Ruf hatten, dass wir dort immer als Vermittler anerkannt waren und dass die Amerikaner — jeder, der einmal in Südamerika gewesen ist, wird das erlebt haben — dort einen denkbar schlechten Ruf haben."
"18"," Warum geben wir diese Position, die wir über Jahrzehnte gepflegt haben und die uns einen guten Ruf auf diesem Kontinent verschafft hat, ohne Mühe auf? Klug wäre es gewesen, neutral zu bleiben."
"19"," Klug wäre es gewesen, sich als Vermittler anzubieten, um genau das zu vermeiden, was Sie mit Recht sagen, Herr Minister, nämlich dass es zu gewalttätigen, bürgerkriegsähnlichen Situationen kommt."
"20"," Wenn die Amerikaner darüber nachdenken - bei der Notiz von Herrn Bolton war das ja erkennbar -, Truppen dorthin zu verlegen, dann ist das etwas, was wir nicht gutheißen können; denn die deutsche Politik hat immer Wert darauf gelegt, dass wir Krisen konfliktfrei lösen, und da wäre unsere Position als die eines Vermittlers ebenfalls besser gewesen als die desjenigen, der jetzt auf einer Seite steht."
"21"," Das heißt nämlich, einen Teil der Bevölkerung Venezuelas auszuschließen, und das — noch einmal — ohne Not."
"22","Es kommt hinzu, dass wır alle anderen Aktivitäten gar nicht unterstützen können."
"23"," Militärisch haben wir nicht die Möglichkeit dazu, und wir könnten höchstens eine amerikanische Intervention abnicken; ansonsten können wir dazu nichts beisteuern."
"24"," Wir wären schlecht beraten, uns da zu positionieren."
"25"," Ich sage das übrigens vor dem Hintergrund, dass ich glaube, dass Herr Trump, den ja viele hier für nicht so eloquent halten, dort einer Reagan’schen Politik folgt:"
"26"," Er weiß genau, dass weder Russen noch Chinesen dort in größerem Maße intervenieren werden."
"27"," Er sieht hier einen Erfolg für die amerikanische Politik, der einfach zu erringen ist."
"28"," Ob man das gut- oder schlechtheißt, ist eine andere Frage."
"29","Letzte Anmerkung dazu."
"30"," Wenn wir uns schon positionieren und mit den Amerikanern vorher nicht gesprochen haben, dann hätten wir uns ja mit den beiden Mächten besprechen können, die Einfluss in Venezuela haben:"
"31"," Das ist einmal Russland, und das ist China."
"32"," Warum treffen wir Entscheidungen ohne Absprachen mit den Mächten, die dort unten, in diesem Lande, einen Einfluss haben? Ich glaube, dass unsere Politik falsch war."
"33"," Noch einmal:"
"34"," Wir hätten uns neutral verhalten müssen."
"35"," Wir hätten uns als Vermittler anbieten können."
"36"," Das ist eine Rolle, die uns Deutschen auf den Leib geschneidert ist."
"37"," Damit hatten wir Erfolg, oft im Nahen Osten, heute leider nicht mehr so oft, in Südamerika allemal."
"38"," Das wäre eine vernünftige Politik gewesen."
"39"," So hätten wir es machen müssen."
"40","Vielen Dank, meine Damen und Herren.
Vizepräsident Thomas "
