"","V1"
"1",""
"2","Vielen Dank, Herr Staatssekretär."
"3"," — Wir kommen zur Frage 22 von Stefan Schmidt, Bündnis 90/Die Grünen:"
"4","Vizepräsident Thomas Oppermann Welche Vorarbeiten sind notwendig, damit die in den Vordringlichen Bedarf des Bundesverkehrswegeplans hochgestufte Bahnstrecke München/Nürnberg-Schwandorf-Furth im Wald-Prag konkreter geplant werden kann, und wann wird hierfür der Auftrag erteilt?Herr Staatssekretär."
"5","Enak Ferlemann, Parl."
"6"," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:"
"7","Herr Präsident! Die Frage beantworte ich wie folgt:"
"8"," Das Projekt Ausbaustrecke Nürnberg-SchwandorfFurth im Wald ist aufgrund seiner positiven gesamtwirtschaftlichen Bewertung aus dem Potenziellen Bedarf in den Vordringlichen Bedarf des Bedarfsplans Schiene aufgestiegen."
"9"," Das positive Nutzen-Kosten-Verhältnis wird jedoch nur erreicht, wenn zeitgleich entsprechende Ausbaumaßnahmen auf tschechischer Seite im Abschnitt Grenze Deutschland/ Tschechien nach Pilsen vorgenommen werden."
"10"," Da müssen zunächst Abstimmungen mit Tschechien erfolgen.
Vizepräsident Thomas "
