"","V1"
"1",""
"2","Vielen Dank."
"3"," — Die Fragen 2 und 3 der Abgeordneten Carina Konrad sowie Frage 4 des Abgeordneten Oliver Krischer werden schriftlich beantwortet."
"4","Ich rufe jetzt den Geschäftsbereich des Bundesministeriums für Verkehr und digitale Infrastruktur auf."
"5"," Zur Beantwortung steht der Parlamentarische Staatssekretär Enak Ferlemann bereit."
"6","Ich rufe Frage 5 des Abgeordneten Oliver Krischer auf:"
"7","Aus welchen Gründen hat das Bundesministerium für Verkehr und digitale Infrastruktur die Sitzung der Arbeitsgruppe 1 der Nationalen Plattform „Zukunft der Mobilität“ für den 23."
"8"," J anuar 2019 kurzfristig ee Kan faz."
"9","net/aktuell/den kal 1 ulıssen-tobt-der-streitums-tempolimit-16006577."
"10","html), und wann wird die Arbeitsgruppe das nächste Mal einberufen?Herr Staatssekretär."
"11","Enak Ferlemann, Parl."
"12"," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:"
"13","Herzlichen Dank, Herr Präsident."
"14"," — Die Frage beantworte ich wie folgt:"
"15"," Die Sitzung der Arbeitsgruppe 1 vom 23."
"16"," Januar 2019 wurde vertagt, um eine vertiefte Koordinierung und Vernetzung der Arbeiten der Arbeitsgruppen der Nationalen Plattform „Zukunft der Mobilität“ zu besprechen."
"17"," Ein neuer Termin wird kurzfristig mitgeteilt.
Vizepräsident Thomas "
