"","V1"
"1",""
"2"," Danke sehr."
"3"," — Dr."
"4"," Christian Jung, FDP, stellt die nächste Frage."
"5","Dr."
"6"," Christian Jung:"
"7","Sehr geehrte Frau Ministerin, wir erfahren gerade, dass der Bundespräsident mit der für uns wichtigen Maschine „Theodor Heuss“ in Äthiopien festsitzt."
"8"," Nachdem wir ja diese Probleme auf der Reise der Bundeskanzlerin nach Südamerika und auch auf den Afrika-Reisen des i hatten, frage ich Sie:"
"9"," Den Sie, was da aktuell los ist? Und welche Konsequenzen hat das für die Bundesregierung in Bezug auf die Flugbereitschaft? Es ist eigentlich schon peinlich, dass unser Bundespräsident jetzt festsitzt."
"10","Präsident Dr.
 Wolfgang "
