"","V1"
"1",""
"2","Aber es hat keinen Sinn, hier gleichlautende Fragen zu stellen, die sich inhaltlich komplett überschneiden."
"3"," Ich bitte darum, die Frage 33 gleich mit zu beantworten."
"4"," — Frau Verlinden, dadurch wird die Fragestunde nicht länger."
"5","Die Frage 32 des Abgeordneten Luksic wird schriftlich beantwortet."
"6","Ich rufe daher die Frage 33 der Kollegin Dr."
"7"," Julia Verlinden, Bündnis 90/Die Grünen, auf:"
"8","Teilt die Bundesregierung die Auffassung eines Bündnisses der Zivilgesellschaft, dass die Sektorziele zur Treibhausgasminderung aus ihrem Klimaschutzplan bis zum Jahr 2030 für die Sektoren Energiewirtschaft, Gebäude, Verkehr, Industrie und Landwirtschaft nicht ausreichen, um das völkerrechtsverbindliche Klimaschutzabkommen von Paris zu erfüllen, und, wenn ja, wie müssten die sektorspezifischen Ziele für das Jahr 2030 jeweils aussehen, wenn nein, warum nicht? Bitte sehr, Herr Staatssekretär."
"9"," Florian Pronold, Parl."
"10"," Staatssekretär bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"11","Ich werde jetzt die sowohl schriftlich als auch mündlich gestellte Frage beantworten."
"12"," — Der Klimaschutzplan 2050 der Bundesregierung wurde im Lichte des Klimaschutzabkommens von Paris verfasst."
"13"," Die Zielkorridore für die einzelnen Sektoren wurden so festgesetzt, dass insgesamt das deutsche Treibhausgasminderungsziel für das Jahr 2030 von mindestens 55 Prozent gegenüber dem Jahr 1990 erreicht werden kann."
"14"," Diese Zielerreichung im Jahr 2030 ist ein erster Schritt auf dem Weg zur weitgehenden Treibhausgasneutralität."
"15"," Das langfristige Temperaturziel des Pariser Übereinkommens besagt, dass die globale Erwärmung auf deutlich unter 2 Grad Celsius, möglichst auf 1,5 Grad Celsius, zu begrenzen ist und dafür in der zweiten Hälfte des Jahrhunderts ein Gleichgewicht zwischen Treibhausgasemissionen und deren Abbau durch Senken herzustellen ist."
"16"," Mit dem Klimaschutzplan 2050 bekennt sich die Bundesregierung zu den Zielen von Paris und schafft die notwendigen Voraussetzungen, um diese zu erreichen.
Vizepräsident Thomas "
