"","V1"
"1",""
"2"," Zusatzfrage, Herr Kollege?Dr."
"3"," Christian Jung:"
"4","Herr Staatssekretär, es gibt immer wieder Berichte über Arbeitszeitüberschreitungen."
"5"," Wie wollen Sie sicherstellen, auch mit Blick auf die Sicherheit — es gibt für viele Strecken in Deutschland nicht einmal funktionierende Ausweichstrecken -—, dass es zu keinen Problemen mit den Arbeitszeiten und zu Unfällen kommt? Wie würden Sie Ihre Haltung in einem solchen Fall rechtfertigen?Enak Ferlemann, Parl."
"6"," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:"
"7","Die Kontrolle der Einhaltung der Arbeitszeiten von Lokführern, die ja eindeutig geregelt sind, ist nach dem Allgemeinen Eisenbahngesetz Aufgabe der Eisenbahnunternehmen."
"8"," Sie sind verpflichtet, die tarifären bzw."
"9"," die arbeitsschutzrechtlichen Vorschriften einzuhalten."
"10"," Das wird durch die Aufsichtsbehörden im Eisenbahnsektor relativ gut kontrolliert, damit es da nicht zu Missbräuchen kommt."
"11"," Insofern können Sie sicher sein, dass aus der Eigenverantwortung der Eisenbahnunternehmen heraus mit diesen Dingen sehr verantwortungsvoll umgegangen wird.
Vizepräsident Thomas "
