"","V1"
"1",""
"2"," Wollen Sie noch einmal nachhaken?Lisa Badum:"
"3","Vielen Dank."
"4"," - Es freut mich sehr, dass Sie so optimistisch gestimmt sind."
"5"," Dennoch konstatiere ich, dass hier wieder keinerlei zeitliche Aussagen zu einem möglichen Kohleausstiegsgesetz gemacht werden."
"6"," Auch zum Klimaschutzgesetz sind keine zeitlichen Angaben erfolgt."
"7"," Ich weise nur darauf hin, dass wir uns nächstes Jahr wieder langsam Richtung Wahlkampf bewegen und es total wichtig ist, dass wir dieses Klimaschutzgesetz vorher auf den Weg bringen."
"8"," Insofern meine Frage an Sie:"
"9"," Können wir Sie unterstützen, wenn die Ressorts nur sehr langsam liefern? Wir Grüne haben schon diverse Maßnahmen zum Klimaschutz aufgeschrieben."
"10"," Können wir in irgendeiner Weise daran mitwirken, dass dieses Gesetz bald kommt?Florian Pronold, Parl."
"11"," Staatssekretär bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"12","Ich gehe davon aus, dass das Klimaschutzgesetz sehr schnell in die Ressortabstimmung kommt."
"13"," Es ist aber vor Vorlage eines ressortabgestimmten Entwurfs schwer Zu sagen, wie das Klimaschutzgesetz genau ausschauen wird."
"14"," Es kann auch sein, dass es ein Rahmengesetz ist, in dem die Ziele festgeschrieben werden und in dem zum Beispiel Pönalen definiert werden, wenn gegen diese Ziele verstoßen wird."
"15"," Es kann sein, dass sich ein Maßnahmengesetz mit den konkreten Maßnahmen in den einzelnen Bereichen beschäftigt."
"16"," Das kann ich erst ausführlicher beantworten, wenn wir einen ressortabgestimmten Entwurf vorliegen haben.
Vizepräsident Thomas "
